,Sub,TI,TR,pupil
0,AB,0,0,-0.12935979898041647
1,AB,1,0,-0.10589081289348495
2,AB,0,1,-0.08170508376798542
3,AB,1,1,-0.07759172225156798
4,AC,0,0,0.18279288033450802
5,AC,1,0,0.031650772966269274
6,AC,0,1,0.06155532428525798
7,AC,1,1,0.12172647382157709
8,AF,0,0,0.03519645994881664
9,AF,1,0,0.022468424570647964
10,AF,0,1,0.005408662858108211
11,AF,1,1,-0.035166229799341524
12,AH,0,0,0.08823070854936219
13,AH,1,0,0.057987284883049876
14,AH,0,1,0.018392342235621886
15,AH,1,1,0.05258808755703842
16,AI,0,0,-0.03995918222413713
17,AI,1,0,-0.06563254338501791
18,AI,0,1,-0.05603184167510813
19,AI,1,1,-0.0844791850291802
20,AJ,0,0,0.001577245813448979
21,AJ,1,0,-0.002211338339935862
22,AJ,0,1,0.054345011747940264
23,AJ,1,1,-0.033338428253278124
24,AK,0,0,0.08468683178600311
25,AK,1,0,0.1082318764408094
26,AK,0,1,0.10438927185448404
27,AK,1,1,0.10372598459358781
28,AL,0,0,-0.0038838455357960615
29,AL,1,0,0.07684258160007394
30,AL,0,1,0.020384114124650618
31,AL,1,1,-0.05747088717978045
32,AM,0,0,-0.0049817066851678875
33,AM,1,0,-0.030396758660652202
34,AM,0,1,-0.07391673615057515
35,AM,1,1,-0.031111835108451964
36,AN,0,0,-7.505834219260385e-05
37,AN,1,0,0.09800386281001541
38,AN,0,1,0.12865634939302362
39,AN,1,1,0.15309345181848039
40,AO,0,0,-0.0018763293502078546
41,AO,1,0,-0.01369524269004119
42,AO,0,1,-0.031758564953896194
43,AO,1,1,-0.03854303131749993
44,AP,0,0,0.09776908932242762
45,AP,1,0,0.06866840255394752
46,AP,0,1,0.11024133895904001
47,AP,1,1,0.03396070851659748
48,AQ,0,0,0.046254875928231035
49,AQ,1,0,0.05850356518081786
50,AQ,0,1,0.23851947660009112
51,AQ,1,1,0.035993235100576434
52,AS,0,0,0.0566881425181507
53,AS,1,0,0.0019735996147771198
54,AS,0,1,0.04967699841987639
55,AS,1,1,-0.08941137293762287
56,AT,0,0,-0.051310550300633855
57,AT,1,0,0.0012749398658077012
58,AT,0,1,-0.004851330805021396
59,AT,1,1,0.014971810633937285
60,AV,0,0,0.04016926322308705
61,AV,1,0,-0.025922390262934684
62,AV,0,1,-0.03565328188572296
63,AV,1,1,0.0786812528225634
64,AX,0,0,-0.023013191977633924
65,AX,1,0,0.002026588866805281
66,AX,0,1,0.0062733446058899755
67,AX,1,1,0.0053599926659670385
68,AZ,0,0,0.14760540362739583
69,AZ,1,0,0.16352533565487543
70,AZ,0,1,0.10195033624302269
71,AZ,1,1,0.1219869009005115
72,BA,0,0,-0.07380177583866505
73,BA,1,0,-0.019719439800744757
74,BA,0,1,-0.02750204492292893
75,BA,1,1,-0.09983922159041306
76,BB,0,0,0.014012112374910016
77,BB,1,0,0.09561690588644964
78,BB,0,1,0.024094339629186376
79,BB,1,1,-0.0467878134940378
80,BC,0,0,0.019662408952306223
81,BC,1,0,-0.012149689455650562
