,Sub,TI,TR,pupil
0,AB,0,0,0.20092921593131768
1,AB,1,0,0.22475932492833722
2,AB,0,1,0.15792860305177445
3,AB,1,1,0.02467470667625842
4,AC,0,0,0.7415735509581325
5,AC,1,0,0.48411251067301697
6,AC,0,1,0.33550535338042936
7,AC,1,1,0.6887011278452343
8,AF,0,0,-0.08711767291129316
9,AF,1,0,-0.25332282810532936
10,AF,0,1,0.04057072688587854
11,AF,1,1,-0.15903696143203494
12,AH,0,0,0.8247407789277856
13,AH,1,0,0.9473301999662811
14,AH,0,1,0.6274777709418241
15,AH,1,1,0.9729069041067739
16,AI,0,0,0.6143620594641745
17,AI,1,0,0.527965831073036
18,AI,0,1,0.7523316357574106
19,AI,1,1,0.5807125146625713
20,AJ,0,0,0.5250635833178525
21,AJ,1,0,0.6615937454836026
22,AJ,0,1,0.8181561676428819
23,AJ,1,1,0.6618939261721595
24,AK,0,0,0.28224755429007514
25,AK,1,0,0.49917990504350485
26,AK,0,1,0.4637279194703855
27,AK,1,1,0.5703329130692082
28,AL,0,0,0.23017341905018793
29,AL,1,0,0.26593609684707914
30,AL,0,1,0.2392943096065289
31,AL,1,1,0.18107801562658105
32,AM,0,0,0.44713189970155387
33,AM,1,0,0.35861965730993345
34,AM,0,1,0.426546854573541
35,AM,1,1,0.5158510531927086
36,AN,0,0,0.1492108818198157
37,AN,1,0,0.3902169673086194
38,AN,0,1,0.5764957181228485
39,AN,1,1,0.31876687241586665
40,AO,0,0,0.6411915321095152
41,AO,1,0,0.6162479351604144
42,AO,0,1,0.6233606725810894
43,AO,1,1,0.6714196431609362
44,AP,0,0,0.5320135411395871
45,AP,1,0,0.35367994667093117
46,AP,0,1,0.3947957246099626
47,AP,1,1,0.4934286944209752
48,AQ,0,0,0.6607337811293421
49,AQ,1,0,0.5814858008808022
50,AQ,0,1,0.6826927990150967
51,AQ,1,1,0.6164730635711456
52,AS,0,0,0.4821705980053048
53,AS,1,0,0.6497908266323831
54,AS,0,1,0.6275649819943935
55,AS,1,1,0.27612649186151134
56,AT,0,0,0.2179546121289139
57,AT,1,0,0.4665247418443477
58,AT,0,1,0.3926917157233718
59,AT,1,1,0.13887922286013335
60,AV,0,0,0.04544952041297513
61,AV,1,0,-0.292570824978694
62,AV,0,1,-0.09623195252263322
63,AV,1,1,0.22611590319917874
64,AX,0,0,0.25125345264570087
65,AX,1,0,0.47171675666412716
66,AX,0,1,0.36651723861368335
67,AX,1,1,0.5011978934069568
68,AZ,0,0,0.5287658479603166
69,AZ,1,0,0.6987343153166927
70,AZ,0,1,0.754533497563955
71,AZ,1,1,0.4321793265852818
72,BA,0,0,0.3838146146276261
73,BA,1,0,0.538356664367435
74,BA,0,1,0.49864610386046787
75,BA,1,1,0.3768887250854765
76,BB,0,0,0.16143581114023126
77,BB,1,0,0.3289450491498493
78,BB,0,1,0.13685344500705232
79,BB,1,1,0.1429795271970407
80,BC,0,0,-0.01951904057838804
81,BC,1,0,-0.23964343301145383
82,BC,0,1,-0.2593931089777047
83,BC,1,1,0.03936024478810678
84,IAA,0,0,0.2831900418736537
85,IAA,1,0,0.1226974928849769
86,IAA,0,1,0.7024820699058894
87,IAA,1,1,0.44222703095539373
88,IAC,0,0,1.033084362387528
89,IAC,1,0,0.9561071155024252
90,IAC,0,1,0.8703796614282041
91,IAC,1,1,0.9070054459879473
92,IAF,0,0,0.46896477214021515
93,IAF,1,0,0.572806194859094
94,IAF,0,1,0.525030929861495
95,IAF,1,1,0.8179526777010037
96,IAH,0,0,0.5937963615787999
97,IAH,1,0,1.2261542176508458
98,IAH,0,1,0.594583242786693
99,IAH,1,1,1.485829611091616
100,IAJ,0,0,1.1481325716917858
101,IAJ,1,0,1.1961021412037285
102,IAJ,0,1,1.4062331954492664
103,IAJ,1,1,0.9964381422600396
104,IAK,0,0,0.9386076427185154
105,IAK,1,0,0.6686854667996254
106,IAK,0,1,0.9632089908059089
107,IAK,1,1,0.6623730441090048
108,IAL,0,0,1.0160783425688626
109,IAL,1,0,1.1777835390490605
110,IAL,0,1,1.072520510910749
111,IAL,1,1,1.6011073700605265
112,IAM,0,0,0.6743961395429939
113,IAM,1,0,0.4755358393119471
114,IAM,0,1,0.6351121567002024
115,IAM,1,1,0.43150957864256057
