,Sub,TI,TR,pupil
0,AB,0,0,0.5800402543005727
1,AB,1,0,0.6937958475264268
2,AB,0,1,0.6190378637813548
3,AB,1,1,0.2864008207804346
4,AC,0,0,0.6809893198595895
5,AC,1,0,0.49608701804649946
6,AC,0,1,0.3927595769881088
7,AC,1,1,0.9053729495761991
8,AF,0,0,0.1501261506417947
9,AF,1,0,-0.09070493897046651
10,AF,0,1,0.268164023892548
11,AF,1,1,0.01778742202996398
12,AH,0,0,0.47262348500102896
13,AH,1,0,0.7634951777902435
14,AH,0,1,0.25571638315526724
15,AH,1,1,0.5605557393408095
16,AI,0,0,0.0784922448385139
17,AI,1,0,0.030099325148014774
18,AI,0,1,0.06734636729638754
19,AI,1,1,0.09371632244280267
20,AJ,0,0,0.3637769107230513
21,AJ,1,0,0.5994786124365163
22,AJ,0,1,0.7392046358203497
23,AJ,1,1,0.6083432942536605
24,AK,0,0,-0.23156464892602047
25,AK,1,0,0.07369222938846022
26,AK,0,1,-0.1532992199029116
27,AK,1,1,0.15621149010133292
28,AL,0,0,0.31771461767228404
29,AL,1,0,0.23192553042838226
30,AL,0,1,0.33474099536195095
31,AL,1,1,0.2158829640448878
32,AM,0,0,0.33958124208949814
33,AM,1,0,0.3061583050005189
34,AM,0,1,0.13737187962107492
35,AM,1,1,0.39854973304394825
36,AN,0,0,0.17553553439976693
37,AN,1,0,0.49424163263705756
38,AN,0,1,0.3976377355912991
39,AN,1,1,0.14507995096406298
40,AO,0,0,0.7170508871852642
41,AO,1,0,0.543017613059766
42,AO,0,1,0.7565774521741935
43,AO,1,1,0.6266888283391703
44,AP,0,0,0.2488685980928424
45,AP,1,0,0.05958184600304858
46,AP,0,1,0.10308407136827023
47,AP,1,1,0.10098283146450725
48,AQ,0,0,0.5271271435044455
49,AQ,1,0,0.46024071052279264
50,AQ,0,1,0.41200261890682555
51,AQ,1,1,0.524939228860625
52,AS,0,0,0.094128197386672
53,AS,1,0,0.3414963555924078
54,AS,0,1,0.41235859997771296
55,AS,1,1,-0.028206732264599178
56,AT,0,0,0.3466235493870238
57,AT,1,0,0.48294460059133437
58,AT,0,1,0.4419097234150014
59,AT,1,1,0.25892330610530717
60,AV,0,0,0.04039141858738224
61,AV,1,0,-0.177932783948563
62,AV,0,1,0.020406693118108832
63,AV,1,1,-0.042606387464584936
64,AX,0,0,0.1711518750140293
65,AX,1,0,0.5191475489793186
66,AX,0,1,0.2321478289165092
67,AX,1,1,0.6094418296886092
68,AZ,0,0,0.37709864216204103
69,AZ,1,0,0.5250248500951107
70,AZ,0,1,0.5290907482558102
71,AZ,1,1,0.33493202382191767
72,BA,0,0,0.33627823252999417
73,BA,1,0,0.49317556112311306
74,BA,0,1,0.35216873618589395
75,BA,1,1,0.33287439098624444
76,BB,0,0,0.03024868245885587
77,BB,1,0,0.23041592540782396
78,BB,0,1,0.09670898618783906
79,BB,1,1,0.09502330145260632
80,BC,0,0,-0.13347395831865203
81,BC,1,0,-0.4419969142975829
82,BC,0,1,-0.44071161330520614
83,BC,1,1,0.013856241418556854
84,IAA,0,0,0.5266713940248172
85,IAA,1,0,0.3416164510585939
86,IAA,0,1,0.6230786779310354
87,IAA,1,1,0.6593871401199399
88,IAC,0,0,0.47336694003351576
89,IAC,1,0,0.3786450872736167
90,IAC,0,1,0.7197923598265126
91,IAC,1,1,0.19211031026734032
92,IAF,0,0,0.45826975992256047
93,IAF,1,0,0.3211874212881815
94,IAF,0,1,0.350469944839363
95,IAF,1,1,0.7341623034379484
96,IAH,0,0,0.21659990198932108
97,IAH,1,0,0.6514943870904504
98,IAH,0,1,0.09599242532499058
99,IAH,1,1,1.2349736078201465
100,IAJ,0,0,0.46230111079125763
101,IAJ,1,0,0.852808334062422
102,IAJ,0,1,0.5562511516227275
103,IAJ,1,1,0.3009549766466249
104,IAK,0,0,-0.03780047652561647
105,IAK,1,0,-0.44356737654426676
106,IAK,0,1,-0.35394624464886476
107,IAK,1,1,0.03135147857596655
108,IAL,0,0,1.190684957502674
109,IAL,1,0,1.3195928154437622
110,IAL,0,1,1.1432845088787507
111,IAL,1,1,1.6982387324505512
112,IAM,0,0,0.613177585555629
113,IAM,1,0,0.46562884650912684
114,IAM,0,1,0.7064183669254549
115,IAM,1,1,0.5593785996223
116,IAN,0,0,0.301251980574878
117,IAN,1,0,0.3728414871926194
118,IAN,0,1,0.409724193927675
119,IAN,1,1,0.2145807885084484
120,IAO,0,0,0.5087592022376433
121,IAO,1,0,0.8214126515082747
122,IAO,0,1,1.1925668156890457
123,IAO,1,1,0.7510346223433025
124,IAP,0,0,0.9182667250278597
125,IAP,1,0,0.5205354568321651
126,IAP,0,1,0.7447992265987633
