,Sub,TI,TR,pupil
0,AB,0,0,0.2696419790790266
1,AB,1,0,0.3057232772698318
2,AB,0,1,0.2139439181472402
3,AB,1,1,0.11119203801924331
4,AC,0,0,0.7722775636652541
5,AC,1,0,0.5448923955684025
6,AC,0,1,0.41497252259084483
7,AC,1,1,0.787594581392171
8,AF,0,0,0.0036659035243375966
9,AF,1,0,-0.1727185177046474
10,AF,0,1,0.15038253932291948
11,AF,1,1,-0.06325473762414038
12,AH,0,0,0.7891514107485764
13,AH,1,0,0.9152803788837898
14,AH,0,1,0.5754477570414562
15,AH,1,1,0.9623667465396204
16,AI,0,0,0.5578726849017969
17,AI,1,0,0.4659217614947021
18,AI,0,1,0.7003175507728167
19,AI,1,1,0.5392524852270155
20,AJ,0,0,0.5540306330701855
21,AJ,1,0,0.7285551302358071
22,AJ,0,1,0.8748032554045291
23,AJ,1,1,0.6818789723632526
24,AK,0,0,0.1655331451740396
25,AK,1,0,0.39053439060177003
26,AK,0,1,0.36024687420989093
27,AK,1,1,0.4965151314672503
28,AL,0,0,0.28605094039838064
29,AL,1,0,0.28487750294076375
30,AL,0,1,0.2930917252531685
31,AL,1,1,0.20995945369289973
32,AM,0,0,0.4761679809623598
33,AM,1,0,0.39745638645560694
34,AM,0,1,0.4250126451946991
35,AM,1,1,0.5508459386814304
36,AN,0,0,0.17747965351655315
37,AN,1,0,0.42729202136434213
38,AN,0,1,0.6179562710909104
39,AN,1,1,0.3123704739650407
40,AO,0,0,0.6574699065803447
41,AO,1,0,0.6524646360047016
42,AO,0,1,0.6768828565117194
43,AO,1,1,0.7179050193465524
44,AP,0,0,0.5206775035705019
45,AP,1,0,0.34043236350594136
46,AP,0,1,0.3698067896610371
47,AP,1,1,0.46709400629462283
48,AQ,0,0,0.6661083026381193
49,AQ,1,0,0.6031496877898757
50,AQ,0,1,0.6704208690421047
51,AQ,1,1,0.6177569807328969
52,AS,0,0,0.501174102472737
53,AS,1,0,0.6920483205121674
54,AS,0,1,0.6514408924496973
55,AS,1,1,0.29050204660664947
56,AT,0,0,0.21981899869388566
57,AT,1,0,0.4639050550625143
58,AT,0,1,0.3692491423119877
59,AT,1,1,0.13367603646866866
60,AV,0,0,0.08391239311058739
61,AV,1,0,-0.23970043635096377
62,AV,0,1,-0.08836181892630915
63,AV,1,1,0.23077148468168263
64,AX,0,0,0.26481600141933237
65,AX,1,0,0.5191036690110946
66,AX,0,1,0.3914830259055151
67,AX,1,1,0.5258539265722424
68,AZ,0,0,0.5394938551737908
69,AZ,1,0,0.7061939733643137
70,AZ,0,1,0.7639395836608593
71,AZ,1,1,0.45690970454222235
72,BA,0,0,0.4004337873765412
73,BA,1,0,0.5580570340130747
74,BA,0,1,0.5228201811856462
75,BA,1,1,0.38003138357715355
76,BB,0,0,0.16127221993521926
77,BB,1,0,0.3327803546263455
78,BB,0,1,0.10573699184322136
79,BB,1,1,0.17310753766638082
80,BC,0,0,-0.031063164396940787
81,BC,1,0,-0.2461642388949925
82,BC,0,1,-0.3012582422089068
83,BC,1,1,0.03330468265086312
84,IAA,0,0,0.35454687340873164
85,IAA,1,0,0.19520081639934767
86,IAA,0,1,0.7360036194384502
87,IAA,1,1,0.505306750117529
88,IAC,0,0,1.0249559542840327
89,IAC,1,0,0.892384053150441
90,IAC,0,1,0.8639227286528941
91,IAC,1,1,0.8182557284898958
92,IAF,0,0,0.5579596874294419
93,IAF,1,0,0.742031579449039
94,IAF,0,1,0.5926225929186621
95,IAF,1,1,0.8778463519189977
96,IAH,0,0,0.5621524001453029
97,IAH,1,0,1.2828070401589082
98,IAH,0,1,0.5431038218888772
99,IAH,1,1,1.4681848799782196
100,IAJ,0,0,1.0889628585194904
101,IAJ,1,0,1.201553985890386
102,IAJ,0,1,1.34575375148572
103,IAJ,1,1,0.9584162352989276
104,IAK,0,0,0.9084110124844784
105,IAK,1,0,0.6572517645138352
106,IAK,0,1,0.9031513095011664
107,IAK,1,1,0.6564107597357387
108,IAL,0,0,1.0124631489843658
109,IAL,1,0,1.1914815478990275
110,IAL,0,1,1.0917882493125555
111,IAL,1,1,1.6412535843120117
112,IAM,0,0,0.6863528258251248
113,IAM,1,0,0.4864558516802198
114,IAM,0,1,0.6346208436421228
115,IAM,1,1,0.5097035788060348
116,IAN,0,0,0.9339774728263914
117,IAN,1,0,1.084299460801033
118,IAN,0,1,1.044834937868953
119,IAN,1,1,0.9833755237224902
120,IAO,0,0,0.8726418887190395
121,IAO,1,0,0.8980219470098962
122,IAO,0,1,1.0426403171034837
123,IAO,1,1,1.065390647867739
124,IAP,0,0,0.8525736376924022
125,IAP,1,0,0.5489145713460237
126,IAP,0,1,0.6757996543864617
127,IAP,1,1,0.8492343867161055
128,IAQ,0,0,0.895936076285861
129,IAQ,1,0,0.5164030442009551
130,IAQ,0,1,1.1701392494626957
131,IAQ,1,1,0.9491838600295904
132,AB,0,0,0.32122133710544953
133,AB,1,0,0.14573975244759646
134,AB,0,1,0.4894738013516184
135,AB,1,1,0.7552704039284164
136,AC,0,0,0.6806424917818066
137,AC,1,0,1.0997946623282662
138,AC,0,1,0.2458639562886653
139,AC,1,1,2.2576940303177975
140,AF,0,0,-0.10037325847758846
141,AF,1,0,-0.035072773140673474
142,AF,0,1,0.4394382895143273
143,AF,1,1,0.3536836883046975
144,AH,0,0,0.7885439437388695
145,AH,1,0,0.5828794754936925
146,AH,0,1,-0.4569334701283789
147,AH,1,1,0.1115604386770695
148,AI,0,0,0.6639084087883489
149,AI,1,0,0.3543375405650864
150,AI,0,1,0.9202046769114451
151,AI,1,1,0.4628698119196394
152,AJ,0,0,0.5319717441658551
153,AJ,1,0,0.5757870072221872
154,AJ,0,1,0.6266884711332226
155,AJ,1,1,1.1104400640403722
156,AK,0,0,0.3064873621057387
157,AK,1,0,1.4056727279557737
158,AK,0,1,1.2304246248590502
159,AK,1,1,0.9051871363912807
160,AL,0,0,0.2849512023208227
161,AL,1,0,-0.06656152800921383
162,AL,0,1,0.2207176929514991
163,AL,1,1,0.19794648121027747
164,AM,0,0,0.232259996270772
165,AM,1,0,0.47612642543437605
166,AM,0,1,0.4466270222986977
167,AM,1,1,0.04690449811939356
168,AN,0,0,0.08157194173999598
169,AN,1,0,1.3118215799667865
170,AN,0,1,0.5074757160543022
171,AN,1,1,0.10238637496759734
172,AO,0,0,0.4716085858808837
173,AO,1,0,0.11432789580700212
174,AO,0,1,0.9271528921538692
175,AO,1,1,1.4317826256574353
176,AP,0,0,0.631968357493618
177,AP,1,0,0.2279919397330223
178,AP,0,1,0.6191199226828117
179,AP,1,1,0.2667902721290341
180,AQ,0,0,0.6029688060934584
181,AQ,1,0,0.7505106862461612
182,AQ,0,1,0.5791607686663705
183,AQ,1,1,0.7200370308661851
184,AS,0,0,0.1794649884129133
185,AS,1,0,1.2029751580735757
186,AS,0,1,1.3186776968308789
