,Sub,TI,TR,pupil
0,AB,0,0,-0.10164871875487805
1,AB,1,0,-0.043730572639782264
2,AB,0,1,0.02576856586543471
3,AB,1,1,-0.05349533500201276
4,AC,0,0,0.18198861282964368
5,AC,1,0,-0.04029894628011234
6,AC,0,1,0.08752801077114561
7,AC,1,1,0.11967139275082789
8,AF,0,0,0.09671511550180541
9,AF,1,0,0.01886638270611231
10,AF,0,1,-0.012290450285695654
11,AF,1,1,-0.0019513134895955263
12,AH,0,0,0.16462287755399585
13,AH,1,0,0.15526796468195259
14,AH,0,1,0.03778787632899576
15,AH,1,1,0.0779467269408662
16,AI,0,0,-0.05279804775245589
17,AI,1,0,-0.04385307912726622
18,AI,0,1,-0.06179912991357282
19,AI,1,1,-0.14704259354467297
20,AJ,0,0,-0.015981472657657272
21,AJ,1,0,0.03509327189581033
22,AJ,0,1,0.04217083618723312
23,AJ,1,1,-0.0121831604912437
24,AK,0,0,0.1475319447629164
25,AK,1,0,0.17350303377985823
26,AK,0,1,0.17377335091048096
27,AK,1,1,0.23109393725174673
28,AL,0,0,-0.04586377550831667
29,AL,1,0,0.03582229489292783
30,AL,0,1,-0.01360038353568713
31,AL,1,1,-0.12605013635414017
32,AM,0,0,-0.07823227403177116
33,AM,1,0,-0.028967195129321877
34,AM,0,1,-0.15650344704952532
35,AM,1,1,-0.1190528993237105
36,AN,0,0,0.017019059045793927
37,AN,1,0,0.16965817275320794
38,AN,0,1,0.24571298172051112
39,AN,1,1,0.2604478772770177
40,AO,0,0,-0.039802321730107976
41,AO,1,0,-0.04406703570334925
42,AO,0,1,-0.058431619405483276
43,AO,1,1,-0.06101202394174568
44,AP,0,0,0.09879213204932402
45,AP,1,0,0.06857499789417533
46,AP,0,1,0.06918895612962889
47,AP,1,1,0.08551932850740465
48,AQ,0,0,0.07249723780974512
49,AQ,1,0,-0.0005827254373298856
50,AQ,0,1,0.34036921428034433
51,AQ,1,1,0.06741030974065206
52,AS,0,0,0.08953639601435485
53,AS,1,0,0.01558675977343857
54,AS,0,1,0.09570332485798
55,AS,1,1,-0.07335515444799807
56,AT,0,0,-0.028484111048342142
57,AT,1,0,0.07694977257561116
58,AT,0,1,0.06917940337887096
59,AT,1,1,0.07647639041524053
60,AV,0,0,0.05703658455536266
61,AV,1,0,-0.085729868243556
62,AV,0,1,-0.06725482200579345
63,AV,1,1,0.13504357483196036
64,AX,0,0,-0.057034911695199274
65,AX,1,0,-0.011305878243705565
66,AX,0,1,0.01419864583485891
67,AX,1,1,-0.008315262503490998
68,AZ,0,0,0.2007400704105524
69,AZ,1,0,0.22815853684022522
70,AZ,0,1,0.16152355302316504
71,AZ,1,1,0.188160174671592
72,BA,0,0,-0.11201700195421246
73,BA,1,0,-0.024603460385702085
74,BA,0,1,-0.05466778918486915
75,BA,1,1,-0.15181204021447892
76,BB,0,0,0.05927312343243816
77,BB,1,0,0.24650898713606184
78,BB,0,1,0.07369833435956553
79,BB,1,1,0.037438620423336545
80,BC,0,0,0.015047561716804402
81,BC,1,0,-0.07466492868924933
82,BC,0,1,-0.15694722206371264
83,BC,1,1,0.023988713149589763
84,IAA,0,0,-0.19890892630918305
85,IAA,1,0,-0.46486651511692445
86,IAA,0,1,-0.21840285337998344
87,IAA,1,1,-0.25244170156585655
88,IAC,0,0,0.19022067744416182
89,IAC,1,0,0.33290717593593205
90,IAC,0,1,0.22095227506835022
91,IAC,1,1,0.05912243289501357
92,IAF,0,0,-0.007518486135003039
93,IAF,1,0,0.07156289017708779
94,IAF,0,1,-0.10516053181023113
95,IAF,1,1,0.1948883272498986
96,IAH,0,0,-0.17976187797169957
97,IAH,1,0,-0.07711007375308647
98,IAH,0,1,-0.17847195767238605
99,IAH,1,1,-0.036898487551092984
100,IAJ,0,0,-0.05268375296736729
101,IAJ,1,0,-0.05487877754324702
102,IAJ,0,1,-0.0017535664418462972
103,IAJ,1,1,-0.12998180160919565
104,IAK,0,0,0.05231362516310518
105,IAK,1,0,-0.15910478647019505
106,IAK,0,1,-0.0801920814749897
107,IAK,1,1,0.07505635921182327
108,IAL,0,0,-0.19185599676767698
109,IAL,1,0,-0.11419675698686864
110,IAL,0,1,-0.16473001579719093
111,IAL,1,1,-0.0005372385484644908
112,IAM,0,0,-0.1626989505785526
113,IAM,1,0,-0.06323837123920724
114,IAM,0,1,-0.031176924179137075
115,IAM,1,1,-0.4883565543365091
116,IAN,0,0,-0.21424806599028962
117,IAN,1,0,-0.18333700974143685
118,IAN,0,1,-0.04492304408124195
119,IAN,1,1,-0.461020532695075
120,IAO,0,0,0.3494604424155676
121,IAO,1,0,0.07038164412629792
122,IAO,0,1,0.3416103436268235
123,IAO,1,1,0.17413630569795815
124,IAP,0,0,-0.1629131874061984
125,IAP,1,0,-0.2917276148053088
126,IAP,0,1,-0.2755195750164633
127,IAP,1,1,-0.3061507942466614
128,IAQ,0,0,-0.036222878206365994
129,IAQ,1,0,-0.1943829477366139
130,IAQ,0,1,0.009688228040344658
131,IAQ,1,1,-0.12009829416997636
132,AB,0,0,-0.12257340281486928
133,AB,1,0,0.005222915547834715
134,AB,0,1,0.1832747551278931
135,AB,1,1,0.13781068342861594
136,AC,0,0,0.11526393595461282
137,AC,1,0,0.3180886658504355
138,AC,0,1,-0.26075309610343517
139,AC,1,1,0.6146344199284424
140,AF,0,0,0.057640741496529785
141,AF,1,0,0.19971742416043547
142,AF,0,1,0.08722056652481755
143,AF,1,1,0.06916981144319348
144,AH,0,0,0.10246250743024457
145,AH,1,0,0.2704981613560586
146,AH,0,1,-0.020059759697278863
147,AH,1,1,-0.16591775223889516
148,AI,0,0,0.019821217910084295
149,AI,1,0,0.03418823413293977
150,AI,0,1,-0.005845835024570996
151,AI,1,1,-0.2112045277446673
152,AJ,0,0,0.03199725941607529
153,AJ,1,0,-0.054455428438621334
154,AJ,0,1,0.04228150751987144
155,AJ,1,1,0.08303624982998203
156,AK,0,0,0.2391347309477161
157,AK,1,0,0.14227477696866425
158,AK,0,1,0.3119832627618895
159,AK,1,1,0.07023047697541346
160,AL,0,0,-0.051715156792067056
161,AL,1,0,-0.10629573008590594
162,AL,0,1,-0.09489275563974858
163,AL,1,1,-0.02874797991093824
164,AM,0,0,0.011813015293754057
165,AM,1,0,-0.07873503871117685
166,AM,0,1,-0.3013666938801476
167,AM,1,1,-0.32579436162348147
168,AN,0,0,0.033580555787403044
169,AN,1,0,0.3010170483258188
170,AN,0,1,0.15954833519678688
171,AN,1,1,0.20755196409810384
172,AO,0,0,-0.05174632032963071
173,AO,1,0,0.03825336135498326
174,AO,0,1,-0.21037143250524262
175,AO,1,1,0.000777541277630452
176,AP,0,0,0.22856651507759632
177,AP,1,0,0.11743281845625647
178,AP,0,1,0.20977980913684405
179,AP,1,1,-0.014132984200727493
180,AQ,0,0,0.05515911781221317
181,AQ,1,0,0.2338894500298131
182,AQ,0,1,0.4241259005765687
183,AQ,1,1,0.19625669138531904
184,AS,0,0,0.056080551300771234
