,Sub,TI,TR,pupil
0,AB,0,0,0.5241671453180453
1,AB,1,0,0.32073604625441565
2,AB,0,1,0.6156672916716417
3,AB,1,1,0.1324265420395251
4,AC,0,0,0.4537332790740059
5,AC,1,0,0.22506281821323848
6,AC,0,1,0.19696302235747246
7,AC,1,1,0.7388760829765464
8,AF,0,0,0.005529653117813148
9,AF,1,0,-0.05485820584763515
10,AF,0,1,0.19574459589385312
11,AF,1,1,0.1121525178147667
12,AH,0,0,0.17391495872931323
13,AH,1,0,0.5955420600122701
14,AH,0,1,0.33647791684148987
15,AH,1,1,0.2434400262882768
16,AI,0,0,0.01805176585682193
17,AI,1,0,-0.03768454716068581
18,AI,0,1,-0.21439461473569169
19,AI,1,1,0.11671659255214406
20,AJ,0,0,-0.12898785775978422
21,AJ,1,0,-0.04642233043216912
22,AJ,0,1,0.15473237411241048
23,AJ,1,1,0.19016825760723816
24,AK,0,0,-0.30847476669151064
25,AK,1,0,-0.346923346591523
26,AK,0,1,-0.19620216115082564
27,AK,1,1,0.27045064307826006
28,AL,0,0,0.18077234478173584
29,AL,1,0,0.12679644220743153
30,AL,0,1,0.0827178562120996
31,AL,1,1,0.06504483375807865
32,AM,0,0,0.25622055306602415
33,AM,1,0,0.19777683849919653
34,AM,0,1,0.14085572675479865
35,AM,1,1,0.3921776422559416
36,AN,0,0,0.050917340467502396
37,AN,1,0,0.17429517682550721
38,AN,0,1,0.08415773486903493
39,AN,1,1,0.06780383658795121
40,AO,0,0,0.2962246562971266
41,AO,1,0,0.5211462911795678
42,AO,0,1,0.3002677543554665
43,AO,1,1,-0.090033122332074
44,AP,0,0,0.1185650726312923
45,AP,1,0,-0.23079322352702053
46,AP,0,1,-0.3415113594847491
47,AP,1,1,-0.13879695769394243
48,AQ,0,0,0.23743028303899047
49,AQ,1,0,0.28142494091986225
50,AQ,0,1,0.2595336989264895
51,AQ,1,1,0.23325565846854424
52,AS,0,0,-0.06627873563786973
53,AS,1,0,-0.03502059383434443
54,AS,0,1,-0.08681677377523322
55,AS,1,1,-0.06481256425684312
56,AT,0,0,0.16699574781088997
57,AT,1,0,0.30636527405796454
58,AT,0,1,0.24051631742642401
59,AT,1,1,0.17445326399774724
60,AV,0,0,0.05591783444125862
61,AV,1,0,0.11749486013669232
62,AV,0,1,0.18151459992086583
63,AV,1,1,0.19586440541145714
64,AX,0,0,-0.008933753132884097
65,AX,1,0,0.4258987239156333
66,AX,0,1,0.010134066572276484
67,AX,1,1,0.4445512833008027
68,AZ,0,0,0.1330316022573115
69,AZ,1,0,0.15287943295754364
70,AZ,0,1,0.18952510733203984
71,AZ,1,1,-0.03109846347725542
72,BA,0,0,0.2764697409392163
73,BA,1,0,0.3137381008236729
74,BA,0,1,-0.013525538834774638
75,BA,1,1,0.3720860581300236
76,BB,0,0,0.16249654631864047
77,BB,1,0,0.40429269499547993
78,BB,0,1,-0.05932057235475618
79,BB,1,1,0.10444325624405217
80,BC,0,0,-0.2852896219673858
81,BC,1,0,-0.6467548092119496
82,BC,0,1,-0.3402718331337369
83,BC,1,1,-0.2089196832397786
84,IAA,0,0,-0.01858156646161544
85,IAA,1,0,-0.04139801177821195
86,IAA,0,1,0.12449357416678325
87,IAA,1,1,0.1858256556015857
88,IAC,0,0,-0.024384903972927776
89,IAC,1,0,-0.18000590523165308
90,IAC,0,1,0.22656847955183598
91,IAC,1,1,-0.16710255572767233
92,IAF,0,0,0.007352503674767767
93,IAF,1,0,-0.2682815244878582
94,IAF,0,1,-0.42532031943578136
95,IAF,1,1,-0.13479977763239073
96,IAH,0,0,0.19445317746799645
97,IAH,1,0,0.4980412285775095
98,IAH,0,1,0.3430121914097188
99,IAH,1,1,0.7525067156748518
100,IAJ,0,0,0.03560767140891406
101,IAJ,1,0,0.24314368656543917
102,IAJ,0,1,-0.027699863976122074
103,IAJ,1,1,0.03425789512754538
104,IAK,0,0,-0.24587822191724631
105,IAK,1,0,-0.3934299304534804
106,IAK,0,1,-0.5725025247432937
107,IAK,1,1,-0.20910055968972038
108,IAL,0,0,0.6118511685871065
109,IAL,1,0,0.9233748309831841
110,IAL,0,1,0.7625982522977603
111,IAL,1,1,1.395636929696796
112,IAM,0,0,0.17809285996730645
113,IAM,1,0,0.11243911387296805
114,IAM,0,1,0.20752697975485426
115,IAM,1,1,0.33872034648511545
116,IAN,0,0,-0.05190803588410147
117,IAN,1,0,0.2552836215485041
118,IAN,0,1,0.06871265264353543
119,IAN,1,1,0.14653982985917183
120,IAO,0,0,-0.05676557969882541
121,IAO,1,0,0.20653514680270857
122,IAO,0,1,0.6242182200640738
123,IAO,1,1,0.4418736138335211
124,IAP,0,0,0.5938970352979793
125,IAP,1,0,0.2333834655354253
126,IAP,0,1,0.47491443907898057
127,IAP,1,1,0.3879867036266403
128,IAQ,0,0,-0.055300553223508166
129,IAQ,1,0,-0.7463970346503459
130,IAQ,0,1,0.4034197555916581
131,IAQ,1,1,0.09397434597442897
132,AB,0,0,0.7039841825143648
133,AB,1,0,0.9199660229420037
134,AB,0,1,1.4148054151245093
135,AB,1,1,0.706624414756059
136,AC,0,0,0.7633430507359564
137,AC,1,0,0.4031633689420919
138,AC,0,1,0.4295497733825903
139,AC,1,1,1.5166074493951232
140,AF,0,0,0.12398021449467542
141,AF,1,0,0.4080441957506549
142,AF,0,1,0.45154148016772483
143,AF,1,1,0.49878566221733417
144,AH,0,0,0.2128242668160285
145,AH,1,0,0.6371026425679521
146,AH,0,1,-1.6064311086512688
147,AH,1,1,0.13307032557417028
148,AI,0,0,0.14979714703741
149,AI,1,0,0.039883814845309465
150,AI,0,1,-0.24715689134649466
151,AI,1,1,0.2436469460419473
152,AJ,0,0,-0.008127844915923388
153,AJ,1,0,-0.1647994023517902
154,AJ,0,1,0.0824049552272329
155,AJ,1,1,0.11613247084667977
156,AK,0,0,-0.28278700294081915
157,AK,1,0,0.3582511667384243
158,AK,0,1,-0.1572979374436685
159,AK,1,1,0.9225553141532887
160,AL,0,0,0.5119762975780019
161,AL,1,0,0.1534273788243932
162,AL,0,1,0.5604720553523626
163,AL,1,1,0.032485117801728074
164,AM,0,0,0.03819589034784438
165,AM,1,0,0.11920833626334094
166,AM,0,1,0.23077905781993407
167,AM,1,1,-0.8340736019567646
168,AN,0,0,0.32728336480466635
169,AN,1,0,1.2150267119772842
170,AN,0,1,-0.017652295989054274
171,AN,1,1,0.3024312795083225
172,AO,0,0,0.5838382538244963
173,AO,1,0,0.34796546457520094
174,AO,0,1,1.2527748776274095
175,AO,1,1,0.6632199346197005
176,AP,0,0,0.41560635569699256
177,AP,1,0,-0.09773505997410345
178,AP,0,1,-0.03424276542528136
179,AP,1,1,0.1549593498782544
180,AQ,0,0,0.25410539015370953
181,AQ,1,0,0.6414311379478632
182,AQ,0,1,0.30458372439337456
183,AQ,1,1,0.2970500478959526
184,AS,0,0,-0.2772875775447481
185,AS,1,0,0.2839464709606173
186,AS,0,1,0.6180826398122006
187,AS,1,1,0.3895723654769951
188,AT,0,0,0.018558807312902978
189,AT,1,0,0.09863894048620699
190,AT,0,1,0.3288521100699608
191,AT,1,1,-0.2717824270603966
192,AV,0,0,0.1723499422927792
193,AV,1,0,0.6182536429159622
194,AV,0,1,0.4454138889770845
195,AV,1,1,0.5817326518785424
196,AX,0,0,0.06284490116265905
197,AX,1,0,0.1409622697577971
198,AX,0,1,0.2761921740937562
199,AX,1,1,1.4758698674825266
200,AZ,0,0,0.25030436701047615
201,AZ,1,0,0.09478687475680322
202,AZ,0,1,0.38559785665962215
203,AZ,1,1,0.7266937314069888
204,BA,0,0,0.44773524256211344
205,BA,1,0,0.32360211579661013
