,Sub,TI,TR,pupil
0,AB,0,0,0.01858880606400072
1,AB,1,0,0.017379731199780105
2,AB,0,1,0.009509663434378451
3,AB,1,1,0.013197616546676484
4,AC,0,0,-0.009473480956201673
5,AC,1,0,-0.006880274249641204
6,AC,0,1,0.00793583650189572
7,AC,1,1,0.005528492047569127
8,AF,0,0,0.0009614131666232019
9,AF,1,0,-0.007774331581115405
10,AF,0,1,-0.01574400161849674
11,AF,1,1,-0.0036101352884814874
12,AH,0,0,-0.008610348824884534
13,AH,1,0,-0.004322205608805214
14,AH,0,1,-0.007292678106626311
15,AH,1,1,-0.009473347039460792
16,AI,0,0,0.002708074791032214
17,AI,1,0,0.0015855700746069696
18,AI,0,1,0.0030739639109581725
19,AI,1,1,0.003488689636352419
20,AJ,0,0,0.0018309921881340964
21,AJ,1,0,0.0007415442676281022
22,AJ,0,1,0.003665424454401769
23,AJ,1,1,-0.011910856072173768
24,AK,0,0,-0.011558035722814398
25,AK,1,0,-0.00337463262196331
26,AK,0,1,-0.008342903806438054
27,AK,1,1,-0.013729998929500073
28,AL,0,0,-0.007695615099417194
29,AL,1,0,-0.002516372319977844
30,AL,0,1,-0.004663424159523024
31,AL,1,1,-0.013677538408854535
32,AM,0,0,-0.0008544375264181194
33,AM,1,0,-0.005365028528728973
34,AM,0,1,-0.0008716689083646372
35,AM,1,1,-0.008210409963575988
36,AN,0,0,-0.0037044284095575745
37,AN,1,0,-0.00028598557783252634
38,AN,0,1,0.00018963869288490535
39,AN,1,1,0.00022466215866229076
40,AO,0,0,0.01991104187744589
41,AO,1,0,0.02161387907359026
42,AO,0,1,0.02903986290751607
43,AO,1,1,0.02560147642031082
44,AP,0,0,0.003245687046775191
45,AP,1,0,0.00012264241003207753
46,AP,0,1,0.009699983250758722
47,AP,1,1,0.00884755230813378
48,AQ,0,0,-0.01306202549698821
49,AQ,1,0,-0.0006403335994306601
50,AQ,0,1,-0.03148895310162086
51,AQ,1,1,0.010417623513945585
52,AS,0,0,-0.007549797522160126
53,AS,1,0,-0.004907960736384139
54,AS,0,1,0.008719196861718929
55,AS,1,1,-0.012484076638958772
56,AT,0,0,0.03164132030197672
57,AT,1,0,0.032077560518035404
58,AT,0,1,0.0109554436377452
59,AT,1,1,0.007042416049900302
60,AV,0,0,-0.006181417243045574
61,AV,1,0,-0.01254228995736308
62,AV,0,1,-0.004016644882130256
63,AV,1,1,-0.009999298040323828
64,AX,0,0,0.005831152222578787
65,AX,1,0,-0.010379373665664514
66,AX,0,1,0.01866112053808872
67,AX,1,1,-0.008675214967547933
68,AZ,0,0,-0.023372269415563057
69,AZ,1,0,-0.03548356279778462
70,AZ,0,1,-0.02089136768838605
71,AZ,1,1,-0.027593608506500517
72,BA,0,0,0.008942179225873335
73,BA,1,0,-0.0019774981124244815
74,BA,0,1,0.005367089182847366
75,BA,1,1,0.013343161189314839
76,BB,0,0,0.005163031493768824
77,BB,1,0,-0.012275622233151175
78,BB,0,1,-0.0022016499150024696
79,BB,1,1,0.011589013705137194
80,BC,0,0,-0.00872508327467783
81,BC,1,0,-0.005715378612218255
82,BC,0,1,-0.004895498554285071
83,BC,1,1,-0.004976926028058382
84,IAA,0,0,-0.003550911406904419
85,IAA,1,0,-0.01652532363757706
86,IAA,0,1,-0.026984838639190285
87,IAA,1,1,0.04534660063270997
88,IAC,0,0,0.019568326876277624
89,IAC,1,0,0.030083986403430688
90,IAC,0,1,-0.011616527501751189
91,IAC,1,1,0.03620485642843568
92,IAF,0,0,-0.0032203127108718322
93,IAF,1,0,-0.025727618522756138
94,IAF,0,1,0.018820847404374192
95,IAF,1,1,-0.020469890675179864
96,IAH,0,0,-0.013062998900758554
97,IAH,1,0,0.04399871069127741
98,IAH,0,1,0.0649322553405764
99,IAH,1,1,-0.042346277939489835
100,IAJ,0,0,0.01007834542389922
101,IAJ,1,0,0.02521763028106764
102,IAJ,0,1,-0.026404002495676798
103,IAJ,1,1,-0.01726655595007819
104,IAK,0,0,-0.0005284758862706808
105,IAK,1,0,-0.02254393984887463
106,IAK,0,1,0.015580883798555328
107,IAK,1,1,0.0027658189293386214
108,IAL,0,0,0.019064722812984384
109,IAL,1,0,-0.008114504482934617
110,IAL,0,1,-0.013429992365909225
111,IAL,1,1,-0.054849670729313
112,IAM,0,0,-0.0014737065227298234
113,IAM,1,0,-0.08111582842175193
114,IAM,0,1,-0.02883584116957157
115,IAM,1,1,-0.0173979487252756
116,IAN,0,0,0.010846190116037616
117,IAN,1,0,-0.030776388991524607
118,IAN,0,1,0.012381946958221325
119,IAN,1,1,-0.018056869060942678
120,IAO,0,0,-0.050651905472224285
121,IAO,1,0,-0.03944080641413766
122,IAO,0,1,-0.0062349055275480215
123,IAO,1,1,-0.03472401280272845
124,IAP,0,0,0.011087208170400155
125,IAP,1,0,0.037975667143106066
126,IAP,0,1,-0.06045425290580005
127,IAP,1,1,0.0004278282274448688
128,IAQ,0,0,0.018420063816163557
129,IAQ,1,0,0.001403569258556006
130,IAQ,0,1,-0.04412359898712473
131,IAQ,1,1,-0.007567330567529963
132,AB,0,0,0.022163526109987487
133,AB,1,0,0.0019172963356813696
134,AB,0,1,-0.0023516057771483163
135,AB,1,1,-0.006780837437514328
136,AC,0,0,-0.030031786700079617
137,AC,1,0,-0.01902378982124636
138,AC,0,1,0.03318169253823252
139,AC,1,1,-0.009166944688245294
140,AF,0,0,0.01294675728045148
141,AF,1,0,-0.009169117493020776
142,AF,0,1,-0.029262451232238775
143,AF,1,1,-0.013622398809737516
144,AH,0,0,-0.010780849823083503
145,AH,1,0,-0.001456614460976399
146,AH,0,1,0.027388615861210983
147,AH,1,1,-0.0028182256983781805
148,AI,0,0,0.005633782926158905
149,AI,1,0,-0.007985364396363203
150,AI,0,1,0.010599196312667638
151,AI,1,1,0.00358107302573042
152,AJ,0,0,-0.00017358313604644426
153,AJ,1,0,-0.0059678637416699975
154,AJ,0,1,0.0035173293847178986
155,AJ,1,1,-0.00026421001356695487
156,AK,0,0,-0.021155576190973555
157,AK,1,0,-0.0017856767586965827
158,AK,0,1,-0.02712540368320548
159,AK,1,1,-0.01799611250449137
160,AL,0,0,-0.007880464156657026
161,AL,1,0,0.0040378198528113075
162,AL,0,1,0.0032739470131633347
163,AL,1,1,-0.007654139508587692
164,AM,0,0,-0.0053166425797181996
165,AM,1,0,-0.06425856359778548
166,AM,0,1,-0.004202336266165645
167,AM,1,1,-0.0008957192932897518
168,AN,0,0,0.012119185151210424
169,AN,1,0,-0.01165351955835083
170,AN,0,1,0.006328286179664695
171,AN,1,1,-0.006740646903627433
172,AO,0,0,0.011389031022994805
173,AO,1,0,0.044505683584486394
174,AO,0,1,0.04351542659358158
175,AO,1,1,0.0030162043305593926
176,AP,0,0,-0.003495705442962588
177,AP,1,0,-0.024206073877016725
178,AP,0,1,-0.006991330620462525
179,AP,1,1,0.015913888200377067
180,AQ,0,0,-0.011051200771252134
181,AQ,1,0,-0.02062739514521767
182,AQ,0,1,-0.02807161594744028
183,AQ,1,1,-0.005229997333210293
184,AS,0,0,-0.00430874709367117
185,AS,1,0,0.006791705277190179
186,AS,0,1,-0.014454294812714489
187,AS,1,1,-0.03204593729750994
188,AT,0,0,0.03412004171042511
189,AT,1,0,0.011279812761003457
190,AT,0,1,0.022013625870048743
191,AT,1,1,0.03521014887810054
192,AV,0,0,0.0030293734766830625
193,AV,1,0,-0.018604560414874904
194,AV,0,1,-0.01687147825109729
195,AV,1,1,0.0009716170094195497
196,AX,0,0,0.02070225101680651
197,AX,1,0,-0.02783416884625392
198,AX,0,1,0.024918899332551783
