,Sub,TI,TR,pupil
0,AB,0,0,0.46031932639484174
1,AB,1,0,0.12037436838588969
2,AB,0,1,0.5037922690476607
3,AB,1,1,0.038047436712627086
4,AC,0,0,0.3530764061081041
5,AC,1,0,0.198487231987667
6,AC,0,1,0.10270819974200629
7,AC,1,1,0.7068524076345143
8,AF,0,0,-0.0916281406869079
9,AF,1,0,0.00402098103092623
10,AF,0,1,0.05719129585820662
11,AF,1,1,0.025037278676861563
12,AH,0,0,0.040827241746525515
13,AH,1,0,0.36267455102080015
14,AH,0,1,0.5116088904669427
15,AH,1,1,-0.0718244062797008
16,AI,0,0,0.06620744748998354
17,AI,1,0,0.09324383593222253
18,AI,0,1,-0.21794526919867796
19,AI,1,1,0.250666997795932
20,AJ,0,0,-0.210082850890028
21,AJ,1,0,-0.22625698646195525
22,AJ,0,1,-0.0576889779048242
23,AJ,1,1,0.019271896932301684
24,AK,0,0,-0.3865280161660217
25,AK,1,0,-0.48946365991154567
26,AK,0,1,-0.24485476723867858
27,AK,1,1,0.05863203012993163
28,AL,0,0,0.07825276426263898
29,AL,1,0,0.23498234813101163
30,AL,0,1,-0.0004102406146632504
31,AL,1,1,-0.07182750286168013
32,AM,0,0,0.3588426421105706
33,AM,1,0,0.4387684570176338
34,AM,0,1,0.3051443620970473
35,AM,1,1,0.45005825121866105
36,AN,0,0,-0.022902146237486903
37,AN,1,0,0.053748731523196834
38,AN,0,1,-0.16548425679866083
39,AN,1,1,0.03332136047301954
40,AO,0,0,-0.014259165963849574
41,AO,1,0,0.5351561468496578
42,AO,0,1,0.10728262720635817
43,AO,1,1,-0.17277116464179557
44,AP,0,0,0.0248755050964087
45,AP,1,0,-0.09575008683194
46,AP,0,1,-0.29415981017395393
47,AP,1,1,-0.26611692421410293
48,AQ,0,0,0.052731420470359114
49,AQ,1,0,-0.2691189501767715
50,AQ,0,1,0.2202328773859757
51,AQ,1,1,0.08531004612825716
52,AS,0,0,-0.13176184136820157
53,AS,1,0,0.03690190071133527
54,AS,0,1,-0.1042937631453826
55,AS,1,1,-0.055758132001963626
56,AT,0,0,0.020877993317882107
57,AT,1,0,0.081048824738374
58,AT,0,1,0.07424097206015792
59,AT,1,1,0.029512853091366465
60,AV,0,0,0.04365260568021152
61,AV,1,0,0.2794750495727214
62,AV,0,1,0.1660688892080415
63,AV,1,1,0.1550555550800568
64,AX,0,0,-0.08249403361670703
65,AX,1,0,0.3361630504792406
66,AX,0,1,-0.12000144417010755
67,AX,1,1,0.15716986079545744
68,AZ,0,0,-0.09541930378705894
69,AZ,1,0,0.0636298570803862
70,AZ,0,1,0.03327419739681015
71,AZ,1,1,-0.30238108499362454
72,BA,0,0,0.18728777146845313
73,BA,1,0,0.3243115336603014
74,BA,0,1,-0.011647292631546763
75,BA,1,1,0.31370579920998454
76,BB,0,0,0.0540834563962534
77,BB,1,0,0.27130274855243
78,BB,0,1,-0.18837649297308284
79,BB,1,1,-0.1283805018952583
80,BC,0,0,-0.3890329762780558
81,BC,1,0,-0.6427083379227967
82,BC,0,1,-0.40948345401948943
83,BC,1,1,-0.42700965328644686
