,Sub,TI,TR,pupil
0,AB,0,0,0.5703443099134401
1,AB,1,0,0.6814905379588572
2,AB,0,1,0.6119277890602233
3,AB,1,1,0.2859147058471704
4,AC,0,0,0.6843488581827124
5,AC,1,0,0.49943764293390835
6,AC,0,1,0.4215941146297295
7,AC,1,1,0.9369599074135879
8,AF,0,0,0.15540650462227568
9,AF,1,0,-0.07170133610798315
10,AF,0,1,0.2684823086491778
11,AF,1,1,0.030218712295250076
12,AH,0,0,0.485807421724514
13,AH,1,0,0.7901477464788423
14,AH,0,1,0.26335004236323384
15,AH,1,1,0.5605960174342695
16,AI,0,0,0.08830763880850757
17,AI,1,0,0.04840034521744963
18,AI,0,1,0.09902995207692328
19,AI,1,1,0.09287545222153376
20,AJ,0,0,0.3968203590387818
21,AJ,1,0,0.6316188809571154
22,AJ,0,1,0.7966933360815553
23,AJ,1,1,0.6511739007381605
24,AK,0,0,-0.21667160826587395
25,AK,1,0,0.07550439448799294
26,AK,0,1,-0.1546930276490628
27,AK,1,1,0.1308176254636127
28,AL,0,0,0.32205372880348665
29,AL,1,0,0.24362578851406783
30,AL,0,1,0.34512911018779535
31,AL,1,1,0.22391132454392154
32,AM,0,0,0.3589334383235952
33,AM,1,0,0.31801869364481705
34,AM,0,1,0.1514584277904732
35,AM,1,1,0.4086264060428754
36,AN,0,0,0.1732374151618627
37,AN,1,0,0.49302035638895236
38,AN,0,1,0.41940175711748895
39,AN,1,1,0.156586188633773
40,AO,0,0,0.716052402008418
41,AO,1,0,0.5538193143513218
42,AO,0,1,0.7552468162568953
43,AO,1,1,0.6509651102182676
44,AP,0,0,0.26152358184259317
45,AP,1,0,0.08035241414128497
46,AP,0,1,0.1119215685345391
47,AP,1,1,0.11289104646196706
48,AQ,0,0,0.5322451525042343
49,AQ,1,0,0.47795197545548473
50,AQ,0,1,0.4343065332378384
51,AQ,1,1,0.5440007623363026
52,AS,0,0,0.11865085577366447
53,AS,1,0,0.37115832417398154
54,AS,0,1,0.40991162076947246
55,AS,1,1,-0.00862237612897646
56,AT,0,0,0.3486021036764513
57,AT,1,0,0.4977682648855563
58,AT,0,1,0.44089338154539576
59,AT,1,1,0.2600395125416066
60,AV,0,0,0.049239833588413835
61,AV,1,0,-0.19923484220167262
62,AV,0,1,0.002262165797511828
63,AV,1,1,-0.02243403113730246
64,AX,0,0,0.18097164808875882
65,AX,1,0,0.5266836336238705
66,AX,0,1,0.23833362085466211
67,AX,1,1,0.6288922395218359
68,AZ,0,0,0.3899227082260364
69,AZ,1,0,0.5462641291797021
70,AZ,0,1,0.5469875405092856
71,AZ,1,1,0.35527514232670326
72,BA,0,0,0.3430642521110873
73,BA,1,0,0.49789197818817965
74,BA,0,1,0.36561012377256286
75,BA,1,1,0.3423437183271005
76,BB,0,0,0.03704694962620326
77,BB,1,0,0.2153132189991912
78,BB,0,1,0.08210214153182034
79,BB,1,1,0.08983491047109078
80,BC,0,0,-0.1218880888753335
81,BC,1,0,-0.4077121580649066
82,BC,0,1,-0.43786679907010195
83,BC,1,1,0.006119735923597366
84,IAA,0,0,0.5342281227755141
85,IAA,1,0,0.333806579674651
86,IAA,0,1,0.6104134894235259
87,IAA,1,1,0.6810114019826856
88,IAC,0,0,0.49730176378986546
89,IAC,1,0,0.41266103724462333
90,IAC,0,1,0.741880419182309
91,IAC,1,1,0.2070157238630872
92,IAF,0,0,0.4920103814913055
93,IAF,1,0,0.39136088512803757
94,IAF,0,1,0.3677795082272499
95,IAF,1,1,0.7567204487474773
96,IAH,0,0,0.2291483325941325
97,IAH,1,0,0.6865977122070371
98,IAH,0,1,0.10572941930010571
99,IAH,1,1,1.2720781402999832
100,IAJ,0,0,0.4921553287898853
101,IAJ,1,0,0.9462173562799238
102,IAJ,0,1,0.6093005470807799
103,IAJ,1,1,0.34910638679439143
104,IAK,0,0,0.017454782053505164
105,IAK,1,0,-0.3695580394287688
106,IAK,0,1,-0.3148264843952554
107,IAK,1,1,0.03271410645504701
108,IAL,0,0,1.2013266512463794
109,IAL,1,0,1.3177163780400882
110,IAL,0,1,1.1594836209093318
111,IAL,1,1,1.7153942037049688
112,IAM,0,0,0.6254387117842096
113,IAM,1,0,0.5073526768242449
114,IAM,0,1,0.7103402747249933
115,IAM,1,1,0.6024104288160872
116,IAN,0,0,0.33947632887313905
117,IAN,1,0,0.42150418555840813
118,IAN,0,1,0.4524982452977417
119,IAN,1,1,0.2638571504384647
120,IAO,0,0,0.5414041179725567
121,IAO,1,0,0.8112060970543529
122,IAO,0,1,1.191985903631208
123,IAO,1,1,0.7933325757916001
124,IAP,0,0,0.9221058027547003
125,IAP,1,0,0.5153904503142271
126,IAP,0,1,0.7752909337938607
127,IAP,1,1,0.7426864878408896
128,IAQ,0,0,0.3454499960694172
129,IAQ,1,0,-0.18999056240773898
130,IAQ,0,1,0.38823727843513867
131,IAQ,1,1,0.4431242289689859
132,AB,0,0,0.6620872453112454
133,AB,1,0,0.7639175852059625
134,AB,0,1,0.9452222933850148
135,AB,1,1,0.9538736197881024
136,AC,0,0,0.9113381408227318
137,AC,1,0,0.9393015250486052
138,AC,0,1,0.6276598905202995
139,AC,1,1,2.504632220336233
140,AF,0,0,0.24276679850140925
141,AF,1,0,0.09779301383408935
142,AF,0,1,0.8473552719847577
143,AF,1,1,0.4764453705585875
144,AH,0,0,0.4502334844235167
145,AH,1,0,0.32092893688877305
146,AH,0,1,-1.3506896291167334
147,AH,1,1,-0.3499123649824352
148,AI,0,0,0.2660576779291286
149,AI,1,0,0.16711824523921415
150,AI,0,1,0.19435082546359214
151,AI,1,1,0.16069039138541466
152,AJ,0,0,0.5292714283451762
153,AJ,1,0,0.4593533852735518
154,AJ,0,1,0.37706792211743334
155,AJ,1,1,1.069767799579842
156,AK,0,0,-0.2138721408883274
157,AK,1,0,0.9931514992149639
158,AK,0,1,0.48608873023062743
159,AK,1,1,0.7663419899147761
160,AL,0,0,0.4914281117690751
161,AL,1,0,0.020219356528073534
162,AL,0,1,0.6560651896639285
163,AL,1,1,0.4502064800195523
164,AM,0,0,0.31186500061050426
165,AM,1,0,0.3816531154398147
166,AM,0,1,0.514206776697629
167,AM,1,1,-0.05979626224300563
168,AN,0,0,0.09866739429371768
169,AN,1,0,1.0731424009933876
170,AN,0,1,0.22896916111343185
171,AN,1,1,-0.03566925689007838
172,AO,0,0,0.6821523698015802
173,AO,1,0,0.20543428970705105
174,AO,0,1,1.0254100752637738
175,AO,1,1,1.4746681842557625
176,AP,0,0,0.5122982652288568
177,AP,1,0,0.3443560295036521
178,AP,0,1,0.5806787655220571
179,AP,1,1,-0.040557945691493937
180,AQ,0,0,0.5056671499569224
181,AQ,1,0,0.6507115269347749
182,AQ,0,1,0.38666217318897933
183,AQ,1,1,0.5827508812892986
184,AS,0,0,-0.1074814401704007
185,AS,1,0,0.8239546424749213
186,AS,0,1,1.1104006218009055
187,AS,1,1,0.44345111344607147
188,AT,0,0,0.2785760823900473
189,AT,1,0,0.23358992508368026
190,AT,0,1,0.8441618430015849
191,AT,1,1,0.11503452595079877
192,AV,0,0,0.012408283744687302
193,AV,1,0,0.015821884751480983
194,AV,0,1,-0.21049880432980153
195,AV,1,1,0.34148804875903427
196,AX,0,0,0.2716170309633049
197,AX,1,0,0.6132535890077926
198,AX,0,1,0.25237769886281836
199,AX,1,1,1.1711351935126801
200,AZ,0,0,0.677577940104116
201,AZ,1,0,0.6141029311502598
202,AZ,0,1,0.764706226962523
203,AZ,1,1,0.9663959673423
204,BA,0,0,0.46429349403955184
205,BA,1,0,0.3861759901506905
206,BA,0,1,0.2789484911903355
207,BA,1,1,0.3507860959494891
208,BB,0,0,-0.09712380328386813
209,BB,1,0,-0.11465596161082967
210,BB,0,1,0.604999298839932
211,BB,1,1,-0.15304733051038377
212,BC,0,0,-0.18959270790201765
213,BC,1,0,-0.8323079664632891
214,BC,0,1,-0.38242731439995237
215,BC,1,1,0.26742422111770736
216,IAA,0,0,0.4459901090577515
217,IAA,1,0,0.7433482737849371
218,IAA,0,1,0.5621819808925805
219,IAA,1,1,0.7144742833372617
220,IAC,0,0,0.4784633366081915
221,IAC,1,0,0.5593846618435475
222,IAC,0,1,0.3884541848744098
223,IAC,1,1,0.15282037769973927
224,IAF,0,0,0.7432771733785926
225,IAF,1,0,0.16402324499373455
226,IAF,0,1,0.578453509131647
227,IAF,1,1,0.5006011903081042
228,IAH,0,0,0.37999770024206403
229,IAH,1,0,0.016920946496897293
230,IAH,0,1,-0.04250233044625277
231,IAH,1,1,1.1135834380188183
232,IAJ,0,0,1.077120083146341
233,IAJ,1,0,1.1118209353225572
234,IAJ,0,1,0.5274726233177598
235,IAJ,1,1,0.8536639197269698
236,IAK,0,0,0.28861597027217517
237,IAK,1,0,1.2955404222657958
238,IAK,0,1,-0.4830856384477154
239,IAK,1,1,0.407849724136428
240,IAL,0,0,1.131593424864239
241,IAL,1,0,1.265366974378016
242,IAL,0,1,1.7851265708498159
243,IAL,1,1,1.879703444227236
244,IAM,0,0,0.5959426489178058
245,IAM,1,0,-0.0002589549189131782
246,IAM,0,1,-0.049464500948035714
247,IAM,1,1,0.20011802784721228
248,IAN,0,0,0.9642599659613826
249,IAN,1,0,0.2573534786017018
250,IAN,0,1,0.5392244284371702
251,IAN,1,1,0.9423858608303837
252,IAO,0,0,0.6718640688649045
253,IAO,1,0,0.8670297602962318
254,IAO,0,1,1.4266403976982769
255,IAO,1,1,1.7080240291894144
256,IAP,0,0,0.7568575656461873
257,IAP,1,0,-0.14143287548826514
258,IAP,0,1,0.46400278281914903
259,IAP,1,1,1.1923888396414837
260,IAQ,0,0,0.5775061204837323
261,IAQ,1,0,-0.10884775859538816
262,IAQ,0,1,0.6045684113298325
263,IAQ,1,1,0.6683141835050729
