,rt,PE
195,0.786497864272,PU
196,0.779076096393,PU
197,0.883849231846,PU
198,0.846466590299,PU
199,0.764029947037,PU
200,1.10851514637,PU
201,1.00368379193,PU
202,0.90097715016,PU
203,0.964866508269,PU
204,1.07987915509,PU
205,0.619864958001,PU
206,0.677375215484,PU
207,0.485699518888,PU
208,0.619886595407,PU
209,0.485681569676,PU
210,0.702927516413,PU
211,1.60388450445,PU
212,0.913775921554,PU
213,0.996861592648,PU
214,0.798775568717,PU
215,1.02236742233,PU
216,1.11820637709,PU
217,0.984058641308,PU
218,0.766808268733,PU
219,0.798756390106,PU
220,1.3546174101,PU
221,1.5015550656,PU
222,0.811534753486,PU
223,1.73794544473,PU
224,1.2459900109,PU
225,0.875418948121,PU
226,0.990434791374,PU
227,0.964880277529,PU
228,0.939355760996,PU
229,0.958482735937,PU
230,1.27155435993,PU
231,0.830721968927,PU
232,0.690135875532,PU
233,1.29072805199,PU
234,0.792369913092,PU
235,1.09268136879,PU
236,1.53350318697,PU
237,2.53208068523,PU
238,2.25838771472,PU
239,1.444807369,PU
240,1.27752140593,PU
241,0.669242463725,PU
242,1.46759890076,PU
243,1.3687858518,PU
244,0.904972371975,PU
245,0.737686408902,PU
246,1.16349937168,PU
247,0.965777295874,PU
248,2.11391464434,PU
249,0.631237850056,PU
250,0.851746483166,PU
251,1.38398810694,PU
252,1.44479186037,PU
253,1.31558922456,PU
254,1.51321093323,PU
255,0.84412765236,PU
256,0.745303484014,PU
257,1.76415275293,PU
258,0.737691968598,PU
259,1.29274092537,PU
260,2.57022077989,PU
261,0.578019276635,PU
262,0.638858436554,PU
263,1.04183421955,PU
264,1.38666367572,PU
265,0.962256161978,PU
266,1.16031534898,PU
267,0.905655740814,PU
268,1.74509828476,PU
269,1.56592961944,PU
270,0.849085446915,PU
271,1.55645404983,PU
272,0.688822185428,PU
273,0.688703491259,PU
274,0.707596190825,PU
275,1.16974191641,PU
276,0.7830624511,PU
277,0.726419924359,PU
278,1.72623353458,PU
279,2.39589477889,PU
280,1.52809630707,PU
281,2.08465435042,PU
282,0.745258903017,PU
283,1.33950361518,PU
284,1.22636847207,PU
285,0.830143019212,PU
286,1.16975026493,PU
287,0.896259663637,PU
288,1.45268267876,PU
289,0.811316018866,PU
290,1.13201205309,PU
291,2.30164362385,PU
292,0.613274980812,PU
293,1.23072228596,PU
294,1.07691603934,PU
295,1.52436528472,PU
296,1.6083157173,PU
297,0.797234731636,PU
298,1.10484668671,PU
299,0.874121709909,PU
300,0.671380928188,PU
301,0.825176680536,PU
302,1.08394962533,PU
303,1.50335762982,PU
304,0.818223281576,PU
305,1.28665677155,PU
306,1.1678179873,PU
307,1.04894879655,PU
308,1.37747099813,PU
309,1.01401335518,PU
310,1.13284783409,PU
311,0.769278252203,PU
312,0.84621635643,PU
313,1.27266009958,PU
314,0.643380318983,PU
315,0.811196153606,PU
316,0.629417551594,PU
317,0.517573336146,PU
318,0.902158107281,PU
319,0.902114246594,PU
320,0.895086042294,PU
321,0.853178904251,PU
322,1.38452072916,PU
323,0.713327621577,PU
324,3.30309240853,PU
325,0.925423066909,PU
326,1.05475021823,PU
327,1.95009877943,PU
328,3.28319601207,PU
329,1.16417714443,PU
330,1.09458589215,PU
331,2.31821867774,PU
332,1.58206234589,PU
333,0.815994226381,PU
334,0.696568755071,PU
335,0.796126161996,PU
336,0.855775916198,PU
337,0.905494126836,PU
338,0.925419621117,PU
339,1.04479761704,PU
340,1.85066388962,PU
341,0.915488843285,PU
342,0.646922906107,PU
343,0.72644531908,PU
344,0.716320811062,PU
345,0.666768381395,PU
346,0.72652150941,PU
347,0.776187650274,PU
348,1.28357926091,PU
349,1.74116230454,PU
350,1.26375407752,PU
351,0.90553930502,PU
352,0.876045985524,PU
353,1.107438939,PU
354,2.51214891871,PU
355,2.43769910852,PU
356,0.69428189282,PU
357,2.63610293318,PU
358,0.586837229804,PU
359,1.83457417411,PU
360,1.61975194633,PU
361,1.38005121092,PU
362,0.669464123421,PU
363,1.12392253237,PU
364,0.98343563433,PU
365,0.677769361348,PU
366,1.41316595021,PU
367,1.10744466302,PU
368,1.6610545811,PU
369,1.50402080746,PU
370,2.95840989213,PU
371,0.743829345282,PU
372,0.82654718725,PU
373,2.27253499764,PU
374,0.611658497217,PU
375,0.834738898739,PU
376,1.28438254112,PU
377,1.11013716445,PU
378,0.78908953814,PU
379,1.51356288681,PU
380,1.77968507529,PU
381,1.57795915285,PU
382,0.972438968598,PU
383,1.88978905706,PU
384,3.29313641184,PU
385,1.30273291058,PU
386,0.79821124229,PU
387,2.58693118197,PU
388,1.22014654032,PU
389,0.981686343286,PU
390,0.60556960524,PU
391,1.24766979995,PU
392,1.70632384027,PU
393,1.55041153571,PU
394,0.724835180973,PU
395,0.578057994835,PU
396,1.20183076556,PU
397,1.02755326524,PU
398,0.614716372895,PU
399,1.85309714333,PU
400,2.30241167409,PU
401,1.36703386468,PU
402,1.36688842575,PU
403,0.73402113242,PU
404,2.04576278486,PU
405,2.14666845995,PU
406,2.68778355298,PU
407,1.74669053703,PU
408,1.13922644525,PU
409,1.02114448801,PU
410,2.75927994736,PU
411,1.78898828016,PU
412,1.87325840916,PU
413,0.734232633367,PU
414,2.01679713699,PU
415,0.886081933856,PU
416,1.11389598601,PU
417,0.514886961892,PU
418,0.793335306475,PU
419,1.0632789031,PU
420,1.69609261187,PU
421,0.759540363051,PU
422,1.84794223707,PU
423,0.725818803604,PU
424,1.22359009011,PU
425,0.987326165623,PU
426,0.793294717995,PU
427,1.15609144617,PU
428,0.767995755419,PU
429,0.911413367216,PU
430,0.742684778653,PU
431,1.16449715823,PU
432,0.616078590988,PU
433,0.96201324061,PU
434,0.692050486226,PU
435,1.10546624556,PU
436,0.886157915492,PU
437,1.0717154624,PU
438,0.658269505241,PU
439,0.84389881259,PU
440,0.582354433876,PU
441,0.751082373024,PU
442,1.28677602774,PU
443,0.652307951741,PU
444,0.713068389034,PU
445,1.26078727121,PU
446,1.19121981936,PU
447,1.11303740622,PU
448,0.808735345899,PU
449,1.39121219077,PU
450,1.50426465343,PU
451,1.73030968758,PU
452,1.20868596077,PU
453,1.05209896833,PU
454,1.08693756662,PU
455,1.05224551769,PU
456,1.47810525724,PU
457,1.04346259344,PU
458,0.913050388222,PU
459,1.04347263107,PU
460,0.852197270166,PU
461,0.765274090808,PU
462,0.721702087225,PU
463,1.1999816646,PU
464,1.10436857633,PU
465,0.69566816138,PU
466,0.53917719558,PU
467,0.713085118413,PU
468,1.05215785575,PU
469,1.42598454071,PU
470,1.56511576396,PU
471,0.77394793951,PU
472,0.895618040159,PU
473,1.4955914739,PU
474,0.652175789642,PU
475,0.921686093938,PU
476,1.11298922561,PU
477,1.03477067701,PU
478,1.81853153855,PU
479,1.45048272076,PU
480,0.780258503979,PU
481,0.587957130106,PU
482,0.939555617382,UP
483,1.70863531352,UP
484,1.02746253346,UP
485,0.494556269646,UP
486,1.25265336266,UP
487,1.03289093533,UP
488,0.972530066584,UP
489,1.53838667686,UP
490,1.63726012753,UP
491,1.033012929,UP
492,1.90097305294,UP
493,1.64275851192,UP
494,0.565980718234,UP
495,0.736280308938,UP
496,0.53302783465,UP
497,0.835181456617,UP
498,0.533021068967,UP
499,0.840689143819,UP
500,0.763754048039,UP
501,0.873595090484,UP
502,0.423134358174,UP
503,1.23621444925,UP
504,1.57684449907,UP
505,0.565977546825,UP
506,0.8516531413,UP
507,0.813194473374,UP
508,0.604433043328,UP
509,0.511023091488,UP
510,0.766393690217,UP
511,1.20245328761,UP
512,0.479888785964,UP
513,0.573236130128,UP
514,1.18998690019,UP
515,0.423741853377,UP
516,1.58253137813,UP
517,0.890982523367,UP
518,1.01556991802,UP
519,0.604411209055,UP
520,1.64477029317,UP
521,0.616964385038,UP
522,0.828675759797,UP
523,0.741476019499,UP
524,1.35819921861,UP
525,0.386375057058,UP
526,0.965727144394,UP
527,0.598174419131,UP
528,1.00932665493,UP
529,1.06543043295,UP
530,1.22114735453,UP
531,1.28347857233,UP
532,0.498553363938,UP
533,0.947035714693,UP
534,0.797570687132,UP
535,1.6199130388,UP
536,1.37062580794,UP
537,1.50770596223,UP
538,1.10900860597,UP
539,0.461110327931,UP
540,0.610622345991,UP
541,1.49523717734,UP
542,1.18999169514,UP
543,0.890997627463,UP
544,0.554561722491,UP
545,0.581167300244,UP
546,1.34461224091,UP
547,1.16900147777,UP
548,1.277048259,UP
549,1.04740591497,UP
550,0.86488516661,UP
551,0.540628859098,UP
552,1.05410529329,UP
553,1.74325099255,UP
554,1.18246133643,UP
555,0.905475349447,UP
556,0.810855405788,UP
557,1.20267959534,UP
558,1.08780369153,UP
559,1.03380747179,UP
560,0.783865746183,UP
561,1.45950582529,UP
562,1.18920023604,UP
563,0.878397806986,UP
564,1.46523311183,UP
565,0.811922884282,UP
566,0.739284912411,UP
567,1.38610457243,UP
568,0.96368304594,UP
569,0.877834083262,UP
570,0.547901175742,UP
571,1.11546149447,UP
572,1.14186544321,UP
573,1.69624550321,UP
574,1.4718618468,UP
575,0.627052065758,UP
576,1.98001474124,UP
577,1.22109989405,UP
578,0.957095710409,UP
579,1.80185342467,UP
580,0.627114799862,UP
581,0.928358902901,UP
582,2.47524872951,UP
583,1.22260541356,UP
584,1.20754783829,UP
585,1.16978599512,UP
586,0.701922882854,UP
587,1.75082224961,UP
588,0.732228540016,UP
589,0.56601468963,UP
590,0.566098326693,UP
591,0.618929361386,UP
592,0.618868376029,UP
593,1.98476701923,UP
594,1.59986635495,UP
595,0.649136570756,UP
596,0.535926837318,UP
597,0.52079520841,UP
598,0.935920796864,UP
599,0.520817569708,UP
600,2.67903304521,UP
601,1.76593558291,UP
602,0.928319117216,UP
603,0.890614774516,UP
604,1.29052219293,UP
605,0.754742591695,UP
606,0.724625989143,UP
607,2.74689813224,UP
608,0.869561164616,UP
609,0.869608488579,UP
610,1.10559518672,UP
611,0.962775756221,UP
612,1.43476707825,UP
613,0.57771067441,UP
614,0.981371685183,UP
615,1.05592844425,UP
616,1.77637107153,UP
617,1.54033896149,UP
618,0.540447113494,UP
619,0.993793270506,UP
620,0.528028874312,UP
621,1.2111964682,UP
622,0.962711462547,UP
623,0.81989991937,UP
624,0.366556391466,UP
625,0.677085030054,UP
626,1.06832995274,UP
627,1.49065214219,UP
628,1.0310876637,UP
629,0.577704938171,UP
630,1.2919129913,UP
631,1.19878850644,UP
632,1.30433027444,UP
633,0.583915850336,UP
634,1.63350120993,UP
635,1.15530399494,UP
636,1.00000609475,UP
637,0.689525736172,UP
638,1.71515669337,UP
639,0.569318853713,UP
640,0.771488606155,UP
641,1.48286466809,UP
642,0.644246977043,UP
643,1.65521015973,UP
644,0.561893050857,UP
645,1.10855866651,UP
646,0.726603785357,UP
647,1.51295811965,UP
648,0.906322048695,UP
649,1.01861407974,UP
650,0.973765573752,UP
651,0.951263359201,UP
652,2.00722030712,UP
653,0.666663880607,UP
654,0.704124627826,UP
655,1.87989538452,UP
656,0.614245465367,UP
657,1.46051059491,UP
658,1.18340320812,UP
659,1.25082511722,UP
660,1.52793682721,UP
661,1.82749224455,UP
662,0.936343447051,UP
663,0.936230179428,UP
664,1.14596897649,UP
665,1.07856407194,UP
666,1.25836764626,UP
667,0.651692954794,UP
668,0.696615819684,UP
669,1.19847039701,UP
670,0.756502981486,UP
671,0.913861407394,UP
672,0.906336459335,UP
673,2.21713259624,UP
674,1.28433001863,UP
675,1.11821424523,UP
676,0.607083398186,UP
677,0.61352691927,UP
678,1.07986440231,UP
679,1.04155562129,UP
680,0.862658042195,UP
681,0.805156144621,UP
682,1.15021990243,UP
683,0.651818734602,UP
684,0.977678803039,UP
685,0.670992672543,UP
686,0.792369421332,UP
687,0.709297765374,UP
688,0.734841706397,UP
689,1.61016623675,UP
690,0.715684980027,UP
691,1.20766549358,UP
692,0.996843151674,UP
693,2.34489901847,UP
694,0.984039462697,UP
695,1.31632239833,UP
696,0.587922983622,UP
697,1.13739310077,UP
698,0.939312732068,UP
699,0.741274654657,UP
700,1.00321413828,UP
701,1.24605615251,UP
702,0.990426923224,UP
703,0.920165595004,UP
704,0.817926148092,UP
705,1.04151947699,UP
706,0.690217015805,UP
707,0.805107706335,UP
708,1.20909121368,UP
709,0.882157723582,UP
710,2.2735250092,UP
711,1.46762201739,UP
712,2.60812502643,UP
713,1.64252154419,UP
714,1.24706334703,UP
715,0.844124433589,UP
716,0.692080228745,UP
717,0.927763611125,UP
718,1.05704759407,UP
719,1.96944157397,UP
720,0.943033753059,UP
721,1.74134541992,UP
722,1.44481848839,UP
723,0.722467767303,UP
724,1.21676066697,UP
725,1.04180232445,UP
726,0.50198166559,UP
727,0.532397002624,UP
728,1.42198628307,UP
729,0.616027109076,UP
730,1.28512911735,UP
731,1.07983737014,UP
732,1.44480824684,UP
733,1.17109801202,UP
734,0.692077595205,UP
735,1.04182661154,UP
736,0.623649451269,UP
737,1.25472928893,UP
738,1.75655411259,UP
739,0.933935806056,UP
740,0.783056280456,UP
741,0.924562233585,UP
742,1.10371819464,UP
743,1.12259310822,UP
744,1.3395050671,UP
745,1.40560682938,UP
746,1.27351945813,UP
747,0.83957503132,UP
748,0.773630438993,UP
749,1.21714553593,UP
750,0.622703726108,UP
751,1.3961047623,UP
752,1.32065737694,UP
753,0.85847390153,UP
754,2.37702785084,UP
755,0.886741262503,UP
756,1.72623789033,UP
757,0.735868996484,UP
758,1.45273494776,UP
759,1.12256261798,UP
760,0.76414797279,UP
761,0.93392999839,UP
762,0.773560021046,UP
763,0.754743547095,UP
764,0.6792932579,UP
765,0.53778258604,UP
766,1.19803069315,UP
767,2.04690198239,UP
768,1.16966823165,UP
769,0.622417062939,UP
770,0.769249191134,UP
771,1.27966596992,UP
772,0.846176532003,UP
773,1.46143569216,UP
774,0.99301565638,UP
775,0.902096756135,UP
776,0.972019033919,UP
777,1.10488947106,UP
778,1.74114794453,UP
779,0.993021307146,UP
780,0.769170887698,UP
781,0.783253397454,UP
782,0.622440742328,UP
783,0.74828001524,UP
784,0.748323337761,UP
785,1.25869356502,UP
786,0.545442901456,UP
787,0.566473697579,UP
788,1.00000134542,UP
789,0.71331901089,UP
790,0.671361015975,UP
791,1.29363277357,UP
792,0.727282047363,UP
793,0.559486124954,UP
794,0.538565922343,UP
795,0.587469781869,UP
796,0.804213693575,UP
797,2.13268127111,UP
798,0.85315818478,UP
799,1.93019281131,UP
800,1.82081718915,UP
801,0.726446850544,UP
802,0.935365713584,UP
803,1.68150106437,UP
804,1.37314003706,UP
805,1.67157947533,UP
806,2.38784821661,UP
807,3.20347297731,UP
808,1.61183591896,UP
809,1.50229221863,UP
810,0.696597087156,UP
811,0.706579551893,UP
812,0.597135013861,UP
813,0.796123099071,UP
814,1.20395768565,UP
815,1.14428878815,UP
816,1.55216166134,UP
817,1.34324930701,UP
818,1.0349120174,UP
819,0.686652143281,UP
820,1.34326385592,UP
821,0.726464462379,UP
822,0.636925509594,UP
823,1.10449446376,UP
824,1.13434307855,UP
825,0.786141017198,UP
826,1.34324318116,UP
827,0.885610747814,UP
828,1.51238954316,UP
829,1.17352118302,UP
830,2.90046879742,UP
831,1.19828870822,UP
832,1.16525124323,UP
833,1.03300852689,UP
834,0.611633057118,UP
835,0.652937281892,UP
836,1.10743448698,UP
837,0.983378712109,UP
838,1.70237724994,UP
839,0.752132993201,UP
840,1.23963363715,UP
841,1.64453950561,UP
842,1.72715685919,UP
843,0.735588025602,UP
844,0.512465011918,UP
845,0.950428061448,UP
846,2.13203315354,UP
847,1.53710788065,UP
848,0.752107235102,UP
849,2.33034889187,UP
850,1.19003148849,UP
851,0.611666447248,UP
852,0.710768666197,UP
853,1.93372854526,UP
854,1.18179334882,UP
855,0.710786156264,UP
856,0.661204677672,UP
857,2.48596549568,UP
858,0.779816040926,UP
859,0.633100631036,UP
860,1.11006479798,UP
861,1.87139526773,UP
862,0.899109504223,UP
863,0.816579968117,UP
864,1.92642484266,UP
865,1.05509770531,UP
866,0.770673862364,UP
867,1.91727030885,UP
868,0.660628832776,UP
869,0.917466933823,UP
870,0.770669626281,UP
871,1.26599722395,UP
872,0.954149669372,UP
873,1.42197659986,UP
874,0.807408136954,UP
875,0.669799604916,UP
876,1.13755381593,UP
877,2.13741861421,UP
878,1.45865192227,UP
879,1.66037113758,UP
880,0.550564740803,UP
881,0.963352212157,UP
882,1.09178432394,UP
883,1.12841975654,UP
884,1.63292271544,UP
885,0.75238456314,UP
886,0.651456295601,UP
887,1.51367867314,UP
888,0.559711508455,UP
889,2.14320914936,UP
890,2.35430431912,UP
891,0.902968040792,UP
892,1.28264308292,UP
893,1.13079573068,UP
894,1.18138196634,UP
895,0.632965996756,UP
896,0.801819922547,UP
897,1.65388253986,UP
898,0.818579068716,UP
899,0.531954255808,UP
900,1.72137761201,UP
901,1.57793727067,UP
902,1.68762650414,UP
903,1.31639159312,UP
904,2.96169275397,UP
905,1.65378220514,UP
906,1.08006532473,UP
907,2.07575693864,UP
908,1.62014019911,UP
909,0.565511513084,UP
910,0.784828934976,UP
911,0.447354873044,UP
912,1.66234962171,UP
913,0.514848646367,UP
914,0.936716550992,UP
915,0.675155936885,UP
916,0.607646902296,UP
917,0.919911945723,UP
918,0.658284766508,UP
919,0.810171083694,UP
920,0.886078362069,UP
921,0.649815411706,UP
922,0.776425171158,UP
923,0.658284117095,UP
924,1.33329328603,UP
925,2.19110539041,UP
926,0.77398675167,UP
927,1.25217431746,UP
928,0.939133498441,UP
929,0.852200616042,UP
930,0.634851178785,UP
931,2.35624143037,UP
932,0.617453962419,UP
933,1.45209241041,UP
934,0.8869619246,UP
935,1.6259611865,UP
936,0.626160266117,UP
937,1.29557267008,UP
938,0.878296106002,UP
939,1.53901793188,UP
940,1.20868294949,UP
941,2.45190236466,UP
942,3.24308892602,UP
943,1.15651237941,UP
944,1.13914561051,UP
945,1.53029121834,UP
946,2.25192638805,UP
947,1.26077054183,UP
948,0.843484943894,UP
949,0.834787339473,UP
950,0.904358806379,UP
951,0.713088464291,UP
952,1.01737948322,UP
953,0.652282188498,UP
954,0.8609025701,UP
955,0.695757830855,UP
956,1.38249819156,UP
957,0.878255286316,UP
958,0.739170570746,UP
959,1.7824628591,UP
960,0.5989718702,UU
961,0.862632995849,UU
962,0.637391424036,UU
963,1.76361302589,UU
964,0.50556699261,UU
965,1.69224101132,UU
966,1.75261435429,UU
967,2.07128427215,UU
968,1.8185719212,UU
969,1.46147103242,UU
970,1.14832613881,UU
971,1.34058121006,UU
972,1.32412517102,UU
973,0.934101844218,UU
974,1.32412199961,UU
975,1.08240409172,UU
976,0.752730427995,UU
977,1.45597497375,UU
978,1.57137423455,UU
979,1.66478038072,UU
980,1.32962376682,UU
981,2.03833371426,UU
982,0.417711876294,UU
983,1.65375337782,UU
984,0.923062578531,UU
985,0.999988582918,UU
986,0.725293054411,UU
987,1.46694679406,UU
988,1.25269416818,UU
989,0.565981986801,UU
990,1.12085726252,UU
991,0.428624496876,UU
992,1.90092527031,UU
993,0.604440218502,UU
994,0.809992002033,UU
995,1.0778232179,UU
996,0.716526702105,UU
997,2.11823121051,UU
998,2.25528019761,UU
999,1.12148769999,UU
1000,1.88149523766,UU
1001,1.30836243867,UU
1002,0.947048421312,UU
1003,0.548344352122,UU
1004,1.48280099811,UU
1005,0.429976965066,UU
1006,0.729001240933,UU
1007,1.54510967965,UU
1008,1.75066673763,UU
1009,0.672917601672,UU
1010,2.07460724573,UU
1011,1.29596246129,UU
1012,0.554565558457,UU
1013,0.48605029518,UU
1014,0.54839302085,UU
1015,1.60115567856,UU
1016,0.616853861462,UU
1017,1.20869199551,UU
1018,0.853619802754,UU
1019,1.25231428204,UU
1020,1.9936344657,UU
1021,0.510943751421,UU
1022,1.09655660341,UU
1023,1.23987858229,UU
1024,0.828663772427,UU
1025,0.579487065143,UU
1026,1.19621721693,UU
1027,1.18999720934,UU
1028,1.05294414651,UU
1029,0.783801004067,UU
1030,0.675727441952,UU
1031,0.547410400113,UU
1032,1.18252607853,UU
1033,1.66213328894,UU
1034,1.86483823509,UU
1035,1.13517047521,UU
1036,1.46624914506,UU
1037,0.878534831455,UU
1038,0.60144042095,UU
1039,1.54053148593,UU
1040,0.52713883946,UU
1041,0.837917867742,UU
1042,0.675758382967,UU
1043,1.1689687167,UU
1044,0.601498662843,UU
1045,0.817663987676,UU
1046,0.770378326634,UU
1047,1.68916168978,UU
1048,0.810886346792,UU
1049,1.21627543843,UU
1050,0.581172240401,UU
1051,1.31341656566,UU
1052,0.561137564977,UU
1053,0.798699702233,UU
1054,0.726082049097,UU
1055,0.864719352481,UU
1056,1.42562604578,UU
1057,1.65665443817,UU
1058,1.43892796296,UU
1059,0.904321846812,UU
1060,1.32669689419,UU
1061,0.554486479405,UU
1062,1.22766386302,UU
1063,1.28698645654,UU
1064,1.51146154729,UU
1065,1.12867172333,UU
1066,0.831682351039,UU
1067,0.501702710425,UU
1068,1.59062234268,UU
1069,0.937279097205,UU
1070,1.19466749906,UU
1071,1.15474206896,UU
1072,1.04150242366,UU
1073,0.656655194159,UU
1074,0.588734929901,UU
1075,0.792437641383,UU
1076,0.784935571148,UU
1077,0.988711174657,UU
1078,0.513359641255,UU
1079,0.807573626389,UU
1080,0.92076448341,UU
1081,0.573620144567,UU
1082,1.83382622571,UU
1083,0.966033914538,UU
1084,1.17734556584,UU
1085,1.53954370465,UU
1086,0.815102994831,UU
1087,2.79218295492,UU
1088,0.551019261355,UU
1089,0.596310182566,UU
1090,0.754758854458,UU
1091,1.01131467152,UU
1092,0.664215345688,UU
1093,0.611378793271,UU
1094,1.13205406381,UU
1095,1.76591060795,UU
1096,0.649094752225,UU
1097,1.17733859608,UU
1098,0.52176561897,UU
1099,1.3105337773,UU
1100,0.863384430868,UU
1101,2.18001200546,UU
1102,1.36644919551,UU
1103,1.35401924484,UU
1104,1.34781765406,UU
1105,1.25463150464,UU
1106,1.66459974858,UU
1107,1.55273568979,UU
1108,1.11182976087,UU
1109,2.03095322062,UU
1110,0.776450542328,UU
1111,0.807465427507,UU
1112,1.29811410406,UU
1113,0.559064792366,UU
1114,0.552880888322,UU
1115,1.71423398571,UU
1116,1.2235862652,UU
1117,1.81978125094,UU
1118,1.61487349264,UU
1119,1.21119814127,UU
1120,0.503182835549,UU
1121,1.47821287013,UU
1122,0.453512029908,UU
1123,1.9098476118,UU
1124,2.20193658828,UU
1125,0.58429957876,UU
1126,0.921270205698,UU
1127,1.32571519647,UU
1128,0.606771530971,UU
1129,0.689135832819,UU
1130,1.90230537097,UU
1131,1.31821330542,UU
1132,0.644209221165,UU
1133,1.78247830442,UU
1134,0.793953353045,UU
1135,1.48300156917,UU
1136,0.868766767678,UU
1137,0.958696079166,UU
1138,1.01118914152,UU
1139,0.853827257061,UU
1140,0.801470231146,UU
1141,0.928788813077,UU
1142,0.943772132041,UU
1143,1.01868180974,UU
1144,1.8649538564,UU
1145,1.37810479042,UU
1146,1.21338598597,UU
1147,0.824011930855,UU
1148,0.539364897147,UU
1149,0.958754009943,UU
1150,0.741561165168,UU
1151,0.734077719749,UU
1152,0.89882361621,UU
