,Sub,TI,TR,pupil
0,AB,0,0,0.44589107338536516
1,AB,1,0,0.5523123785083948
2,AB,0,1,0.4491631445317206
3,AB,1,1,0.24148574891592317
4,AC,0,0,0.7488328752003504
5,AC,1,0,0.6282325310708708
6,AC,0,1,0.5271168545515966
7,AC,1,1,0.9659868026969268
8,AF,0,0,0.13545290731082266
9,AF,1,0,-0.05662870042614257
10,AF,0,1,0.3004411223306832
11,AF,1,1,0.05753843580583724
12,AH,0,0,0.610599096071837
13,AH,1,0,0.893100788923964
14,AH,0,1,0.39230854713123653
15,AH,1,1,0.7532336867958201
16,AI,0,0,0.22605180304254568
17,AI,1,0,0.18030463141817063
18,AI,0,1,0.3513756414136393
19,AI,1,1,0.19277220927319605
20,AJ,0,0,0.5600904772914788
21,AJ,1,0,0.7947478510431436
22,AJ,0,1,1.0017462279236553
23,AJ,1,1,0.6739624764002173
24,AK,0,0,-0.13612611871016114
25,AK,1,0,0.12107159935150302
26,AK,0,1,-0.02443385195755917
27,AK,1,1,0.19430128061685886
28,AL,0,0,0.3436258849692597
29,AL,1,0,0.26242858166697003
30,AL,0,1,0.33975791001598454
31,AL,1,1,0.2268190371450265
32,AM,0,0,0.4786653867392281
33,AM,1,0,0.41495299843659084
34,AM,0,1,0.2624515339112826
35,AM,1,1,0.4848424101832715
36,AN,0,0,0.1756806113778629
37,AN,1,0,0.4725255594361558
38,AN,0,1,0.529627135897226
39,AN,1,1,0.24764195553331642
40,AO,0,0,0.6842628940625359
41,AO,1,0,0.6029617393844386
42,AO,0,1,0.8317293356272613
43,AO,1,1,0.7607029676010794
44,AP,0,0,0.39350467024804014
45,AP,1,0,0.23851902441461256
46,AP,0,1,0.1569350125491991
47,AP,1,1,0.2942779894355125
48,AQ,0,0,0.5701164751384317
49,AQ,1,0,0.5570294188330354
50,AQ,0,1,0.5330145939597336
51,AQ,1,1,0.5428139513011173
52,AS,0,0,0.3235889022641122
53,AS,1,0,0.5256453969522603
54,AS,0,1,0.4811303634203906
55,AS,1,1,0.15275437631307026
56,AT,0,0,0.2750143317034248
57,AT,1,0,0.4412525562364691
58,AT,0,1,0.33637714463470286
59,AT,1,1,0.23087780987460416
60,AV,0,0,0.06519485917767366
61,AV,1,0,-0.19952766388225424
62,AV,0,1,-0.0012944805585811143
63,AV,1,1,0.1668321323488352
64,AX,0,0,0.2661399405511418
65,AX,1,0,0.6136922985529047
66,AX,0,1,0.3686788926429826
67,AX,1,1,0.6670029450870977
68,AZ,0,0,0.46754263204652835
69,AZ,1,0,0.6630771298742701
70,AZ,0,1,0.6586855694290737
71,AZ,1,1,0.42168184840861206
72,BA,0,0,0.3868535362637324
73,BA,1,0,0.5113782540644656
74,BA,0,1,0.4631526471905873
75,BA,1,1,0.40607791778893987
76,BB,0,0,0.04978010911182867
77,BB,1,0,0.27761687640083127
78,BB,0,1,0.042171334548426635
79,BB,1,1,0.1581319559414424
80,BC,0,0,-0.05835384099873775
81,BC,1,0,-0.2894875991342385
82,BC,0,1,-0.43223461504977884
83,BC,1,1,-0.022692448338634052
84,IAA,0,0,0.482571892249936
85,IAA,1,0,0.22127289677368644
86,IAA,0,1,0.6066412299303899
87,IAA,1,1,0.701220741115122
88,IAC,0,0,0.7591085072331263
89,IAC,1,0,0.5281724500750552
90,IAC,0,1,0.7900067013747049
91,IAC,1,1,0.4254469555595786
92,IAF,0,0,0.6413623655590854
93,IAF,1,0,0.9057533479248951
94,IAF,0,1,0.5771599531267655
95,IAF,1,1,1.0078966731331012
96,IAH,0,0,0.3915070605108823
97,IAH,1,0,1.1282162578328907
98,IAH,0,1,0.3196545895526326
99,IAH,1,1,1.3463508668149378
100,IAJ,0,0,0.7796438077467487
101,IAJ,1,0,1.1761317706945809
102,IAJ,0,1,1.0770999177500629
103,IAJ,1,1,0.7092528140532814
104,IAK,0,0,0.41310039002115145
105,IAK,1,0,0.24466359026495632
106,IAK,0,1,0.2385171590048395
107,IAK,1,1,0.10015908893645548
108,IAL,0,0,1.1314815497993322
109,IAL,1,0,1.3656183734450824
110,IAL,0,1,1.237952389615723
111,IAL,1,1,1.6224270368794864
112,IAM,0,0,0.6864415668262819
113,IAM,1,0,0.44917945412588617
114,IAM,0,1,0.6349251311676145
115,IAM,1,1,0.7079378306508763
116,IAN,0,0,0.7369204851174204
117,IAN,1,0,0.6942009764794819
118,IAN,0,1,0.7369788642116066
119,IAN,1,1,0.8784949745769027
120,IAO,0,0,0.6900594383729216
121,IAO,1,0,0.7366292692450291
122,IAO,0,1,1.0057066926334555
123,IAO,1,1,1.0568227795971512
124,IAP,0,0,0.9737287606056482
125,IAP,1,0,0.5738312477040657
126,IAP,0,1,0.8279571302052067
127,IAP,1,1,0.903342057893238
128,IAQ,0,0,0.6385238279979697
129,IAQ,1,0,0.2705124120437019
130,IAQ,0,1,0.9974711863238128
131,IAQ,1,1,0.8960187454148871
132,AB,0,0,0.49522704412799634
133,AB,1,0,0.4905431973178459
134,AB,0,1,0.7235103940444824
135,AB,1,1,0.9689699967514971
136,AC,0,0,0.7943061476624013
137,AC,1,0,1.145341507015829
