,Sub,TI,TR,pupil
0,AB,0,0,0.4268415172635114
1,AB,1,0,0.1100306821577951
2,AB,0,1,0.48239962973776973
3,AB,1,1,0.03716770062048032
4,AC,0,0,0.3182792272169547
5,AC,1,0,0.1813354693081376
6,AC,0,1,0.10697305186592551
7,AC,1,1,0.6743457740076915
8,AF,0,0,-0.11264124828045266
9,AF,1,0,-0.03820278546137387
10,AF,0,1,0.05790424659058306
11,AF,1,1,0.0403412482513374
12,AH,0,0,0.014561530984690074
13,AH,1,0,0.3012586296948449
14,AH,0,1,0.5189347961080444
15,AH,1,1,-0.1354059782322362
16,AI,0,0,0.10641711700397222
17,AI,1,0,0.13002613070271837
18,AI,0,1,-0.14817466845053753
19,AI,1,1,0.28891749382164855
20,AJ,0,0,-0.20265498142143057
21,AJ,1,0,-0.24043383325212628
22,AJ,0,1,-0.07128622192301734
23,AJ,1,1,0.034027558782669935
24,AK,0,0,-0.39536718974950186
25,AK,1,0,-0.5148179293555932
26,AK,0,1,-0.2385697520890941
27,AK,1,1,0.057314598038875654
28,AL,0,0,0.041637800514681404
29,AL,1,0,0.20724246615497816
30,AL,0,1,-0.03936423690662441
31,AL,1,1,-0.08920099274068875
32,AM,0,0,0.33499323759717825
33,AM,1,0,0.4512245987083113
34,AM,0,1,0.31727723589225565
35,AM,1,1,0.44160061119560984
36,AN,0,0,-0.02833225120463511
37,AN,1,0,0.04799681158490965
38,AN,0,1,-0.23382343309299658
39,AN,1,1,0.03460038520530222
40,AO,0,0,-0.027101221833786406
41,AO,1,0,0.4733778245029181
42,AO,0,1,0.07660528918314402
43,AO,1,1,-0.17185381612757628
44,AP,0,0,0.019369478320116845
45,AP,1,0,-0.0894894742940529
46,AP,0,1,-0.30118133074135656
47,AP,1,1,-0.24688763782159204
48,AQ,0,0,0.09767791637773306
49,AQ,1,0,-0.27143056220336403
50,AQ,0,1,0.28255355439703894
51,AQ,1,1,0.08937556340446656
52,AS,0,0,-0.11338148512139781
53,AS,1,0,0.10164831637722661
54,AS,0,1,-0.1292254539599939
55,AS,1,1,-0.052473094153963735
56,AT,0,0,-0.013834467488253375
57,AT,1,0,0.0012007161454747378
58,AT,0,1,0.01017292461110204
59,AT,1,1,0.002814837981471704
60,AV,0,0,-0.0031215748700902314
61,AV,1,0,0.18880522558742655
62,AV,0,1,0.20778320961674052
63,AV,1,1,0.11487165202829959
64,AX,0,0,-0.08472841537018169
65,AX,1,0,0.3062540548923762
66,AX,0,1,-0.14985107217729773
67,AX,1,1,0.13099398542779028
68,AZ,0,0,-0.11140394421879671
69,AZ,1,0,0.060962390675841444
70,AZ,0,1,0.023174236333075283
71,AZ,1,1,-0.3092460956492304
72,BA,0,0,0.1913998128486511
73,BA,1,0,0.3524498873947693
74,BA,0,1,0.0439169682194823
75,BA,1,1,0.3403790677732612
76,BB,0,0,0.05497343609142805
77,BB,1,0,0.286193284998709
78,BB,0,1,-0.14141082158141452
79,BB,1,1,-0.10416025681077157
80,BC,0,0,-0.3903881276511018
81,BC,1,0,-0.6205113025921197
82,BC,0,1,-0.4084961498026084
83,BC,1,1,-0.4609229875421227
84,IAA,0,0,0.009015589449236847
85,IAA,1,0,-0.03455625122834386
86,IAA,0,1,0.04322498690381496
87,IAA,1,1,0.06190180346861765
88,IAC,0,0,0.005677295662367466
89,IAC,1,0,0.007504420400084066
90,IAC,0,1,0.4237239166333461
91,IAC,1,1,0.1984717106343442
92,IAF,0,0,-0.07593595488118737
93,IAF,1,0,-0.07263252320524008
94,IAF,0,1,-0.4207171776220865
95,IAF,1,1,0.12659549019548408
96,IAH,0,0,0.11572399052763607
97,IAH,1,0,0.6174288116739952
98,IAH,0,1,0.18244441294984698
99,IAH,1,1,0.5057856124788
100,IAJ,0,0,0.0872138583138013
101,IAJ,1,0,0.23359483124018804
102,IAJ,0,1,0.07789321632257165
103,IAJ,1,1,0.10160689160049613
104,IAK,0,0,0.08815153173034711
105,IAK,1,0,-0.05292801832338631
