,Sub,TI,TR,pupil
0,AB,0,0,0.0020479879431662663
1,AB,1,0,-0.029470825372970643
2,AB,0,1,0.0515121578379413
3,AB,1,1,0.016843965721226498
4,AC,0,0,-0.007686769579261558
5,AC,1,0,0.12121214272603556
6,AC,0,1,0.04233272676989966
7,AC,1,1,-0.0758753083737496
8,AF,0,0,-0.07106509495917791
9,AF,1,0,-0.042442225656075055
10,AF,0,1,-0.010634032242974413
11,AF,1,1,-0.024449634808846585
12,AH,0,0,0.009000136247864082
13,AH,1,0,-0.016086000179394343
14,AH,0,1,0.040743588294592875
15,AH,1,1,0.033008746101361515
16,AI,0,0,-0.039600301954784284
17,AI,1,0,-0.019240202611224045
18,AI,0,1,-0.03117866643582333
19,AI,1,1,0.06227305513345516
20,AJ,0,0,-0.003533522110612882
21,AJ,1,0,0.05010509059021278
22,AJ,0,1,-0.047244996622532766
23,AJ,1,1,0.09331890792093343
24,AK,0,0,0.05212101209154402
25,AK,1,0,-0.0038236730560709037
26,AK,0,1,0.05219837645342874
27,AK,1,1,0.04512804345780317
28,AL,0,0,0.15128396975779987
29,AL,1,0,0.09644648001593696
30,AL,0,1,0.13978997913202018
31,AL,1,1,0.2721814132863461
32,AM,0,0,0.058159896413512956
33,AM,1,0,0.14704091859527965
34,AM,0,1,0.11815555918443743
35,AM,1,1,0.16024742797087776
36,AN,0,0,0.046807049674645135
37,AN,1,0,-0.08364316835521979
38,AN,0,1,-0.11645531250305884
39,AN,1,1,-0.15181290918484425
40,AO,0,0,-0.0859025072421454
41,AO,1,0,-0.08991692947922421
42,AO,0,1,-0.08826579260497988
43,AO,1,1,-0.082129618042763
44,AP,0,0,-0.13217000987232538
45,AP,1,0,-0.08791627964878711
46,AP,0,1,-0.24082379042956484
47,AP,1,1,-0.12680533037632696
48,AQ,0,0,0.011759875803288446
49,AQ,1,0,-0.04977388099233158
50,AQ,0,1,-0.1437708666247595
51,AQ,1,1,-0.12259187015130495
52,AS,0,0,-0.04106716313184944
53,AS,1,0,0.056824740935573576
54,AS,0,1,-0.1708955017984845
55,AS,1,1,0.05711559332576677
56,AT,0,0,-0.12261591043788561
57,AT,1,0,-0.1526706541518718
58,AT,0,1,-0.07358605539930808
59,AT,1,1,-0.06770337315648989
60,AV,0,0,0.0630362977062676
61,AV,1,0,0.13033364927241148
62,AV,0,1,0.1483302466865835
63,AV,1,1,-0.007570915138502452
64,AX,0,0,0.045459328948932676
65,AX,1,0,0.15042037513903883
66,AX,0,1,-0.051589830732125475
67,AX,1,1,0.08111499795252668
68,AZ,0,0,0.045770557678699614
69,AZ,1,0,0.04084610626333959
70,AZ,0,1,0.05511217581708899
71,AZ,1,1,0.053287422059360975
72,BA,0,0,0.0016071775243518727
73,BA,1,0,0.07494567652760246
74,BA,0,1,-0.007681453480609564
75,BA,1,1,0.03298244896207409
76,BB,0,0,-0.04910930966312742
77,BB,1,0,-0.036221218681519125
78,BB,0,1,-0.04298686613303084
79,BB,1,1,0.05033024729753227
80,BC,0,0,0.03641265067153942
