,Sub,TI,TR,pupil
0,AB,0,0,0.04057934071038552
1,AB,1,0,0.03229463817605948
2,AB,0,1,0.03864115501823733
3,AB,1,1,0.024277034410419663
4,AC,0,0,-0.068145861063175
5,AC,1,0,-0.044730568959630956
6,AC,0,1,-0.02615247441861853
7,AC,1,1,-0.047635591374311476
8,AF,0,0,-0.009040085827232314
9,AF,1,0,0.001421074910592767
10,AF,0,1,-0.016412646722968847
11,AF,1,1,0.015403028749758048
12,AH,0,0,-0.02706091278992944
13,AH,1,0,-0.011308577879146034
14,AH,0,1,-0.0022552770514506874
15,AH,1,1,-0.028347146891139607
16,AI,0,0,0.005854241122654597
17,AI,1,0,0.022378037699270763
18,AI,0,1,0.009824085270616558
19,AI,1,1,0.01728289666020679
20,AJ,0,0,-0.009602251017573598
21,AJ,1,0,0.002204148098630618
22,AJ,0,1,-0.029114252249994754
23,AJ,1,1,0.008036561617245409
24,AK,0,0,-0.02274814045781222
25,AK,1,0,-0.03387979390565668
26,AK,0,1,-0.02619920796475174
27,AK,1,1,-0.019449222964970595
28,AL,0,0,-0.0064783273855233605
29,AL,1,0,-0.04300812559590846
30,AL,0,1,-0.02177987264669442
31,AL,1,1,0.009546524590073636
32,AM,0,0,-0.012539703315422226
33,AM,1,0,0.010082990463051363
34,AM,0,1,0.009355772808045242
35,AM,1,1,-0.008287573963809188
36,AN,0,0,0.0035286369577405895
37,AN,1,0,-0.03743606602035886
38,AN,0,1,-0.04162209528864223
39,AN,1,1,-0.03485595253070959
40,AO,0,0,-0.03975539013957075
41,AO,1,0,-0.041754310927780744
42,AO,0,1,-0.026324208332882775
43,AO,1,1,-0.014025540534083149
44,AP,0,0,-0.043541392557909835
45,AP,1,0,-0.029272954535147954
46,AP,0,1,-0.054909778336393385
47,AP,1,1,-0.007444681188538829
48,AQ,0,0,-0.017531183081897037
49,AQ,1,0,-0.03447716144725798
50,AQ,0,1,-0.056332878113741366
51,AQ,1,1,-0.017303404548719804
52,AS,0,0,-0.02518162790905406
53,AS,1,0,-0.0019734643352128742
54,AS,0,1,-0.022902057571719717
55,AS,1,1,0.029201547573285663
56,AT,0,0,0.00586461342889954
57,AT,1,0,-0.017397184128044075
58,AT,0,1,-0.0021758139022826106
59,AT,1,1,-0.0031274389169013176
60,AV,0,0,-0.013415540272388619
61,AV,1,0,-0.008536410979605018
62,AV,0,1,0.00976634304021919
63,AV,1,1,-0.0288051797930831
64,AX,0,0,0.00201849956536299
65,AX,1,0,0.0026455002101408074
66,AX,0,1,-0.014554866091008629
67,AX,1,1,0.0019849978560066354
68,AZ,0,0,-0.03945838414355616
69,AZ,1,0,-0.03785445396097761
70,AZ,0,1,-0.017786804357954464
71,AZ,1,1,-0.021227212761357465
72,BA,0,0,0.013474003736753776
73,BA,1,0,0.011684195990985755
74,BA,0,1,0.018678638547661677
75,BA,1,1,0.025610098154818614
76,BB,0,0,-0.001221530573070939
77,BB,1,0,-0.022351104543152454
78,BB,0,1,0.0032929347439146256
79,BB,1,1,0.028586914161779838
80,BC,0,0,-0.001466876019455325
81,BC,1,0,-0.0008989626866271944
82,BC,0,1,0.0010973293087345114
83,BC,1,1,-0.01150155777477299
84,IAA,0,0,0.037595537274869126
85,IAA,1,0,0.055077633399168824
86,IAA,0,1,-0.02009121601236618
87,IAA,1,1,0.08700407434941146
88,IAC,0,0,-0.006856765775198348
89,IAC,1,0,-0.11562226486174115
90,IAC,0,1,-0.02629042198399384
91,IAC,1,1,-0.08524184423041097
92,IAF,0,0,-0.016879062338857158
93,IAF,1,0,0.018197061754413227
94,IAF,0,1,0.02922843884684364
95,IAF,1,1,-0.02716537582905465
96,IAH,0,0,0.008494650791988384
97,IAH,1,0,0.046540199524127815
98,IAH,0,1,-0.05806704137753964
99,IAH,1,1,0.0486804529278906
100,IAJ,0,0,0.01904380525199162
101,IAJ,1,0,0.0066191704006963266
102,IAJ,0,1,0.01622301267183107
103,IAJ,1,1,0.024219996648148643
104,IAK,0,0,-0.022546670933330536
105,IAK,1,0,0.004590818087671417
106,IAK,0,1,0.024924210269729217
107,IAK,1,1,0.001599749649161161
108,IAL,0,0,9.359105823122677e-05
109,IAL,1,0,0.04029540815319696
110,IAL,0,1,0.007602383707952751
111,IAL,1,1,0.03499106412133447
112,IAM,0,0,0.051737199679069285
113,IAM,1,0,0.05162431722307254
114,IAM,0,1,0.09390773070344803
115,IAM,1,1,0.10614829859120224
116,IAN,0,0,0.03166112473740983
117,IAN,1,0,-0.029177068269754938
118,IAN,0,1,0.04025536838855108
119,IAN,1,1,0.0910751660314552
120,IAO,0,0,-0.04200959559533781
121,IAO,1,0,0.033494501042467706
122,IAO,0,1,-0.056489097951957924
123,IAO,1,1,-0.016074215648052732
124,IAP,0,0,0.0388134837224267
125,IAP,1,0,0.0932334214344165
126,IAP,0,1,0.004227875884867291
127,IAP,1,1,0.07458980086157443
128,IAQ,0,0,0.001085571182745957
129,IAQ,1,0,0.03591903376361972
130,IAQ,0,1,-0.05621160638376347
131,IAQ,1,1,-0.03376207143962684
132,AB,0,0,0.046232565350208865
133,AB,1,0,0.0637785769452168
134,AB,0,1,0.015312786898168177
135,AB,1,1,0.013881320619851383
136,AC,0,0,-0.09790907444441001
137,AC,1,0,-0.006754849384361146
138,AC,0,1,0.07291642760140195
139,AC,1,1,-0.009426814104681314
140,AF,0,0,0.010286281156499696
141,AF,1,0,-0.028021643936772395
142,AF,0,1,-0.08312363126593121
143,AF,1,1,0.031188957786426393
144,AH,0,0,-0.012268715369842729
145,AH,1,0,-0.03676343654385117
146,AH,0,1,-0.030069851774395272
147,AH,1,1,-0.040605677733804135
148,AI,0,0,-0.015974185200950453
149,AI,1,0,0.023890129598742423
150,AI,0,1,0.02609965305725094
151,AI,1,1,0.032527521967041034
152,AJ,0,0,-0.0009039154469033049
153,AJ,1,0,0.00016373212537004397
154,AJ,0,1,-0.04607189221224261
155,AJ,1,1,-0.021354360038505295
156,AK,0,0,-0.032859737906190345
157,AK,1,0,-0.014649937671991785
158,AK,0,1,-0.021142248898471938
159,AK,1,1,0.04565820302246374
160,AL,0,0,-0.007226601922914337
161,AL,1,0,-0.05153390770504625
162,AL,0,1,0.011225114330745512
163,AL,1,1,-0.022685705558624432
164,AM,0,0,-0.019929440813673035
165,AM,1,0,0.05091407585198796
166,AM,0,1,0.04719202871188394
167,AM,1,1,0.005033845024981361
168,AN,0,0,-0.021467442170459906
169,AN,1,0,-0.043077680561937635
170,AN,0,1,-0.024384550586967976
171,AN,1,1,-0.05557964046014756
172,AO,0,0,0.00376262117745379
173,AO,1,0,-0.0418752810942781
174,AO,0,1,0.009796422896995356
175,AO,1,1,-0.044023416978712045
176,AP,0,0,-0.0733376458903189
177,AP,1,0,-0.04434186451177578
178,AP,0,1,-0.09889047583043947
179,AP,1,1,-0.046403674029279016
180,AQ,0,0,-0.017653245513270556
181,AQ,1,0,-0.06330942659453437
182,AQ,0,1,-0.078978668539652
183,AQ,1,1,-0.045820878085811305
184,AS,0,0,-0.03368471380663756
185,AS,1,0,0.07397695572177587
186,AS,0,1,-0.05009540502023116
187,AS,1,1,0.0774486933880756
188,AT,0,0,-0.022064802836113437
189,AT,1,0,-0.02336378502666418
190,AT,0,1,0.00824865308090711
191,AT,1,1,-0.015560774731181457
192,AV,0,0,-0.002971813191061764
193,AV,1,0,-0.021316658261939764
194,AV,0,1,0.032952149869229376
195,AV,1,1,-0.021933194562333048
196,AX,0,0,-0.0048339915674591215
197,AX,1,0,-0.016830402346388582
198,AX,0,1,0.01645762850000858
199,AX,1,1,-0.02672956983431986
200,AZ,0,0,-0.046619499594306
201,AZ,1,0,-0.06576379429959735
202,AZ,0,1,-0.0192478506913809
203,AZ,1,1,-0.0040651905523646364
204,BA,0,0,0.02537525064509831
205,BA,1,0,0.008523537322081547
206,BA,0,1,0.010803850684782956
207,BA,1,1,0.026086927100082022
208,BB,0,0,0.010999032630030003
209,BB,1,0,-0.012572422546708623
210,BB,0,1,-0.02917360518506931
211,BB,1,1,0.03587932718631427
212,BC,0,0,-0.006415059297744719
213,BC,1,0,0.016765544323010636
214,BC,0,1,0.07034607169789807
215,BC,1,1,-0.023629139356288274
216,IAA,0,0,0.05194890685912785
217,IAA,1,0,-0.1062188594151134
218,IAA,0,1,0.026344493854284168
219,IAA,1,1,0.1283831177616715
220,IAC,0,0,-0.03475893546213267
221,IAC,1,0,0.0236477146108732
222,IAC,0,1,-0.06654592235240991
223,IAC,1,1,-0.06733565158101429
224,IAF,0,0,-0.03365120355293088
225,IAF,1,0,-0.10662251710055351
226,IAF,0,1,0.07815112324646517
227,IAF,1,1,-0.03031987675100014
228,IAH,0,0,0.025817220176308428
229,IAH,1,0,0.1990572349309797
230,IAH,0,1,0.009207766583408411
231,IAH,1,1,-0.08628415529664699
232,IAJ,0,0,-0.024714202119833335
233,IAJ,1,0,-0.05757391745903279
234,IAJ,0,1,0.06099587702461262
235,IAJ,1,1,-0.02219600115326025
236,IAK,0,0,0.0007809751333504604
