,subj_idx,TR_PE,TI_PE,rt,pupil_response,missed_response,response
104,0,1,0,1.29198809859,-0.4297773585637462,0,1.0
105,0,1,1,1.09194152951,-0.4655219606771025,0,0.0
106,0,0,0,1.64189151266,0.003162623352454874,0,1.0
107,0,1,1,1.80023759209,-0.21040187757472917,0,1.0
108,0,0,0,1.50024423107,0.7633772135668737,0,0.0
109,0,0,1,1.31690832658,0.22118841960333124,0,1.0
110,0,0,0,1.27525017248,-0.41367162639124044,0,0.0
111,0,0,1,1.5335953218,-0.26789499977760356,0,1.0
112,0,1,0,1.06684650711,1.1895614975412379,0,1.0
113,0,0,0,1.241908062,-1.2639073003982013,0,1.0
114,0,0,0,0.87524491259,-0.43567981248265325,0,1.0
115,0,0,0,1.18357420214,-1.7891257718279059,0,1.0
116,0,0,1,1.20027652795,-2.2056847736807605,0,1.0
117,0,0,0,2.23363435386,2.1389250790912997,0,0.0
118,0,0,0,1.41694395899,-0.04401150327179415,0,1.0
119,0,0,0,1.61693696721,-1.1776091701126135,0,0.0
120,0,1,0,0.66687235744,-2.341579028223556,0,1.0
121,0,1,1,2.09197328115,-0.3492409626803463,0,1.0
122,0,0,0,1.32527728965,1.6634429871800154,0,1.0
123,0,0,1,2.29200156899,-0.8795612874253451,0,1.0
124,0,0,0,0.841849241289,0.30113895507936533,0,1.0
125,0,0,0,1.16690170366,-0.9849916646164673,0,1.0
126,0,0,0,0.0,1.1340693372617487,1,0.0
127,0,0,0,1.4752473501,-1.617201953478178,0,0.0
128,0,0,0,1.39191340205,0.3410685589501268,0,1.0
129,0,0,0,1.94193041645,-0.951546124831485,0,1.0
130,0,1,0,1.30025186428,-0.952640546568819,0,0.0
131,0,0,0,1.65865766245,-1.1861572206321536,0,0.0
132,0,0,0,0.73370090402,-1.1001312647575077,0,1.0
133,0,0,0,1.45862712957,-0.16619170081219792,0,1.0
134,0,0,0,0.841892538971,-1.349520576186392,0,0.0
135,0,1,0,2.15032157357,-1.4169261384108123,0,1.0
136,0,1,0,1.45858062465,0.7462613836911707,0,1.0
137,0,0,0,0.766880407595,-0.15132972252236418,0,1.0
138,0,0,0,1.11689639567,-0.9294372880739267,0,1.0
139,0,0,0,1.05021923064,-2.3355743768088764,0,0.0
140,0,1,1,1.81703485208,3.5017133895976773,0,1.0
141,0,0,0,2.71701493514,1.7610597525352865,0,0.0
142,0,0,0,1.21696313827,-0.05729498126551008,0,0.0
143,0,1,1,1.14195036545,-2.8083761897298682,0,1.0
144,0,0,1,1.03355507099,-2.1387649332315917,0,1.0
145,0,0,0,2.53362354547,0.3460633846120824,0,0.0
146,0,1,1,0.741884168092,-1.5288446199917316,0,1.0
147,0,0,0,1.90863192438,-2.483995194344848,0,0.0
148,0,0,0,1.48355569638,-1.3292691857879029,0,0.0
149,0,0,0,0.0,-0.2823890620881119,1,0.0
150,0,0,0,1.10857169247,-0.5692864134642169,0,1.0
151,0,0,0,2.82532010626,0.09900141023163639,0,0.0
152,0,0,1,0.650218781637,-0.7365703030103953,0,1.0
153,0,0,0,1.59191025895,0.2853248610725463,0,0.0
154,0,0,0,2.52531519918,0.3053462803457377,0,0.0
155,0,0,0,1.80860815875,-1.037440593176265,0,1.0
156,0,1,1,1.90026456495,1.7732312426828876,0,0.0
157,0,1,0,1.11691499765,-0.9621947772027264,0,0.0
158,0,0,0,1.78363340773,0.6350185046435561,0,1.0
159,0,0,0,2.48361984112,-1.0218523842747969,0,1.0
160,0,1,1,1.67531284188,-0.3436668998368628,0,1.0
161,0,0,0,1.06697672092,2.8125337286450165,0,1.0
162,0,0,1,1.15855615342,2.1470197391272334,0,1.0
163,0,0,0,1.15023080878,-1.7497424984751455,0,1.0
164,0,1,1,0.650232252039,-0.8967178804630158,0,0.0
165,0,0,0,1.20851110778,-0.33054819306896827,0,1.0
166,0,0,0,0.850207299736,0.9367146464280094,0,1.0
167,0,0,1,0.666882620586,-1.1289354213488845,0,1.0
168,0,0,0,1.03356822065,-1.9335109355390165,0,0.0
169,0,1,0,1.00020013157,-0.6200637638580316,0,1.0
170,0,1,0,1.48352009607,-0.22756031755583156,0,0.0
171,0,0,0,0.700250388967,-2.573053250960892,0,1.0
172,0,0,0,1.03354641145,-2.2410874449160074,0,1.0
173,0,0,0,0.883535619083,1.6657464335953553,0,1.0
174,0,0,0,1.00856845317,-0.5669317358410765,0,1.0
175,0,0,1,1.43356193446,0.6140923218920991,0,1.0
176,0,0,0,1.64192390574,0.5140641917250521,0,0.0
177,0,0,0,1.62525012436,-0.6933044978626128,0,1.0
178,0,0,0,1.60857858803,1.3353433114134634,0,1.0
179,0,0,0,1.05856959174,0.6046392283309752,0,1.0
180,0,0,1,0.958559296516,1.5524494596300236,0,1.0
181,0,1,0,2.14196768453,-0.78421700991711,0,1.0
182,0,0,0,0.708520248401,-0.5052174612693393,0,1.0
183,0,1,1,0.70018881002,-3.2420784115509185,0,1.0
184,0,0,0,1.63348983579,-0.35229397765580284,0,1.0
185,0,0,0,1.1919049991,-0.6176054527015941,0,1.0
186,0,0,0,0.766894519431,-0.15066071494581632,0,1.0
187,0,0,0,0.975235964419,-1.737056618338681,0,1.0
188,0,1,0,1.85862276773,-0.7714089580669508,0,1.0
189,0,1,1,1.55025691568,2.3452537206648234,0,1.0
190,0,0,0,1.15024652424,0.2302500471791639,0,1.0
191,0,1,0,0.791822444822,0.8566988584391984,0,1.0
192,0,0,0,2.07524850471,0.5446242782436486,0,1.0
193,0,0,0,1.84193487449,1.3126442357531702,0,0.0
194,0,1,1,1.62516769838,-0.6334969095978108,0,1.0
195,0,0,0,0.76687174807,-1.391283670111224,0,1.0
196,0,0,0,0.966927297399,-1.377387286366582,0,0.0
197,0,1,1,1.03358201176,0.5262655466916919,0,1.0
198,0,1,1,0.833556289726,1.318192652444623,0,1.0
199,0,0,1,1.43356834893,0.1601978874740833,0,1.0
200,0,0,0,1.71692994337,-1.7660020542681358,0,1.0
201,0,0,0,1.60860232159,0.9380258818144682,0,0.0
202,0,0,0,1.20847839396,0.38283445116222575,0,0.0
203,0,0,0,0.883485906917,-3.1781890764674383,0,1.0
204,0,1,0,2.50030292349,-1.3128992270946986,0,1.0
205,0,1,0,1.54196813355,-0.5135162596343997,0,1.0
206,0,0,0,1.15858213203,0.6491615437791136,0,1.0
207,0,0,0,1.15022888443,1.6517153815883638,0,1.0
208,0,0,0,1.92528325511,-1.0198057008893529,0,1.0
209,0,0,0,0.98356098833,1.0145156716558261,0,1.0
210,0,0,0,1.55863004814,-0.49911489989618285,0,0.0
211,0,0,1,1.25029017472,1.234363808175289,0,1.0
212,0,1,0,1.34181925362,-2.4486199387031853,0,1.0
213,0,0,0,1.38356753108,1.3117597011726343,0,1.0
214,0,0,0,1.05021923064,-0.30119974803282645,0,1.0
215,0,0,0,1.25858023977,1.369695065795237,0,1.0
216,0,0,0,1.2669026979,0.19730525877635607,0,0.0
217,0,0,0,2.05860711641,-0.18278992202198738,0,0.0
218,0,1,1,1.441937312,-0.554705967907392,0,1.0
219,0,0,0,2.20031693912,-0.6981560152985649,0,1.0
220,0,1,1,0.741956010184,0.5948272826700509,0,1.0
221,0,1,0,1.27521425142,-0.8303528225157799,0,1.0
222,0,0,0,1.04191024292,-0.6310088225708899,0,1.0
223,0,0,0,0.683556401986,0.8943154313897039,0,1.0
224,0,1,0,0.966908053975,-0.9156111301254775,0,1.0
225,0,0,0,0.983603644578,-1.6702999244707062,0,1.0
226,0,0,0,1.15858149058,-0.025842522976684767,0,0.0
227,0,0,0,0.741885130265,-1.6995714245780635,0,0.0
228,0,0,0,1.14189231447,1.4708570046158582,0,1.0
229,0,0,1,1.45030018131,-0.16828361653974971,0,1.0
230,0,0,1,2.09186615945,2.1693441291399003,0,1.0
231,0,0,0,1.40856890217,1.8510093216238863,0,1.0
232,0,0,0,1.29191753939,2.0354128235670674,0,1.0
233,0,1,1,1.0085986012,-1.1702737274668709,0,1.0
234,0,0,1,2.6002830707,-1.0316298369026449,0,0.0
235,0,0,0,1.25857927759,0.4108474543011304,0,1.0
236,0,1,1,0.950271155816,1.7890108038439005,0,1.0
237,0,1,0,1.80031841443,-0.192358513563766,0,1.0
238,0,1,0,1.20859160942,-1.429815148572324,0,0.0
239,0,1,0,2.27532618397,0.6645728808527254,0,1.0
240,0,1,1,1.9086280757,-2.4708354586863437,0,1.0
241,0,0,0,1.53358794516,-1.1829223423258601,0,0.0
242,0,0,0,2.74198295097,-0.975825353490667,0,1.0
243,0,0,1,2.20029063977,0.1894570227721628,0,0.0
244,0,0,1,1.15024459989,0.31597289334727474,0,1.0
245,0,0,1,1.60863888409,1.3367488332690303,0,1.0
246,0,1,1,2.0836017523,5.368235860721122,0,0.0
247,0,0,1,2.16699439278,2.238986913238613,0,1.0
248,0,0,0,1.29192459529,-1.8345351676580572,0,1.0
249,0,0,1,0.933495063582,1.0636072157334615,0,0.0
250,0,1,1,1.42525262601,-1.114798509085719,0,0.0
251,0,0,0,0.750224266012,-0.17216025741013383,0,1.0
252,0,0,0,0.908561685894,0.8904961417518591,0,1.0
253,0,0,0,1.2419269847,-0.37288540201677406,0,1.0
254,0,0,0,2.38354508043,-2.1269531709400837,0,1.0
255,0,0,0,0.625207788835,-0.1649347640180464,0,1.0
256,0,0,0,1.23354904137,-0.859276853631228,0,1.0
257,0,1,1,1.00023829768,1.3512134520935575,0,1.0
258,0,1,1,1.05022340006,0.43162220560930226,0,1.0
259,0,0,0,0.775282725925,-0.7349582846562537,0,1.0
260,0,0,0,1.04189164095,-1.639517470666601,0,1.0
261,0,0,0,1.02522555692,-1.8741761774239805,0,0.0
262,0,0,0,0.833542177876,-0.012944436445615437,0,1.0
263,0,0,0,1.19194348592,0.2611305082534905,0,1.0
264,0,0,0,0.733535731342,-1.4191530834422983,0,1.0
265,0,0,0,1.84198426594,0.07767781535175798,0,1.0
266,0,0,0,1.57514892002,1.4138733156360717,0,0.0
267,0,0,0,2.10031241692,-0.7069042135763164,0,0.0
268,0,0,0,1.8502704823,-2.7472558658149953,0,1.0
269,0,0,0,0.725209745258,1.1997415879061808,0,1.0
270,0,0,0,0.866858309746,0.025836123777528752,0,1.0
271,0,0,0,0.808564540333,1.8193640097248043,0,1.0
272,0,1,1,0.63353505783,-2.6877365557532418,0,1.0
273,0,0,0,1.12523553144,-0.7672853526331969,0,0.0
274,0,0,0,0.950221764375,-2.5488858761389546,0,1.0
275,0,0,0,1.8919892532,-0.3421389485847959,0,1.0
276,0,0,1,1.3835649653,0.9668903468007879,0,1.0
277,0,0,0,1.22521760299,-0.6487711491381283,0,1.0
278,0,0,0,0.95856795604,-2.7592485552984467,0,0.0
279,0,0,0,1.0502631698,1.0676991721127438,0,1.0
280,0,0,0,2.80031745227,-0.06027627328019797,0,0.0
281,0,0,0,1.81694601162,-0.9028545388527112,0,1.0
282,0,0,0,0.975247510461,-0.8901871072285883,0,1.0
283,0,0,0,1.23359554631,1.097128953345218,0,1.0
284,0,0,0,1.60859590712,-0.6639172261140558,0,0.0
285,0,0,1,1.56694256385,-0.1050459313271177,0,1.0
286,0,0,1,2.141925349,1.9632984461513021,0,1.0
287,0,0,0,2.03358682262,-1.6995201291556543,0,0.0
288,0,0,0,1.04173576925,1.0586007335466932,0,1.0
289,0,1,1,1.500290736,-1.0184516667343297,0,1.0
290,0,0,0,1.31691345817,-2.0406659554280226,0,1.0
291,0,0,0,2.34196486216,1.92255120557709,0,1.0
292,0,1,1,2.00858994164,0.5139032144836897,0,1.0
293,0,1,1,1.18356778768,-1.0086982015251913,0,1.0
294,0,0,0,1.74193259736,0.7879739975313081,0,0.0
295,0,0,1,1.56681940597,-1.4202769395379429,0,0.0
296,0,1,1,1.50859010202,2.0500060875194395,0,1.0
297,0,0,0,1.34189879309,-1.1101333895545855,0,0.0
298,0,0,1,0.800232781228,1.816770791896499,0,0.0
299,0,1,1,0.716883117711,-2.6117970173775342,0,1.0
300,0,0,0,0.783560924174,1.0456192892106342,0,0.0
301,0,0,0,1.62526776416,-0.780159567228565,0,1.0
302,0,1,0,0.791901663557,-0.6473201256281874,0,1.0
303,0,0,0,0.850246428017,-0.6194707562357662,0,1.0
304,0,0,0,0.741866528275,1.2180579450472218,0,0.0
305,0,0,0,1.45025207275,-2.577932327372116,0,1.0
306,0,0,0,2.36696398818,-2.3455239437827107,0,0.0
307,0,0,0,1.26695946598,-2.9003598338583476,0,1.0
308,0,0,0,1.12526728307,0.759711375826178,0,0.0
309,0,0,0,1.41689071887,0.25353616875774393,0,1.0
310,0,1,0,1.46689314033,-1.1316122725227233,0,1.0
311,0,1,0,1.08351451547,3.158369520652351,0,1.0
312,0,0,0,2.14195036545,0.7722209677507655,0,1.0
313,0,0,0,1.37528804994,-3.815534929161598,0,0.0
314,0,0,0,0.483548961201,-0.0399581824585144,0,0.0
315,0,0,0,1.00023092104,-1.9740016197207824,0,0.0
316,0,0,1,1.25859820028,-0.5846272404678887,0,1.0
317,0,0,0,1.15856353006,0.5455905623515988,0,0.0
318,0,0,0,0.716811596343,0.11634614059112725,0,1.0
319,0,0,0,3.08369187565,-3.049148405498399,0,1.0
320,0,0,0,0.691915422605,-1.2911154042496238,0,1.0
321,0,0,0,0.983584401154,-1.0974587905789792,0,1.0
322,0,0,0,2.07532098825,-4.18441827004869,0,1.0
323,0,0,0,0.775272462764,2.7137579551186577,0,1.0
324,1,0,0,0.0,0.3637989497136352,1,0.0
325,1,0,1,2.30023239271,-1.995564020512446,0,1.0
326,1,0,0,1.32516922718,-0.2729277328424786,0,1.0
327,1,0,0,1.55024794756,0.7970681117943605,0,1.0
328,1,1,1,1.27527214578,-0.3742125839597069,0,1.0
329,1,0,1,2.32526448061,-1.0764930239437576,0,1.0
330,1,0,0,0.791869013387,1.6376992780265982,0,1.0
331,1,0,0,2.30858582975,-2.7066910493058387,0,1.0
332,1,0,0,1.48354328643,-0.7585194686536901,0,1.0
333,1,0,1,1.00021520219,-0.05894767544204513,0,1.0
334,1,0,0,1.56695546309,-0.43176739298094813,0,1.0
335,1,0,0,1.51694709233,1.4211255469846726,0,1.0
336,1,0,0,1.16697990185,1.1928425998560097,0,1.0
337,1,0,0,2.8502603273,-0.24939118300824878,0,0.0
338,1,0,0,1.62524061914,0.7663983328170931,0,1.0
339,1,1,0,1.0252594774,1.0866881390940013,0,1.0
340,1,1,0,1.16683205057,1.8835929483518346,0,1.0
341,1,0,1,0.658535059996,0.9780009601813764,0,1.0
342,1,0,0,1.76694629054,3.2465949311301374,0,1.0
343,1,0,0,0.850294002755,-1.2605044555110063,0,1.0
344,1,1,0,1.16689555285,0.576951872468257,0,1.0
345,1,0,0,1.81678788761,0.7793215986619194,0,1.0
346,1,1,1,0.700138037292,-1.0621815289916021,0,1.0
347,1,0,0,1.57522102323,1.4290374906675756,0,1.0
348,1,1,0,2.73361111842,-0.48880088851055,0,1.0
349,1,0,0,0.583510637274,1.1035614077464908,0,1.0
350,1,0,0,0.66686348099,-0.8669497707112189,0,1.0
351,1,0,0,0.616857034546,-0.4208473690792526,0,1.0
352,1,1,1,1.75855693301,-0.27411765795735027,0,1.0
353,1,0,0,0.800230147678,0.07262356221039534,0,1.0
354,1,0,0,0.825241388865,0.19718539230234278,0,1.0
355,1,0,0,1.00020750494,-0.8559579726631337,0,1.0
356,1,1,1,1.1585437194,0.5073263751320392,0,1.0
357,1,0,1,1.20020410533,0.5144928513609937,0,1.0
358,1,0,0,0.866911396351,-1.1141779713112645,0,1.0
359,1,0,0,1.27520543631,-4.69398754424688,0,1.0
360,1,0,0,1.97526553898,-3.4962906222145875,0,0.0
361,1,1,0,1.3502189546,-2.2643831475851313,0,1.0
362,1,1,1,1.15021273266,1.1931113011517638,0,1.0
363,1,0,0,0.0,-0.4632564117134297,1,0.0
364,1,0,0,0.65020984619,-0.4016309155007891,0,1.0
365,1,0,0,1.10020372046,-0.8754617811898704,0,1.0
366,1,0,0,0.825201619758,-0.245879116459305,0,1.0
367,1,0,0,1.11686441107,-0.9480666616623001,0,0.0
368,1,0,0,1.93360290802,-1.2769579941352098,0,1.0
369,1,0,0,0.933442227994,1.1578242836147983,0,0.0
370,1,0,1,1.10019538178,1.9079413236079512,0,1.0
371,1,0,0,0.71685260863,-0.7593731597829831,0,1.0
372,1,0,0,2.21691611091,-0.37602643052294393,0,1.0
373,1,0,1,0.833532285781,-0.24589084121092264,0,1.0
374,1,0,0,0.0,-0.23329268870675007,1,0.0
375,1,0,0,0.750255452377,0.4547846533755552,0,1.0
376,1,1,0,1.48355739805,2.034002572294739,0,1.0
377,1,0,1,1.20863996706,0.09096459717834243,0,1.0
378,1,0,0,2.46693134505,-0.2755398956207578,0,0.0
379,1,0,1,2.61693657276,0.43938626638416645,0,0.0
380,1,0,0,1.32521669353,-1.157901921218836,0,1.0
381,1,0,0,2.02530854734,-0.6626912842924654,0,0.0
382,1,0,0,1.68356746861,-3.1086777961928904,0,1.0
383,1,0,0,1.25029971155,-0.27224930020942184,0,1.0
384,1,1,0,1.29191327256,1.5763195307729787,0,1.0
385,1,0,1,0.950207472872,0.11628089273450748,0,1.0
386,1,0,0,1.31688795182,1.76754167368642,0,1.0
387,1,0,0,1.58354110554,1.3813512099907623,0,1.0
388,1,0,0,1.12524831639,0.5231337755185324,0,1.0
389,1,1,1,0.725195782678,-2.4472121322096645,0,1.0
390,1,0,1,2.62527846394,0.6438159055945857,0,0.0
391,1,1,1,0.650186113012,1.098499063836511,0,1.0
392,1,0,0,1.10855298817,-1.743661241501972,0,1.0
393,1,0,0,0.741862566942,1.4298123338029982,0,1.0
394,1,0,0,1.95857694585,0.47061359960028815,0,1.0
395,1,0,0,0.683565223583,0.050580977246363346,0,1.0
396,1,1,1,0.875150978288,-0.20469435840161548,0,1.0
397,1,0,0,0.991892874851,0.5844014034439672,0,1.0
398,1,0,1,0.841862310367,0.7226399806492154,0,1.0
399,1,0,0,2.55038842232,-1.7798161368894398,0,1.0
400,1,1,1,2.92527769421,0.19263466726890038,0,1.0
401,1,1,1,1.8335877701,-0.6211475570803773,0,1.0
402,1,0,0,2.50853047372,-0.860528442593789,0,1.0
403,1,0,0,0.666870536799,0.5274327342222631,0,1.0
404,1,0,0,0.65853441856,1.4317895220233328,0,1.0
405,1,0,0,3.1086103968,0.727989725061742,0,1.0
406,1,0,0,1.60024509317,-2.1313643164279403,0,1.0
407,1,1,0,1.92526101685,-0.7523125385294539,0,0.0
408,1,0,0,0.700184862209,1.4479592773643941,0,1.0
409,1,1,0,0.775208643495,1.4379485277667567,0,1.0
410,1,0,1,2.24189399737,-0.8884304156640157,0,1.0
411,1,0,0,1.85024076347,0.8668439103744809,0,1.0
412,1,0,0,0.975248220172,-0.377767515316377,0,1.0
413,1,0,0,1.00020878782,-0.5947544209421586,0,0.0
414,1,0,0,2.44195281716,0.6684787920018253,0,1.0
415,1,1,0,1.33358969441,-0.9806685005380305,0,1.0
416,1,0,0,1.6335857175,0.6594875506591439,0,1.0
417,1,0,0,0.916913994172,-0.6116509692594141,0,1.0
418,1,1,1,1.81690847781,-0.8880089344001513,0,1.0
419,1,0,0,1.75025801813,1.6226620747697686,0,1.0
420,1,0,1,1.49190185497,2.4207610294286335,0,1.0
421,1,0,0,0.0,3.1398952370173134,1,0.0
422,1,0,0,0.566869831219,-1.9199197383876627,0,1.0
423,1,0,0,1.12518224835,-0.15357750479929955,0,1.0
424,1,1,1,0.866865854308,-0.9213682772501448,0,1.0
425,1,1,0,1.31686646367,0.9221170951795206,0,1.0
426,1,0,1,1.85860189776,2.3645784912758487,0,0.0
427,1,0,0,0.883536487194,-0.03731113551195708,0,1.0
428,1,0,0,0.641883670227,-1.104867849169422,0,1.0
429,1,0,1,1.26692704742,-3.324389390310107,0,1.0
430,1,0,0,2.35870965921,-1.4228340964471247,0,1.0
431,1,0,0,2.61691251887,0.874036131213538,0,0.0
432,1,0,1,0.75853768989,-1.1477394049738263,0,1.0
433,1,1,1,1.09191121996,2.6078845318011914,0,1.0
434,1,0,0,1.10017100717,1.7463240148876427,0,1.0
435,1,0,0,1.80859480988,-0.7759700161174637,0,1.0
436,1,0,0,1.00022706878,1.1219014907395235,0,1.0
437,1,0,0,1.43364845006,-1.40766203680622,0,1.0
438,1,1,0,1.41691142842,-0.8264075355296903,0,1.0
439,1,0,0,0.908551897724,-0.347577824360604,0,1.0
440,1,0,0,2.84194890439,0.9610968510724249,0,1.0
441,1,0,0,0.591878506657,-3.6461345588929657,0,1.0
442,1,0,0,1.07521108096,0.4950544197486026,0,1.0
443,1,0,0,1.15853121137,0.35085462106994253,0,1.0
444,1,1,1,1.80858679191,-0.2760407627405211,0,1.0
445,1,1,0,1.29188633219,-2.027490919064298,0,1.0
446,1,0,0,1.52523317847,-0.8505643754220039,0,0.0
447,1,0,0,1.30854830568,-1.4264862069125654,0,1.0
448,1,0,0,2.03362381887,-1.5098412538583812,0,1.0
449,1,1,1,0.566943275781,-0.6716213734129466,0,1.0
450,1,0,0,1.20025574102,-0.29521507120844376,0,1.0
451,1,0,0,1.20850398236,-1.517921024676839,0,1.0
452,1,0,0,1.52524280003,-0.4629219457427174,0,1.0
453,1,0,0,1.94182966121,0.8236384842983823,0,0.0
454,1,0,0,1.29189435016,-0.23025673591469425,0,1.0
455,1,1,0,0.775188438222,-0.8731188718292408,0,1.0
456,1,0,0,0.0,0.8899550460262998,1,0.0
