,Sub,TI,TR,pupil
0,AB,0,0,0.30066903928036637
1,AB,1,0,0.3393729999860685
2,AB,0,1,0.24723032780196702
3,AB,1,1,0.14541267421323767
4,AC,0,0,0.7797481495604828
5,AC,1,0,0.5685249453254674
6,AC,0,1,0.448002797155955
7,AC,1,1,0.823633286634309
8,AF,0,0,0.035079586506719454
9,AF,1,0,-0.14291031320912298
10,AF,0,1,0.1849646690556402
11,AF,1,1,-0.03658026603761723
12,AH,0,0,0.763663386681458
13,AH,1,0,0.9035042689956164
14,AH,0,1,0.5479781220902594
15,AH,1,1,0.9458310023101533
16,AI,0,0,0.5207498333101652
17,AI,1,0,0.42264751587816374
18,AI,0,1,0.6611200527857265
19,AI,1,1,0.49147904662559966
20,AJ,0,0,0.5650555686977584
21,AJ,1,0,0.7631347848187872
22,AJ,0,1,0.9110304178462159
23,AJ,1,1,0.6873683881706518
24,AK,0,0,0.10808687861692823
25,AK,1,0,0.3273249747739131
26,AK,0,1,0.3051866584972231
27,AK,1,1,0.45368061874906446
28,AL,0,0,0.30442518759179193
29,AL,1,0,0.2865371836581144
30,AL,0,1,0.30886187315141495
31,AL,1,1,0.21697773884933907
32,AM,0,0,0.48409657488057034
33,AM,1,0,0.4159433673050666
34,AM,0,1,0.40680196752163045
35,AM,1,1,0.568849421814825
36,AN,0,0,0.18374209395309377
37,AN,1,0,0.4382288356644334
38,AN,0,1,0.6220052599735689
39,AN,1,1,0.307844295667288
40,AO,0,0,0.66410758458479
41,AO,1,0,0.6537126761513862
42,AO,0,1,0.7084952230566769
43,AO,1,1,0.7409553929864567
44,AP,0,0,0.509140792178478
45,AP,1,0,0.3280258601994174
46,AP,0,1,0.3600863947872671
47,AP,1,1,0.4522316041809451
48,AQ,0,0,0.6597695474927605
49,AQ,1,0,0.5993155533568096
50,AQ,0,1,0.64266583781451
51,AQ,1,1,0.6051738421077341
52,AS,0,0,0.49556324164551036
53,AS,1,0,0.6925683939595422
54,AS,0,1,0.6452204377954385
55,AS,1,1,0.2839783303956139
56,AT,0,0,0.22130068063613523
57,AT,1,0,0.46187762549755534
58,AT,0,1,0.35761105994477843
59,AT,1,1,0.1335690481254952
60,AV,0,0,0.09567488789007797
61,AV,1,0,-0.24155809442849904
62,AV,0,1,-0.07353118342031371
63,AV,1,1,0.22993898043443778
