,Sub,TI,TR,pupil
0,AB,0,0,0.532846892337446
1,AB,1,0,0.4901871945170235
2,AB,0,1,0.6241093799961905
3,AB,1,1,0.23221571783750383
4,AC,0,0,0.503311809254166
5,AC,1,0,0.31722818412100384
6,AC,0,1,0.271570835781389
7,AC,1,1,0.790549320668722
8,AF,0,0,0.028050358416861865
9,AF,1,0,-0.17200482214191565
10,AF,0,1,0.2071165822126166
11,AF,1,1,0.050148785873544884
12,AH,0,0,0.2835985200396224
13,AH,1,0,0.6658699136144166
14,AH,0,1,0.17816659177332178
15,AH,1,1,0.4542245399287561
16,AI,0,0,-0.009972041677490336
17,AI,1,0,-0.02112290419198736
18,AI,0,1,-0.1967765689035655
19,AI,1,1,0.09128037132619235
20,AJ,0,0,-0.041343954497574276
21,AJ,1,0,0.13243014411197587
22,AJ,0,1,0.31002655069140445
23,AJ,1,1,0.08575691230617263
24,AK,0,0,-0.25542530626896354
25,AK,1,0,-0.12767042689595798
26,AK,0,1,-0.15933618435352956
27,AK,1,1,0.22929273116092996
28,AL,0,0,0.21742959777978604
29,AL,1,0,0.12661492398366808
30,AL,0,1,0.146543880449104
31,AL,1,1,0.10874845551556031
32,AM,0,0,0.23318436325865022
33,AM,1,0,0.16081246547529854
34,AM,0,1,0.014744957588882666
35,AM,1,1,0.38783818693846756
36,AN,0,0,0.08718318676474818
37,AN,1,0,0.3161649481893727
38,AN,0,1,0.17599967412532314
39,AN,1,1,0.17593676782803097
40,AO,0,0,0.5520610239135353
41,AO,1,0,0.5305555971279291
42,AO,0,1,0.5534974617825786
43,AO,1,1,0.24717717641928305
44,AP,0,0,0.11146472902120916
45,AP,1,0,-0.19908039130558242
46,AP,0,1,-0.2593211626121512
47,AP,1,1,-0.07040344038574281
48,AQ,0,0,0.2715563404622696
49,AQ,1,0,0.4024400815094388
50,AQ,0,1,0.3659804401691781
51,AQ,1,1,0.3800096529421132
52,AS,0,0,-0.03598963686126696
53,AS,1,0,0.09881759293939309
54,AS,0,1,0.08209545435636528
55,AS,1,1,-0.3092574775491532
56,AT,0,0,0.25975492871696837
57,AT,1,0,0.37249207565699666
58,AT,0,1,0.43244327252490233
59,AT,1,1,0.25805787718070633
60,AV,0,0,0.04333177213719388
61,AV,1,0,-0.03652417815826749
62,AV,0,1,0.07268848675514754
63,AV,1,1,0.03557222040956474
64,AX,0,0,0.045664132945505566
65,AX,1,0,0.48540581191985294
66,AX,0,1,0.10783724193323714
67,AX,1,1,0.5315494957065156
68,AZ,0,0,0.22490504538932546
69,AZ,1,0,0.2986788655270029
70,AZ,0,1,0.2956136847096754
71,AZ,1,1,0.11573581164273639
72,BA,0,0,0.3314469501785525
73,BA,1,0,0.44096975931186333
74,BA,0,1,0.14872511321872658
75,BA,1,1,0.3931263238173673
76,BB,0,0,0.11570605200070981
77,BB,1,0,0.32488506209427964
78,BB,0,1,0.0653205559588519
79,BB,1,1,0.11980177468499102
80,BC,0,0,-0.23077174932185524
81,BC,1,0,-0.6254610862836486
82,BC,0,1,-0.2642766252662415
83,BC,1,1,-0.02422159845697837
84,IAA,0,0,0.27853977060744994
85,IAA,1,0,-0.11768874995986157
86,IAA,0,1,0.5050691903944824
87,IAA,1,1,0.5524238577343707
88,IAC,0,0,0.14916303451293403
89,IAC,1,0,-0.09904508378012945
90,IAC,0,1,0.38252980655937957
