,Sub,TI,TR,pupil
0,AB,0,0,0.5356242313794042
1,AB,1,0,0.2685560082678987
2,AB,0,1,0.5735469803956686
3,AB,1,1,0.11079124167540486
4,AC,0,0,0.45863556970346464
5,AC,1,0,0.23302259111677656
6,AC,0,1,0.12432198997502258
7,AC,1,1,0.7862430401061147
8,AF,0,0,0.007134988359409391
9,AF,1,0,0.009838508074205886
10,AF,0,1,0.1578224566992274
11,AF,1,1,0.05294950672405634
12,AH,0,0,0.12077857272558655
13,AH,1,0,0.5241388010840479
14,AH,0,1,0.45085668897010406
15,AH,1,1,0.16614334997372776
16,AI,0,0,0.04114294353719227
17,AI,1,0,-0.011754923203122755
18,AI,0,1,-0.1936055578166216
19,AI,1,1,0.18583225936287803
20,AJ,0,0,-0.16622441024251094
21,AJ,1,0,-0.059992748948072265
22,AJ,0,1,0.11110454538579372
23,AJ,1,1,0.1296029536001489
24,AK,0,0,-0.3550661852160002
25,AK,1,0,-0.44334152091749196
26,AK,0,1,-0.25014496141627424
27,AK,1,1,0.24321045089747687
28,AL,0,0,0.1558170672790415
29,AL,1,0,0.1897761847693345
30,AL,0,1,0.11210366285602931
31,AL,1,1,0.04777212077577735
32,AM,0,0,0.3236548011819476
33,AM,1,0,0.2789082534973695
34,AM,0,1,0.20431674519387633
35,AM,1,1,0.4776036114530706
36,AN,0,0,0.007614237558282192
37,AN,1,0,0.11341670921894864
38,AN,0,1,-0.0732878473732339
39,AN,1,1,-0.013872741714737867
40,AO,0,0,0.17734695350744936
41,AO,1,0,0.614105109253281
42,AO,0,1,0.17313857594868373
43,AO,1,1,-0.15228330021268402
44,AP,0,0,0.08311497754549112
45,AP,1,0,-0.12827379749792614
46,AP,0,1,-0.271792479313749
47,AP,1,1,-0.19533429745320893
48,AQ,0,0,0.21084414501984014
49,AQ,1,0,0.14191820389391893
50,AQ,0,1,0.31373545772309935
51,AQ,1,1,0.16844277218163073
52,AS,0,0,-0.09688486325713744
53,AS,1,0,-0.03189956137415041
54,AS,0,1,0.0822346566355753
55,AS,1,1,-0.006851712190843345
56,AT,0,0,0.10518399232851013
57,AT,1,0,0.2817945667342586
58,AT,0,1,0.24684588910401406
59,AT,1,1,0.09728532641753478
60,AV,0,0,0.10987698328989515
61,AV,1,0,0.20735570908355697
62,AV,0,1,0.15458026291896781
63,AV,1,1,0.2046351854522903
64,AX,0,0,-0.03939815960707311
65,AX,1,0,0.39395917164295835
66,AX,0,1,-0.009254275130339558
67,AX,1,1,0.3286682122626769
68,AZ,0,0,0.03752164438291631
69,AZ,1,0,0.10467076542780719
70,AZ,0,1,0.1332998174881205
71,AZ,1,1,-0.14819373916792117
72,BA,0,0,0.22228440358503804
73,BA,1,0,0.291356000582226
74,BA,0,1,-0.0902463691514581
75,BA,1,1,0.3647187518550467
76,BB,0,0,0.13616671935792699
77,BB,1,0,0.4739443406768592
78,BB,0,1,-0.07335136822622833
79,BB,1,1,0.06273371918063081
80,BC,0,0,-0.2816021938689253
81,BC,1,0,-0.6439483613157451
82,BC,0,1,-0.30779115584532973
83,BC,1,1,-0.2610075869238493
84,IAA,0,0,-0.09821248320443453
85,IAA,1,0,-0.12249999390474699
86,IAA,0,1,0.06476835895767893
87,IAA,1,1,0.05078438801343911
88,IAC,0,0,-0.09465047899559673
89,IAC,1,0,-0.18926752999047464
90,IAC,0,1,0.28637593858873156
91,IAC,1,1,0.06238145938741684
92,IAF,0,0,-0.1019011485278156
93,IAF,1,0,-0.26855308033061964
94,IAF,0,1,-0.45710939864596556
95,IAF,1,1,0.026017051339850557
96,IAH,0,0,0.221953123584782
97,IAH,1,0,0.6001539728698472
98,IAH,0,1,0.5699456447533434
99,IAH,1,1,0.6542871748194317
100,IAJ,0,0,0.048782108665208074
101,IAJ,1,0,0.22654277547971818
102,IAJ,0,1,-0.01880158945035859
103,IAJ,1,1,0.04066797935097467
104,IAK,0,0,-0.15027833250738587
105,IAK,1,0,-0.2753226708597106
