,Sub,TI,TR,pupil
0,AB,0,0,-0.1372294066764829
1,AB,1,0,-0.08827745561736461
2,AB,0,1,-0.03371057395931286
3,AB,1,1,-0.07965604102438806
4,AC,0,0,0.19027354404644486
5,AC,1,0,-0.020429224324295028
6,AC,0,1,0.06382534240084964
7,AC,1,1,0.12253826457391767
8,AF,0,0,0.07283004462858848
9,AF,1,0,0.025438535692113448
10,AF,0,1,-0.001496827752367456
11,AF,1,1,-0.029336061043592265
12,AH,0,0,0.11823816303815671
13,AH,1,0,0.10862428079440613
14,AH,0,1,0.012354463538770108
15,AH,1,1,0.05465445234960962
16,AI,0,0,-0.05800347972653914
17,AI,1,0,-0.06626847074439646
18,AI,0,1,-0.06765294776306098
19,AI,1,1,-0.13962927046165402
20,AJ,0,0,-0.011086606607438786
21,AJ,1,0,0.022183035936772424
22,AJ,0,1,0.04912181110988185
23,AJ,1,1,-0.02361909759258734
24,AK,0,0,0.13905469483188154
25,AK,1,0,0.16553970883011687
26,AK,0,1,0.16294888616452133
27,AK,1,1,0.19651196552173708
28,AL,0,0,-0.03895109499999388
29,AL,1,0,0.045008913036184345
30,AL,0,1,-0.0047680174468477275
31,AL,1,1,-0.10648652692660852
32,AM,0,0,-0.05047360374219646
33,AM,1,0,-0.03202051492976121
34,AM,0,1,-0.1361825499992061
35,AM,1,1,-0.08644372993793678
36,AN,0,0,0.006593011558967099
37,AN,1,0,0.14353739916907665
38,AN,0,1,0.19931923908728438
39,AN,1,1,0.22435716556580088
40,AO,0,0,-0.05729251103063007
41,AO,1,0,-0.06793034426204796
42,AO,0,1,-0.07335895689829308
43,AO,1,1,-0.08057086351245267
44,AP,0,0,0.08933620622026617
45,AP,1,0,0.05608216406135674
46,AP,0,1,0.08222853760097633
47,AP,1,1,0.061941257566992494
48,AQ,0,0,0.06816436300842248
49,AQ,1,0,0.03270876708442868
50,AQ,0,1,0.32818670501918734
51,AQ,1,1,0.06231952424695013
52,AS,0,0,0.07575584882311436
53,AS,1,0,0.011165108267168954
54,AS,0,1,0.07737143551293277
55,AS,1,1,-0.08000803548226212
56,AT,0,0,-0.05188309812551463
57,AT,1,0,0.030963175324327533
58,AT,0,1,0.02816010002338577
59,AT,1,1,0.048191596937607106
60,AV,0,0,0.04586521885754209
61,AV,1,0,-0.06976449386620308
62,AV,0,1,-0.058217150122157287
63,AV,1,1,0.11358734525592462
64,AX,0,0,-0.041816086106732375
65,AX,1,0,-8.998634924337414e-06
66,AX,0,1,0.013854376696880336
67,AX,1,1,0.002832298109847153
68,AZ,0,0,0.19444207456163626
69,AZ,1,0,0.21736114237040383
70,AZ,0,1,0.14198960463278426
71,AZ,1,1,0.17044781111412916
72,BA,0,0,-0.10798396588858583
73,BA,1,0,-0.026074358858890482
74,BA,0,1,-0.05133748561340294
75,BA,1,1,-0.14200850962338413
76,BB,0,0,0.045387792456944014
77,BB,1,0,0.16881821114074688
78,BB,0,1,0.05788799614195842
79,BB,1,1,-0.0019299879756220063
80,BC,0,0,0.05282396622917281
81,BC,1,0,-0.013310728127707236
82,BC,0,1,-0.10809891787089973
83,BC,1,1,0.0796215785380702
84,IAA,0,0,-0.1822068636781845
85,IAA,1,0,-0.3848019451334948
86,IAA,0,1,-0.11713310843187671
87,IAA,1,1,-0.2818716820142365
88,IAC,0,0,0.1277382705507344
89,IAC,1,0,0.36101610218712715
90,IAC,0,1,0.15813530850718963
91,IAC,1,1,0.037203779598638506
92,IAF,0,0,0.011238265294755018
93,IAF,1,0,0.11769925406013684
94,IAF,0,1,-0.05780905954044599
95,IAF,1,1,0.1478438575985289
96,IAH,0,0,-0.17440460143124178
97,IAH,1,0,-0.1183924588341498
98,IAH,0,1,-0.17190054020675802
99,IAH,1,1,-0.09480814173204599
100,IAJ,0,0,-0.07293346047397722
101,IAJ,1,0,-0.05204140621215932
102,IAJ,0,1,0.043292303322872906
103,IAJ,1,1,-0.08830604831032345
104,IAK,0,0,0.06621683720098878
105,IAK,1,0,-0.15444239026913806
106,IAK,0,1,-0.08114239659061183
107,IAK,1,1,0.05267942293157747
108,IAL,0,0,-0.17443608122256626
109,IAL,1,0,-0.14306904370263157
110,IAL,0,1,-0.15677377386458177
111,IAL,1,1,-0.035540947458667024
112,IAM,0,0,-0.1513155150155361
113,IAM,1,0,-0.03921025387419359
114,IAM,0,1,-0.03768703759073643
115,IAM,1,1,-0.3805503526899017
116,IAN,0,0,-0.18964164080319268
117,IAN,1,0,-0.14574225999035503
118,IAN,0,1,-0.10450499725211435
119,IAN,1,1,-0.4162049236482217
120,IAO,0,0,0.316299095304175
121,IAO,1,0,0.030914500174411115
122,IAO,0,1,0.2895013131151887
123,IAO,1,1,0.10102182114917338
124,IAP,0,0,-0.14826952731401724
125,IAP,1,0,-0.298433433758985
126,IAP,0,1,-0.2559350065006501
127,IAP,1,1,-0.2663397985373094
128,IAQ,0,0,-0.041057103892144384
129,IAQ,1,0,-0.14872107342362698
130,IAQ,0,1,0.02999013795949431
131,IAQ,1,1,-0.11024751899517778
132,AB,0,0,-0.15173399519543404
133,AB,1,0,-0.07356342030678864
134,AB,0,1,0.11062543148097809
135,AB,1,1,0.06954242237871609
136,AC,0,0,0.1616281339559831
137,AC,1,0,0.31398818872209633
138,AC,0,1,-0.2953118624869508
139,AC,1,1,0.419860430762226
140,AF,0,0,0.016171129128041025
141,AF,1,0,0.22355175082907494
142,AF,0,1,0.10198240431643962
143,AF,1,1,-0.0066709849189300775
144,AH,0,0,0.040492452387027505
145,AH,1,0,0.2306686071355931
146,AH,0,1,0.02801970091052322
147,AH,1,1,-0.13162136815814937
148,AI,0,0,0.012256284281584942
149,AI,1,0,-0.011456318549054333
150,AI,0,1,-0.033720792720794285
151,AI,1,1,-0.21547672938896045
152,AJ,0,0,0.02114422865714091
153,AJ,1,0,-0.051965427286874005
154,AJ,0,1,0.06192681429149172
155,AJ,1,1,0.051029616158459926
156,AK,0,0,0.22178802570841422
157,AK,1,0,0.09832327302550771
158,AK,0,1,0.29162009847243336
159,AK,1,1,-0.018284030994144315
160,AL,0,0,-0.033176422030266266
161,AL,1,0,-0.07261103167013788
162,AL,0,1,-0.09686071624498163
163,AL,1,1,-0.02838851619540577
164,AM,0,0,0.009311774712783813
165,AM,1,0,-0.0745535158098058
166,AM,0,1,-0.25906591141670143
167,AM,1,1,-0.22829228858920808
168,AN,0,0,0.0339303282198517
169,AN,1,0,0.28444205913045717
170,AN,0,1,0.14282366912071012
171,AN,1,1,0.20444518987215132
172,AO,0,0,-0.088134625144099
173,AO,1,0,0.010302879120157577
174,AO,0,1,-0.17318890338486376
175,AO,1,1,0.008374909930774613
176,AP,0,0,0.2192151393467593
177,AP,1,0,0.09734008436287722
178,AP,0,1,0.2243561527806555
179,AP,1,1,0.016976889294898056
180,AQ,0,0,0.05512148096061891
181,AQ,1,0,0.22722509516421022
182,AQ,0,1,0.38722051259745194
183,AQ,1,1,0.1978127141834952
184,AS,0,0,0.07180790413440385
185,AS,1,0,-0.13241546666863432
186,AS,0,1,0.38996203635797144
187,AS,1,1,-0.10028667192167921
188,AT,0,0,0.0268539594931766
189,AT,1,0,0.029259821291467796
190,AT,0,1,0.014912056585102355
191,AT,1,1,-0.051419164261423664
192,AV,0,0,0.02600815986997317
193,AV,1,0,0.03977730461425934
194,AV,0,1,-0.13565969370912112
195,AV,1,1,0.10304876304935195
196,AX,0,0,-0.08873103524430924
197,AX,1,0,-0.013097219904805842
198,AX,0,1,-0.05695616951124078
199,AX,1,1,0.22948155930138148
200,AZ,0,0,0.23683406809227797
201,AZ,1,0,0.2863257778252623
202,AZ,0,1,0.11569941867708657
203,AZ,1,1,0.21278832996961508
204,BA,0,0,-0.13555352577125265
205,BA,1,0,-0.041420092534935164
206,BA,0,1,-0.002916327813969242
207,BA,1,1,-0.07762490032062327
208,BB,0,0,0.06442325555335794
209,BB,1,0,0.09690840158323649
210,BB,0,1,0.1719185327531179
211,BB,1,1,-0.11006482594274276
212,BC,0,0,0.016600131993603818
213,BC,1,0,-0.017124465500100508
214,BC,0,1,-0.11526337877915203
215,BC,1,1,0.17979552990950537
216,IAA,0,0,-0.2044764624042566
217,IAA,1,0,0.014428316170029647
218,IAA,0,1,-0.32310970922245374
219,IAA,1,1,-0.4100271318418397
220,IAC,0,0,0.16635879664912082
221,IAC,1,0,-0.05083372279427588
222,IAC,0,1,0.06003673622595374
223,IAC,1,1,-0.1013568192912408
224,IAF,0,0,0.08247497214569374
225,IAF,1,0,0.1464353580358011
226,IAF,0,1,0.006933761652094951
227,IAF,1,1,0.17136848955956435
228,IAH,0,0,-0.06349070841361142
229,IAH,1,0,-0.9965967157915592
230,IAH,0,1,0.12214305998482428
231,IAH,1,1,0.20389825356736033
232,IAJ,0,0,-0.0020795039334986476
233,IAJ,1,0,-0.05848130282028405
234,IAJ,0,1,0.09259338192085867
235,IAJ,1,1,0.03567177062699966
236,IAK,0,0,0.07483313140906935
237,IAK,1,0,0.04824374915803588
238,IAK,0,1,-0.1087558066020109
239,IAK,1,1,0.05449549528119958
240,IAL,0,0,-0.20229076536883628
241,IAL,1,0,-0.08555181484864183
242,IAL,0,1,-0.37289155906113575
243,IAL,1,1,-0.5097205411016267
244,IAM,0,0,-0.2218301099513516
245,IAM,1,0,0.008548668098832054
246,IAM,0,1,0.023443776267845027
247,IAM,1,1,-0.8340598370565654
248,IAN,0,0,0.03204714249429969
249,IAN,1,0,0.16518833830966007
250,IAN,0,1,0.3558381762516669
251,IAN,1,1,-0.6124927651612554
252,IAO,0,0,0.34636311169964445
253,IAO,1,0,0.17238079211897026
254,IAO,0,1,0.1928262608151446
255,IAO,1,1,0.6602221272574829
256,IAP,0,0,-0.10554073050238738
257,IAP,1,0,-0.3359890837769798
258,IAP,0,1,-0.2101597223815111
259,IAP,1,1,-0.08891518250343966
260,IAQ,0,0,-0.03544676027829676
261,IAQ,1,0,0.09674578812925662
262,IAQ,0,1,-0.19094625679818142
263,IAQ,1,1,0.0013052525974944702
