,Sub,TI,TR,pupil
0,AB,0,0,0.564744618745185
1,AB,1,0,0.5576813671005477
2,AB,0,1,0.6264766319885892
3,AB,1,1,0.2883508893830984
4,AC,0,0,0.5739499424632902
5,AC,1,0,0.41383838979101756
6,AC,0,1,0.23173806221422863
7,AC,1,1,0.8225432492921713
8,AF,0,0,0.06274168987910475
9,AF,1,0,-0.1891929751534735
10,AF,0,1,0.2542316321995799
11,AF,1,1,0.021154765714874846
12,AH,0,0,0.3351489803574807
13,AH,1,0,0.6726793508116622
14,AH,0,1,0.1763574967770161
15,AH,1,1,0.5163970439453357
16,AI,0,0,-0.006785072207034793
17,AI,1,0,-0.009827362620850025
18,AI,0,1,-0.132743864820212
19,AI,1,1,0.09710225394839953
20,AJ,0,0,0.047933772075966684
21,AJ,1,0,0.2819547117472991
22,AJ,0,1,0.4871688169133998
23,AJ,1,1,0.13442118690071642
24,AK,0,0,-0.25983444346747114
25,AK,1,0,-0.06735615205013665
26,AK,0,1,-0.16242263092795822
27,AK,1,1,0.2629375784390998
28,AL,0,0,0.24065941239231048
29,AL,1,0,0.13739830557526497
30,AL,0,1,0.21859114932890245
31,AL,1,1,0.11853909506671358
32,AM,0,0,0.22924412849201134
33,AM,1,0,0.20687239660599208
34,AM,0,1,0.05316656565504632
35,AM,1,1,0.390935554867049
36,AN,0,0,0.11916153021383065
37,AN,1,0,0.3661588200414486
38,AN,0,1,0.2811531880070638
39,AN,1,1,0.1585734040853564
40,AO,0,0,0.6350652585050669
41,AO,1,0,0.5337885020768944
42,AO,0,1,0.6877632772675749
43,AO,1,1,0.3442140869424948
44,AP,0,0,0.13820776420781225
45,AP,1,0,-0.07611001539306853
46,AP,0,1,-0.16297376057638574
47,AP,1,1,0.0002448978360723975
48,AQ,0,0,0.35365570781240807
49,AQ,1,0,0.38631373966695487
50,AQ,0,1,0.3483591413210244
51,AQ,1,1,0.42663178119853673
52,AS,0,0,-0.022718800252202194
53,AS,1,0,0.16904156757489774
54,AS,0,1,0.2592977149637877
55,AS,1,1,-0.3156556361774398
56,AT,0,0,0.2975906070047499
57,AT,1,0,0.4166521726038716
58,AT,0,1,0.43317900773138446
59,AT,1,1,0.27030129160505734
60,AV,0,0,0.021936147261225225
