,Sub,TI,TR,pupil
0,AB,0,0,0.5337084986266002
1,AB,1,0,0.22049708991983147
2,AB,0,1,0.5954693099781834
3,AB,1,1,0.08466743247850053
4,AC,0,0,0.4846824062168561
5,AC,1,0,0.2283795724061013
6,AC,0,1,0.16350939424379857
7,AC,1,1,0.7754289748802863
8,AF,0,0,0.011314415755531881
9,AF,1,0,0.04657114666959204
10,AF,0,1,0.11710564527288282
11,AF,1,1,0.05905268069621235
12,AH,0,0,0.10396975962425833
13,AH,1,0,0.4817877489575976
14,AH,0,1,0.49277228961025504
15,AH,1,1,0.12308772021627892
16,AI,0,0,0.053866425104627615
17,AI,1,0,0.03848830501492079
18,AI,0,1,-0.20371329031139707
19,AI,1,1,0.2211269296630818
20,AJ,0,0,-0.1706404273976312
21,AJ,1,0,-0.0876559560316724
22,AJ,0,1,0.07630501773562717
23,AJ,1,1,0.085379371332578
24,AK,0,0,-0.37967429197637115
25,AK,1,0,-0.45885751412102677
26,AK,0,1,-0.267147426827245
27,AK,1,1,0.16327326674884998
28,AL,0,0,0.1595459229682387
29,AL,1,0,0.21857656171911524
30,AL,0,1,0.0868077875753464
31,AL,1,1,0.021779829908985485
32,AM,0,0,0.3556374842840343
33,AM,1,0,0.33641249137495244
34,AM,0,1,0.23331814384360217
35,AM,1,1,0.4962119011719514
36,AN,0,0,-0.0019184487773557305
37,AN,1,0,0.07659012130217802
38,AN,0,1,-0.09132928811504465
39,AN,1,1,-0.016691639889033733
40,AO,0,0,0.12816621197716488
41,AO,1,0,0.6700929042198014
42,AO,0,1,0.18717295924847585
43,AO,1,1,-0.14275087824754082
44,AP,0,0,0.07337709090584386
45,AP,1,0,-0.12478333725565355
46,AP,0,1,-0.24516480445285307
47,AP,1,1,-0.26795428329722737
48,AQ,0,0,0.16331966915297266
49,AQ,1,0,0.05461941105009838
50,AQ,0,1,0.3085914157602135
51,AQ,1,1,0.17451846094697596
52,AS,0,0,-0.10779001841733565
53,AS,1,0,-0.0314211815560284
54,AS,0,1,0.04453895736387588
55,AS,1,1,0.0049325707183655865
56,AT,0,0,0.08101678427109525
57,AT,1,0,0.22767611919224365
58,AT,0,1,0.21601151093642898
59,AT,1,1,0.0955053102670898
60,AV,0,0,0.10478259767783824
61,AV,1,0,0.22094534915618252
62,AV,0,1,0.1511317022791257
63,AV,1,1,0.2204894465986879
64,AX,0,0,-0.04950857606769685
65,AX,1,0,0.39472225821856877
66,AX,0,1,-0.049933427839643024
67,AX,1,1,0.2797973017133396
68,AZ,0,0,-0.013247868979577785
69,AZ,1,0,0.08264429260856916
70,AZ,0,1,0.09820560703448139
71,AZ,1,1,-0.20290205325681365
72,BA,0,0,0.2063887643326594
73,BA,1,0,0.299102312911676
74,BA,0,1,-0.09437470736147294
75,BA,1,1,0.346928488584014
76,BB,0,0,0.14635207144794876
77,BB,1,0,0.44291722998550453
78,BB,0,1,-0.0830081537976736
79,BB,1,1,0.057020900049729394
80,BC,0,0,-0.27320846917632047
81,BC,1,0,-0.637216984968869
82,BC,0,1,-0.3051429015019341
83,BC,1,1,-0.25209877250004514
84,IAA,0,0,-0.1176857626836133
85,IAA,1,0,-0.1836860943619283
86,IAA,0,1,0.037716702290114354
87,IAA,1,1,0.03585046343112857
88,IAC,0,0,-0.08129084311745607
89,IAC,1,0,-0.18062423033830796
90,IAC,0,1,0.25453932041069194
91,IAC,1,1,0.005702049420678045
92,IAF,0,0,-0.10118671704618153
93,IAF,1,0,-0.23091947141149707
94,IAF,0,1,-0.5332397674226155
95,IAF,1,1,0.20554683654254574
96,IAH,0,0,0.1709734555622703
97,IAH,1,0,0.6487590408477982
98,IAH,0,1,0.5569152704203255
99,IAH,1,1,0.5577816287378821
100,IAJ,0,0,0.0322968614509298
101,IAJ,1,0,0.12204741158037748
102,IAJ,0,1,0.0405952223101786
103,IAJ,1,1,0.02213983087866827
104,IAK,0,0,-0.055614602446088346
105,IAK,1,0,-0.19694543417000532
106,IAK,0,1,-0.17898381388377266
107,IAK,1,1,-0.14383877155778219
108,IAL,0,0,0.4262330209899914
109,IAL,1,0,0.8112073308004042
110,IAL,0,1,0.7601996001840899
111,IAL,1,1,1.1752374981910774
112,IAM,0,0,0.14175495135850133
113,IAM,1,0,0.06825447726502813
114,IAM,0,1,0.05704005904269023
115,IAM,1,1,-0.014599762270779706
116,IAN,0,0,0.02045220853386676
117,IAN,1,0,0.3408038967116643
118,IAN,0,1,0.13856331991629034
119,IAN,1,1,0.004294063157886686
120,IAO,0,0,0.028066038956332348
121,IAO,1,0,0.31927493543607827
122,IAO,0,1,0.38914491441940235
123,IAO,1,1,0.4192205983840703
124,IAP,0,0,0.37659794101177424
125,IAP,1,0,0.28519373967494155
126,IAP,0,1,0.5488731235444774
127,IAP,1,1,0.3145472374785626
128,IAQ,0,0,-0.024362873690276874
129,IAQ,1,0,-0.5109021548223002
130,IAQ,0,1,0.30036786091944856
131,IAQ,1,1,0.1921114457302574
132,AB,0,0,0.6785355253642882
133,AB,1,0,0.9526787886007027
134,AB,0,1,1.4217242533371894
135,AB,1,1,0.4586045558549179
136,AC,0,0,0.7857120045748721
137,AC,1,0,0.39837272197380835
138,AC,0,1,0.46828631309130836
139,AC,1,1,0.9474315868879456
140,AF,0,0,0.01930181700326918
141,AF,1,0,0.47745351534463815
142,AF,0,1,0.43981218650977766
143,AF,1,1,0.6271107144223604
144,AH,0,0,0.061356138325371117
145,AH,1,0,0.6092225313062124
146,AH,0,1,-1.0174818188669728
147,AH,1,1,0.12288412378348042
148,AI,0,0,0.15416689744419623
149,AI,1,0,0.16180571954636985
150,AI,0,1,-0.10440302948863443
151,AI,1,1,0.3262917216104538
152,AJ,0,0,-0.02109479978327181
153,AJ,1,0,-0.1747632831205852
154,AJ,0,1,-0.02480917528147338
155,AJ,1,1,-0.04438167117899228
156,AK,0,0,-0.4383925190026242
157,AK,1,0,0.24827929268145588
158,AK,0,1,-0.41083761611853864
159,AK,1,1,0.9468676788022633
160,AL,0,0,0.46046895990668457
161,AL,1,0,0.14104385134417768
162,AL,0,1,0.48989083820119644
163,AL,1,1,-0.018237936553848498
164,AM,0,0,0.3009646912478498
165,AM,1,0,0.36704924799226246
166,AM,0,1,0.02690836262749569
167,AM,1,1,-0.6219621046039822
168,AN,0,0,0.3032556733035052
169,AN,1,0,1.1972154156783907
170,AN,0,1,-0.08884294787283885
171,AN,1,1,0.19310435129027176
172,AO,0,0,0.5669129007695033
173,AO,1,0,0.5699650030443281
174,AO,0,1,1.048019845418457
175,AO,1,1,0.370305472666265
176,AP,0,0,0.4166658435157399
177,AP,1,0,0.33137954948884085
178,AP,0,1,0.22278411179001922
179,AP,1,1,-0.13073945039971197
180,AQ,0,0,0.2477558207208155
181,AQ,1,0,0.5380625130556754
182,AQ,0,1,0.313832838323005
183,AQ,1,1,0.3589455477333363
184,AS,0,0,-0.365112664787273
185,AS,1,0,0.13720413442252877
186,AS,0,1,0.8285937271747384
187,AS,1,1,0.507766856050513
188,AT,0,0,0.017288700162683544
189,AT,1,0,-0.24089596424289708
190,AT,0,1,0.3047825643701263
191,AT,1,1,-0.17812270453403548
192,AV,0,0,0.26950560965871434
193,AV,1,0,0.8449791564467326
194,AV,0,1,0.5357713985877901
195,AV,1,1,0.5480057337251588
196,AX,0,0,0.030261912945960263
197,AX,1,0,0.05290195222938744
198,AX,0,1,-0.025234708322947677
199,AX,1,1,1.2970415920952234
200,AZ,0,0,0.08081983106326664
201,AZ,1,0,-0.13125017653535268
202,AZ,0,1,0.1888332153196893
203,AZ,1,1,0.46387083729022505
204,BA,0,0,0.37129552382941744
205,BA,1,0,0.3773976170082911
206,BA,0,1,-0.004937984889011699
207,BA,1,1,0.6034609166514703
208,BB,0,0,-0.2024280928885147
209,BB,1,0,0.09689332462002256
210,BB,0,1,-0.4829571747175727
211,BB,1,1,-0.21615437328469675
212,BC,0,0,-0.4601095651983938
213,BC,1,0,-1.1476085002671739
214,BC,0,1,-0.7752083532583026
215,BC,1,1,-0.21455535259952524
216,IAA,0,0,-0.3772350664830274
217,IAA,1,0,0.950588984124951
218,IAA,0,1,-0.37392956891976886
219,IAA,1,1,0.5984464586537422
220,IAC,0,0,-0.15740837404638813
221,IAC,1,0,-0.4719362963990377
222,IAC,0,1,-0.36500354992313866
223,IAC,1,1,-0.28852256083578953
224,IAF,0,0,0.10110943955264352
225,IAF,1,0,-0.5825973988356302
226,IAF,0,1,0.07247437196157469
227,IAF,1,1,0.3073197933520305
228,IAH,0,0,0.391573761949191
229,IAH,1,0,0.6728169331552023
230,IAH,0,1,0.5337050031933532
231,IAH,1,1,0.056958801260429154
232,IAJ,0,0,0.0913395470125207
