,Sub,TI,TR,pupil
0,AB,0,0,0.5350118840877488
1,AB,1,0,0.2427095815519393
2,AB,0,1,0.5924970671111378
3,AB,1,1,0.09340237893227483
4,AC,0,0,0.4721426350010681
5,AC,1,0,0.2335026001147991
6,AC,0,1,0.14772383099877795
7,AC,1,1,0.7760121573949872
8,AF,0,0,0.010898635286139994
9,AF,1,0,0.03137821023758054
10,AF,0,1,0.12166178950208119
11,AF,1,1,0.05842887680210647
12,AH,0,0,0.10754325727017083
13,AH,1,0,0.4962108344879897
14,AH,0,1,0.48013774517723806
15,AH,1,1,0.14690492111802975
16,AI,0,0,0.047618265468829815
17,AI,1,0,0.024044945554138147
18,AI,0,1,-0.19840080823520773
19,AI,1,1,0.21319928274503905
20,AJ,0,0,-0.16665967693262107
21,AJ,1,0,-0.07185657890909114
22,AJ,0,1,0.09293689940652747
23,AJ,1,1,0.096313063607383
24,AK,0,0,-0.3720721371601341
25,AK,1,0,-0.4571202909748166
26,AK,0,1,-0.2607326664412398
27,AK,1,1,0.19533012249939793
28,AL,0,0,0.1569776259090704
29,AL,1,0,0.20509952100723944
30,AL,0,1,0.09676596507551746
31,AL,1,1,0.030249997747515814
32,AM,0,0,0.34389067357172515
33,AM,1,0,0.3120781464479947
34,AM,0,1,0.22298877378874657
35,AM,1,1,0.49617213693291484
36,AN,0,0,-0.0006013691907567488
37,AN,1,0,0.08644213507986306
38,AN,0,1,-0.0906069116625578
39,AN,1,1,-0.024581076019032713
40,AO,0,0,0.14422911311885722
41,AO,1,0,0.6508812271583508
42,AO,0,1,0.1804374464392069
43,AO,1,1,-0.14448288862288605
44,AP,0,0,0.07617310233185554
45,AP,1,0,-0.12570188608573055
46,AP,0,1,-0.2615656159456524
47,AP,1,1,-0.24286429807683071
48,AQ,0,0,0.18196376038612025
49,AQ,1,0,0.09115718607438472
50,AQ,0,1,0.3167298902919516
51,AQ,1,1,0.17981604988589195
52,AS,0,0,-0.1013171662573967
53,AS,1,0,-0.03235408749848926
54,AS,0,1,0.060827095162120925
55,AS,1,1,0.0050612764991918024
56,AT,0,0,0.08877853999150036
57,AT,1,0,0.2463524394001797
58,AT,0,1,0.22909639421358424
59,AT,1,1,0.09906603599034249
60,AV,0,0,0.10586821130569322
61,AV,1,0,0.21805305450818968
62,AV,0,1,0.14499714146297762
63,AV,1,1,0.20734776293322332
64,AX,0,0,-0.04402701728662605
65,AX,1,0,0.39522383959701013
66,AX,0,1,-0.03782319761173613
67,AX,1,1,0.2951390387607615
68,AZ,0,0,0.0060789650414861
69,AZ,1,0,0.08915099121783102
70,AZ,0,1,0.1114358426173609
71,AZ,1,1,-0.18830179653071574
72,BA,0,0,0.21177282821185373
73,BA,1,0,0.2982020650890285
74,BA,0,1,-0.08970593796459633
75,BA,1,1,0.3586754932587679
76,BB,0,0,0.1449820174095728
77,BB,1,0,0.46701128553039023
78,BB,0,1,-0.07679056414482224
79,BB,1,1,0.05865492641786865
80,BC,0,0,-0.2729169336167591
81,BC,1,0,-0.6377773987317286
82,BC,0,1,-0.30230783545836437
83,BC,1,1,-0.244832604772513
84,IAA,0,0,-0.10074071567233103
85,IAA,1,0,-0.19800056210474726
86,IAA,0,1,0.062411008254349726
87,IAA,1,1,0.05843942616683069
88,IAC,0,0,-0.08859356576884858
89,IAC,1,0,-0.19493560243765556
90,IAC,0,1,0.2804247907409183
91,IAC,1,1,0.04892351036976109
92,IAF,0,0,-0.10423280166722074
93,IAF,1,0,-0.2580740471388753
94,IAF,0,1,-0.5193805015014111
95,IAF,1,1,0.15411010369926137
96,IAH,0,0,0.19032577509061008
97,IAH,1,0,0.6542792122651364
98,IAH,0,1,0.550103498369675
99,IAH,1,1,0.5903865230250247
100,IAJ,0,0,0.027501816211682448
101,IAJ,1,0,0.15569989072503837
102,IAJ,0,1,0.0003359518366754864
103,IAJ,1,1,0.011266998025618931
104,IAK,0,0,-0.09052445816796907
105,IAK,1,0,-0.2377711803729003
106,IAK,0,1,-0.22428293719877132
107,IAK,1,1,-0.15943627923792741
108,IAL,0,0,0.4428653963016901
109,IAL,1,0,0.7919015624409635
110,IAL,0,1,0.7748089741116931
111,IAL,1,1,1.212330864004
112,IAM,0,0,0.13743188133712464
113,IAM,1,0,0.07004275028666017
114,IAM,0,1,0.038718079797296516
115,IAM,1,1,0.06032683741801155
116,IAN,0,0,0.020570410234489505
117,IAN,1,0,0.31649255303706925
118,IAN,0,1,0.12420682033192243
119,IAN,1,1,0.04556587201274821
120,IAO,0,0,0.014306899955641028
121,IAO,1,0,0.31294480875134656
122,IAO,0,1,0.43199862476941275
123,IAO,1,1,0.40783252729261676
124,IAP,0,0,0.4048873876885688
125,IAP,1,0,0.2983989305353163
126,IAP,0,1,0.5288338265164423
127,IAP,1,1,0.26571501142852927
128,IAQ,0,0,-0.030257357889940384
129,IAQ,1,0,-0.5455041423200395
130,IAQ,0,1,0.3578338301309122
131,IAQ,1,1,0.15531244061772248
132,AB,0,0,0.6912002005223974
133,AB,1,0,0.9668585161401295
134,AB,0,1,1.4358932899279682
135,AB,1,1,0.4967017260017287
136,AC,0,0,0.7601365808433864
137,AC,1,0,0.39642888416153393
138,AC,0,1,0.4386205404328028
139,AC,1,1,1.0148202189187807
140,AF,0,0,0.0277691939148058
141,AF,1,0,0.4665876127925032
142,AF,0,1,0.43277566254312577
143,AF,1,1,0.610027339688435
144,AH,0,0,0.08254200646895833
145,AH,1,0,0.634763527280688
146,AH,0,1,-1.0743914373782963
147,AH,1,1,0.13892941636106973
148,AI,0,0,0.15293441461195395
149,AI,1,0,0.1408165277371316
150,AI,0,1,-0.0966703916896576
151,AI,1,1,0.3095355190437508
