,Sub,TI,TR,pupil
0,AB,0,0,-0.033394839572234276
1,AB,1,0,0.010211909258828028
2,AB,0,1,0.05664953693683947
3,AB,1,1,-0.0009269021168188142
4,AC,0,0,0.21066766396806447
5,AC,1,0,-0.003921697184513921
6,AC,0,1,0.21298989975632543
7,AC,1,1,0.15555422738189026
8,AF,0,0,-0.08844899375331666
9,AF,1,0,-0.22755308874860514
10,AF,0,1,-0.24710342167871172
11,AF,1,1,-0.19506808388580632
12,AH,0,0,0.35259400667884494
13,AH,1,0,0.3410360341048077
14,AH,0,1,0.20486926082090554
15,AH,1,1,0.26797918107462904
16,AI,0,0,-0.04711999410753712
17,AI,1,0,-0.04803332090577798
18,AI,0,1,-0.04768966795752665
19,AI,1,1,-0.1406853872493833
20,AJ,0,0,-0.01135114691867229
21,AJ,1,0,0.046888248375263564
22,AJ,0,1,0.04536558530486598
23,AJ,1,1,0.009904931799503311
24,AK,0,0,-0.06894082824191582
25,AK,1,0,-0.011930118437964921
26,AK,0,1,-0.012520092140874205
27,AK,1,1,0.0821755617368681
28,AL,0,0,0.005727567302138111
29,AL,1,0,0.09040327425429252
30,AL,0,1,0.0269923782461204
31,AL,1,1,-0.08483874669028948
32,AM,0,0,-0.11925293048846
33,AM,1,0,-0.025192569250646946
34,AM,0,1,-0.15349521620146994
35,AM,1,1,-0.15620763717862063
36,AN,0,0,-0.12485025856493076
37,AN,1,0,0.013954530288380755
38,AN,0,1,0.13371288350796773
39,AN,1,1,0.07659475782712383
40,AO,0,0,0.09262084375240921
41,AO,1,0,0.09361106320222341
42,AO,0,1,0.023975451517494705
43,AO,1,1,0.04971868789221801
44,AP,0,0,0.14168765711682338
45,AP,1,0,0.10934907336717689
46,AP,0,1,0.09707744515318834
47,AP,1,1,0.14052397881091444
48,AQ,0,0,-0.15292081294462623
49,AQ,1,0,-0.3043304232670309
50,AQ,0,1,0.029188908046082866
51,AQ,1,1,-0.2130333006395419
52,AS,0,0,0.02792344332137379
53,AS,1,0,-0.04026068019845381
54,AS,0,1,0.03426844447940657
55,AS,1,1,-0.1567702564982748
56,AT,0,0,-0.005340469411978582
57,AT,1,0,0.13967956725197617
58,AT,0,1,0.12362829725524532
59,AT,1,1,0.05370840098503014
60,AV,0,0,0.06332655537542123
61,AV,1,0,-0.096655275482192
62,AV,0,1,-0.0741888303212981
63,AV,1,1,0.18315754347480973
64,AX,0,0,-0.16477977543080768
65,AX,1,0,-0.12107770079657046
66,AX,0,1,-0.08167675767143812
67,AX,1,1,-0.08752721934045479
68,AZ,0,0,0.1463577747333211
69,AZ,1,0,0.19408897661204164
70,AZ,0,1,0.14827399356572785
71,AZ,1,1,0.16661408709978454
72,BA,0,0,-0.11519029849986
73,BA,1,0,-0.0009981679715420886
74,BA,0,1,-0.04440043773323621
75,BA,1,1,-0.13036474844880463
76,BB,0,0,-0.048001635281919794
77,BB,1,0,0.27543953058990506
78,BB,0,1,0.005338448021300562
79,BB,1,1,0.01765415806224692
80,BC,0,0,-0.3682306500813888
81,BC,1,0,-0.4848903125598422
82,BC,0,1,-0.4569978645356171
83,BC,1,1,-0.42288490714473886
84,IAA,0,0,-0.27694019232442635
85,IAA,1,0,-0.5736562384737738
86,IAA,0,1,-0.24635817933193144
87,IAA,1,1,-0.3079019947767872
88,IAC,0,0,0.37247952156967024
89,IAC,1,0,0.5178714635505963
90,IAC,0,1,0.34441292161016257
91,IAC,1,1,0.227715618752665
92,IAF,0,0,-0.12921911439404032
93,IAF,1,0,-0.16008493405941313
94,IAF,0,1,-0.19070723155686892
95,IAF,1,1,0.09003550355297779
96,IAH,0,0,-0.045623333690019786
97,IAH,1,0,0.2606604006442307
98,IAH,0,1,-0.02296887156966674
99,IAH,1,1,0.22440112242404675
100,IAJ,0,0,0.0440884009779445
101,IAJ,1,0,0.028667068416190707
102,IAJ,0,1,0.09367070233677656
103,IAJ,1,1,0.0007297343177922471
104,IAK,0,0,-0.09047007299621179
105,IAK,1,0,-0.30072856366932954
106,IAK,0,1,-0.11757981294022811
107,IAK,1,1,-0.13852152274684965
108,IAL,0,0,-0.2952723355807549
109,IAL,1,0,-0.2085186593905069
110,IAL,0,1,-0.2923178917432056
111,IAL,1,1,-0.05087548833494973
112,IAM,0,0,-0.24665860783092192
113,IAM,1,0,-0.17819609414408066
114,IAM,0,1,-0.0615401227490566
115,IAM,1,1,-0.5610342849392826
116,IAN,0,0,0.12861509306268387
117,IAN,1,0,0.10671522710268554
118,IAN,0,1,0.33571230297043686
119,IAN,1,1,-0.20722051645711062
120,IAO,0,0,-0.2388168423739759
121,IAO,1,0,-0.42310039241212266
122,IAO,0,1,-0.21561564568038027
123,IAO,1,1,-0.06318927118565484
124,IAP,0,0,-0.10877131665073585
125,IAP,1,0,-0.2864050549411236
126,IAP,0,1,-0.17742344163797016
127,IAP,1,1,-0.2505195234429008
128,IAQ,0,0,-0.06617473845156527
129,IAQ,1,0,-0.27727029663903013
130,IAQ,0,1,0.16553835447312137
131,IAQ,1,1,0.037076700723245704
132,AB,0,0,-0.06236898621716315
133,AB,1,0,0.009954188653166923
134,AB,0,1,0.23820295351160162
135,AB,1,1,0.2565123747966185
136,AC,0,0,0.07504791931335462
137,AC,1,0,0.309202890734337
138,AC,0,1,-0.189558492349218
139,AC,1,1,0.9797539125927704
140,AF,0,0,-0.1372649619330833
141,AF,1,0,-0.06037458129572263
142,AF,0,1,-0.07794370132261537
143,AF,1,1,-0.07501369126016083
144,AH,0,0,0.306746951807825
145,AH,1,0,0.5093783589324896
146,AH,0,1,-0.14105327033861315
147,AH,1,1,-0.1345711405751902
148,AI,0,0,-0.006406403048150295
149,AI,1,0,0.013266928662072549
150,AI,0,1,0.03891070103675401
151,AI,1,1,-0.17365575149787432
152,AJ,0,0,0.015189710777867666
153,AJ,1,0,-0.12198803551411946
154,AJ,0,1,-0.01390471889890569
155,AJ,1,1,0.127304624126618
156,AK,0,0,-8.486638570305409e-05
157,AK,1,0,0.0854596454555597
158,AK,0,1,0.22607224825804717
159,AK,1,1,0.12456171847130006
160,AL,0,0,-0.018302777738161278
161,AL,1,0,-0.10309903619779132
162,AL,0,1,-0.054220584650178205
163,AL,1,1,0.03928040688322874
164,AM,0,0,-0.09260504676324832
165,AM,1,0,-0.17725715785430501
166,AM,0,1,-0.31878890317785324
167,AM,1,1,-0.409695910084878
168,AN,0,0,-0.14169286334633385
169,AN,1,0,0.2625131476870013
170,AN,0,1,0.006388368535129952
171,AN,1,1,0.020596665310275312
172,AO,0,0,0.0794192550250958
173,AO,1,0,0.091244939864182
174,AO,0,1,-0.25554562073436154
175,AO,1,1,0.03167158296261001
176,AP,0,0,0.23151692084676972
177,AP,1,0,0.21723523922822507
178,AP,0,1,0.21931673854186923
179,AP,1,1,-0.058346480255325385
180,AQ,0,0,-0.19790852341404921
181,AQ,1,0,-0.04293502376294272
182,AQ,0,1,0.10440606138116217
183,AQ,1,1,-0.17257670884599657
184,AS,0,0,-0.06330103014016973
185,AS,1,0,-0.23779191574965686
186,AS,0,1,0.49699267993424895
187,AS,1,1,-0.11204543078012213
188,AT,0,0,0.07026208649147367
189,AT,1,0,0.05832611389229644
190,AT,0,1,0.05393045386602402
191,AT,1,1,-0.03609069925437049
192,AV,0,0,0.026297635543328392
193,AV,1,0,0.03536100917763346
194,AV,0,1,-0.2671602176543723
195,AV,1,1,0.1759536307310548
196,AX,0,0,-0.24448781709251532
197,AX,1,0,-0.13260383606903167
198,AX,0,1,-0.22915586747948555
199,AX,1,1,0.2369397591869094
200,AZ,0,0,0.18525630805457796
201,AZ,1,0,0.31122522593770025
202,AZ,0,1,0.047193343488247295
203,AZ,1,1,0.24000898621289357
204,BA,0,0,-0.12423479191096334
205,BA,1,0,-0.06581972162124922
206,BA,0,1,-0.02519198757765638
207,BA,1,1,-0.03402670688818729
208,BB,0,0,-0.09944911462754889
209,BB,1,0,0.23372069835743342
210,BB,0,1,0.1398517734573407
211,BB,1,1,-0.1374787093610544
212,BC,0,0,-0.32011838347429333
213,BC,1,0,-0.4471682364137125
214,BC,0,1,-0.3892979312917889
215,BC,1,1,-0.06828547432097204
216,IAA,0,0,-0.298355299904281
217,IAA,1,0,-0.2804813075405121
218,IAA,0,1,-0.3340480637062447
219,IAA,1,1,-0.2866932010529826
220,IAC,0,0,0.38334132004801125
221,IAC,1,0,-0.0017503851512484844
222,IAC,0,1,0.13128562407985722
223,IAC,1,1,0.06507173823413358
224,IAF,0,0,-0.06595260931717067
