,Sub,TI,TR,pupil
0,AB,0,0,0.5345437676233751
1,AB,1,0,0.258480122779184
2,AB,0,1,0.5834498415176991
3,AB,1,1,0.10151917725666908
4,AC,0,0,0.46651612096409334
5,AC,1,0,0.23219258365393008
6,AC,0,1,0.13385113943016785
7,AC,1,1,0.7826449175560126
8,AF,0,0,0.011045022946936182
9,AF,1,0,0.021436692454429182
10,AF,0,1,0.13873013151033017
11,AF,1,1,0.05785675913177678
12,AH,0,0,0.11364052935199499
13,AH,1,0,0.5123056383392635
14,AH,0,1,0.4676182657821828
15,AH,1,1,0.15620277844575964
16,AI,0,0,0.04435249693174732
17,AI,1,0,0.004077669791414919
18,AI,0,1,-0.19489989726930373
19,AI,1,1,0.20169142490804354
20,AJ,0,0,-0.16627501527146493
21,AJ,1,0,-0.06338569938659142
22,AJ,0,1,0.10426884660227202
23,AJ,1,1,0.1103967063526348
24,AK,0,0,-0.3628368939178711
25,AK,1,0,-0.45252414723873213
26,AK,0,1,-0.2533617728628805
27,AK,1,1,0.22571508505100604
28,AL,0,0,0.15488347857607965
29,AL,1,0,0.19673133273257498
30,AL,0,1,0.10516542380600641
31,AL,1,1,0.038492172121508066
32,AM,0,0,0.3331629726317722
33,AM,1,0,0.2934024315159015
34,AM,0,1,0.21302902458425352
35,AM,1,1,0.48912694996730555
36,AN,0,0,0.0027567673479658695
37,AN,1,0,0.1010794963752729
38,AN,0,1,-0.08312387419629798
39,AN,1,1,-0.022874042351304892
40,AO,0,0,0.1597155551386155
41,AO,1,0,0.6317211326542168
42,AO,0,1,0.1747428644291809
43,AO,1,1,-0.14517663373128736
44,AP,0,0,0.07775601460879082
45,AP,1,0,-0.12594345117851488
46,AP,0,1,-0.26694464080670244
47,AP,1,1,-0.2220789969169707
48,AQ,0,0,0.1983087180445692
49,AQ,1,0,0.11872677678311462
50,AQ,0,1,0.31791643562841015
51,AQ,1,1,0.17849795908310645
52,AS,0,0,-0.09929232471922822
53,AS,1,0,-0.026682053811281487
