,Sub,TI,TR,pupil
0,AB,0,0,-0.0924088695401731
1,AB,1,0,-0.0632488759348467
2,AB,0,1,-0.054350269545031915
3,AB,1,1,-0.09501004868117172
4,AC,0,0,0.134926257690968
5,AC,1,0,-0.08791713479997348
6,AC,0,1,0.13735532971562783
7,AC,1,1,0.06274506666344672
8,AF,0,0,-0.4304411684460533
9,AF,1,0,-0.6292491770612646
10,AF,0,1,-0.5890852206293622
11,AF,1,1,-0.5578183635419862
12,AH,0,0,0.4432645784862538
13,AH,1,0,0.4496470635893701
14,AH,0,1,0.3012699031678397
15,AH,1,1,0.4087032118341251
16,AI,0,0,-0.049386673723667535
17,AI,1,0,-0.0887264383743005
18,AI,0,1,-0.042625187303604234
19,AI,1,1,-0.1463969246873901
20,AJ,0,0,0.02771014430732273
21,AJ,1,0,0.08886095261965053
22,AJ,0,1,0.10474884674729851
23,AJ,1,1,0.06200889179035738
24,AK,0,0,-0.23539968267172226
25,AK,1,0,-0.1267201200840472
26,AK,0,1,-0.1442171773491668
27,AK,1,1,-0.04145658380148517
28,AL,0,0,-0.060952074227676595
29,AL,1,0,0.04419012288019276
30,AL,0,1,-0.023847276971880098
31,AL,1,1,-0.1276852315599892
32,AM,0,0,-0.12413314812939888
33,AM,1,0,-0.027790050361077036
34,AM,0,1,-0.14921425243537853
35,AM,1,1,-0.1579381437335361
36,AN,0,0,-0.35517085006194116
37,AN,1,0,-0.23006072568512165
38,AN,0,1,-0.08459710736308691
39,AN,1,1,-0.21298296577702458
40,AO,0,0,0.12583071661101464
41,AO,1,0,0.10982863376041156
42,AO,0,1,0.04005757789508645
43,AO,1,1,0.0950225226693229
44,AP,0,0,0.07484562901476821
45,AP,1,0,-0.012187335777354431
46,AP,0,1,0.005219627446911466
47,AP,1,1,0.08111087042779858
48,AQ,0,0,-0.3657124076355806
49,AQ,1,0,-0.5720396803345632
50,AQ,0,1,-0.25512708913748605
51,AQ,1,1,-0.45860826303158486
52,AS,0,0,-0.09469541713365193
53,AS,1,0,-0.1550930744816801
54,AS,0,1,-0.10111844505878903
55,AS,1,1,-0.2847009965748262
56,AT,0,0,-0.02724828542608706
57,AT,1,0,0.14022734831565847
58,AT,0,1,0.139985830161873
59,AT,1,1,-0.00312800712698791
60,AV,0,0,-0.05887917852387789
61,AV,1,0,-0.21854042949286007
62,AV,0,1,-0.18848012467131886
63,AV,1,1,0.10125898955988742
64,AX,0,0,-0.2671150975155843
65,AX,1,0,-0.2106624174525237
66,AX,0,1,-0.20453077489292662
67,AX,1,1,-0.15195372810224325
68,AZ,0,0,0.11023932434292982
69,AZ,1,0,0.17906052508190723
70,AZ,0,1,0.1220551835724297
71,AZ,1,1,0.1262594399336452
72,BA,0,0,-0.1279983292927363
73,BA,1,0,0.024277908627534168
74,BA,0,1,-0.061013752123364906
75,BA,1,1,-0.11918890878430138
76,BB,0,0,-0.2056133763308838
77,BB,1,0,0.15651113026421448
78,BB,0,1,-0.1811856794679867
79,BB,1,1,-0.11281437304548744
80,BC,0,0,-0.5590736611139898
81,BC,1,0,-0.7592447892284684
