,PredError,Sub,TI,TR,TaskRel,pupil,type
0,0,AB,0,0,0,-0.06359335197001299,correct
1,1,AB,1,0,0,-0.0282168970449991,correct
2,1,AB,0,1,1,-0.0110828059281447,correct
3,1,AB,1,1,1,-0.0546405264457006,correct
4,0,AC,0,0,0,0.17064936819543844,correct
5,1,AC,1,0,0,-0.04226369148691492,correct
6,1,AC,0,1,1,0.18296796195113224,correct
7,1,AC,1,1,1,0.10849880151580173,correct
8,0,AF,0,0,0,-0.3207947696454045,correct
9,1,AF,1,0,0,-0.4984641629545927,correct
10,1,AF,0,1,1,-0.4898582414510263,correct
11,1,AF,1,1,1,-0.44351179939321733,correct
12,0,AH,0,0,0,0.4193847183912512,correct
13,1,AH,1,0,0,0.41977280178391574,correct
14,1,AH,0,1,1,0.27446682784449317,correct
15,1,AH,1,1,1,0.36661814387629693,correct
16,0,AI,0,0,0,-0.049231672984971685,correct
17,1,AI,1,0,0,-0.07451993127683026,correct
18,1,AI,0,1,1,-0.045986527445194963,correct
19,1,AI,1,1,1,-0.14386639786131483,correct
20,0,AJ,0,0,0,0.01173532081842621,correct
21,1,AJ,1,0,0,0.06906237957068853,correct
22,1,AJ,0,1,1,0.07964321810554449,correct
23,1,AJ,1,1,1,0.040387111105630695,correct
24,0,AK,0,0,0,-0.19930650184830268,correct
25,1,AK,1,0,0,-0.11700105354914109,correct
26,1,AK,0,1,1,-0.11989999241000926,correct
27,1,AK,1,1,1,-0.00982194798596587,correct
28,0,AL,0,0,0,-0.025666005079898063,correct
29,1,AL,1,0,0,0.07198069807527846,correct
30,1,AL,0,1,1,0.003906389763728799,correct
31,1,AL,1,1,1,-0.10341354700746574,correct
32,0,AM,0,0,0,-0.12664496165796518,correct
33,1,AM,1,0,0,-0.02929150987410921,correct
34,1,AM,0,1,1,-0.1536258796607387,correct
35,1,AM,1,1,1,-0.1637981196636288,correct
36,0,AN,0,0,0,-0.2856442612897724,correct
37,1,AN,1,0,0,-0.15936097407590635,correct
38,1,AN,0,1,1,-0.018042632648174618,correct
39,1,AN,1,1,1,-0.12286382431745524,correct
40,0,AO,0,0,0,0.12319882488862201,correct
41,1,AO,1,0,0,0.11600980069422047,correct
42,1,AO,0,1,1,0.037635567588796326,correct
43,1,AO,1,1,1,0.08444512107139264,correct
44,0,AP,0,0,0,0.10941115955234074,correct
45,1,AP,1,0,0,0.015350843547980546,correct
46,1,AP,0,1,1,0.048599484298397846,correct
47,1,AP,1,1,1,0.11586720225886585,correct
48,0,AQ,0,0,0,-0.3062563859012307,correct
49,1,AQ,1,0,0,-0.4995919367112638,correct
50,1,AQ,0,1,1,-0.17669345195432573,correct
51,1,AQ,1,1,1,-0.3918405892075081,correct
52,0,AS,0,0,0,-0.053322495372157025,correct
53,1,AS,1,0,0,-0.11637084507008313,correct
54,1,AS,0,1,1,-0.054646103469240266,correct
55,1,AS,1,1,1,-0.2430399961133932,correct
56,0,AT,0,0,0,-0.017500426880036505,correct
57,1,AT,1,0,0,0.14209282837193282,correct
58,1,AT,0,1,1,0.1369425721662922,correct
59,1,AT,1,1,1,0.016981933527058787,correct
60,0,AV,0,0,0,-0.0017388925787172787,correct
61,1,AV,1,0,0,-0.16645643094792023,correct
62,1,AV,0,1,1,-0.14127729181394666,correct
63,1,AV,1,1,1,0.14156994510190546,correct
64,0,AX,0,0,0,-0.23705068675334062,correct
65,1,AX,1,0,0,-0.18562982371994796,correct
66,1,AX,0,1,1,-0.16671681829937707,correct
67,1,AX,1,1,1,-0.1358464271070989,correct
68,0,AZ,0,0,0,0.1180742971515906,correct
69,1,AZ,1,0,0,0.1791407347365146,correct
70,1,AZ,0,1,1,0.13266479923085722,correct
71,1,AZ,1,1,1,0.14067397446070387,correct
72,0,BA,0,0,0,-0.12267831940027364,correct
73,1,BA,1,0,0,0.01448269291875354,correct
74,1,BA,0,1,1,-0.0531977981245565,correct
75,1,BA,1,1,1,-0.11885913909925899,correct
76,0,BB,0,0,0,-0.16703256031235764,correct
77,1,BB,1,0,0,0.18717949287932625,correct
78,1,BB,0,1,1,-0.104829651863831,correct
79,1,BB,1,1,1,-0.08407658885498374,correct
80,0,BC,0,0,0,-0.5147789997854602,correct
81,1,BC,1,0,0,-0.6891253794971682,correct
82,1,BC,0,1,1,-0.5931445568441759,correct
83,1,BC,1,1,1,-0.604176953997154,correct
84,0,IAA,0,0,0,-0.32642104644880376,correct
