,Sub,pupil,type
0,AB,0.16772005297639103,correct
1,AB,0.5397478849499878,correct
2,AB,1.29678440446313,correct
3,AB,0.32557203620104536,correct
4,AB,-0.9718194359087708,correct
5,AB,0.7217625164488116,correct
6,AB,1.8346129925282741,correct
7,AB,2.578689082688431,correct
8,AB,-0.31297755196555543,correct
9,AB,-0.04323143124482606,correct
10,AB,0.27690391228644673,correct
11,AB,0.523481649176986,correct
12,AB,4.022379707874794,correct
13,AB,0.7634840855102333,correct
14,AB,0.806450943403941,correct
15,AB,1.3289265650888442,correct
16,AB,-0.5907299161382211,correct
17,AB,0.24479936931322407,correct
18,AB,0.10391667178004776,correct
19,AB,1.3785067761131742,correct
20,AB,1.3047545814502397,correct
21,AB,-0.45930470732719086,correct
22,AB,0.21999957008767682,correct
23,AB,2.362830455050403,correct
24,AB,1.6855485500972578,correct
25,AB,1.437633989184454,correct
26,AB,1.8896467934918748,correct
27,AB,0.5433755856604413,correct
28,AB,-0.16405151667921206,correct
29,AB,0.8716798971386618,correct
30,AB,-1.4522649153345284,correct
31,AB,-0.040512708702356244,correct
32,AB,0.570584282084055,correct
33,AB,-1.1620247714416105,correct
34,AB,1.5376538975550886,correct
35,AB,0.04145258237463796,correct
36,AB,-1.4022920883855337,correct
37,AB,4.170603572379807,correct
38,AB,3.0066462000809726,correct
39,AB,0.44096281869787013,correct
40,AB,1.4878038328966485,correct
41,AB,-0.8963727264842515,correct
42,AB,-1.2992352222292616,correct
43,AB,2.11675915068788,correct
44,AB,0.12707166702481706,correct
45,AB,1.7697201246468626,correct
46,AB,0.4926680321180129,correct
47,AB,0.11220115900364708,correct
48,AB,0.26363924849644693,correct
49,AB,-0.433406725956915,correct
50,AB,-3.8818848401025683,correct
51,AB,-0.3501009538754458,correct
52,AB,-0.013088201703446654,correct
53,AB,-1.3553153344737952,correct
54,AB,-2.207370745355398,correct
55,AB,-1.7411156373824097,correct
56,AB,2.086081404543304,correct
57,AB,-0.5085820389922404,correct
58,AB,0.3105464277016785,correct
59,AB,4.196922188996137,correct
60,AB,-2.694737740870611,correct
61,AB,-0.7962025018808621,correct
62,AB,0.9353298349670341,correct
63,AB,0.5995105611529227,correct
64,AB,0.7380221454583278,correct
65,AB,-0.8703881054460241,correct
66,AB,-1.8159999471681316,correct
67,AB,5.352438675298343,correct
68,AB,-1.8365614657586211,correct
69,AB,0.10267302484905505,correct
70,AB,-0.4281650669491134,correct
71,AB,-0.8402031674833067,correct
72,AB,1.985044568986202,correct
73,AB,0.7710987527318386,correct
74,AB,-1.2927158321858654,correct
75,AB,1.223980842880692,correct
76,AB,-2.6516005049860203,correct
77,AB,0.4518975910239068,correct
78,AB,-1.2666602996780638,correct
79,AC,-1.15541364863533,correct
80,AC,0.670442826924896,correct
81,AC,0.3899301148451103,correct
82,AC,-0.6235676491870692,correct
83,AC,-0.35883265411307097,correct
84,AC,-0.11293457646218126,correct
85,AC,1.3673751709400341,correct
86,AC,0.3150519212032501,correct
87,AC,3.2275825155429474,correct
88,AC,0.14922082833756634,correct
89,AC,2.619994713123484,correct
90,AC,1.4769433482356156,correct
91,AC,0.85958565329151,correct
92,AC,-0.7552231832503967,correct
93,AC,0.1669056435832951,correct
94,AC,-0.6969641556884455,correct
95,AC,-0.7926288453292707,correct
96,AC,-0.01262748254403532,correct
