,Sub,pupil,type
0,AB,1.2052600608920863,correct
1,AB,-0.35386800069091395,correct
2,AB,0.8086023120915968,correct
3,AB,0.8449765043447708,correct
4,AB,-0.8144300402512481,correct
5,AB,-0.5393656886760301,correct
6,AB,-0.558095529443609,correct
7,AB,0.6358700616935322,correct
8,AB,-0.24559048875833023,correct
9,AB,0.5197263610471271,correct
10,AB,0.08269259082221024,correct
11,AB,-0.1719068318378138,correct
12,AB,0.8185227544667102,correct
13,AB,-0.995293964133295,correct
14,AB,-0.559389116014166,correct
15,AB,-0.1778648998973919,correct
16,AB,-0.5269689782223965,correct
17,AB,-0.9896695008728147,correct
18,AB,0.07087707996451538,correct
19,AB,-0.27455318647765925,correct
20,AB,0.008395039804617862,correct
21,AB,-0.44353561061547436,correct
22,AB,-0.4320944585005632,correct
23,AB,-0.06437748936053386,correct
24,AB,0.8164527359374583,correct
25,AB,-0.8400239578659456,correct
26,AB,-0.44371929358922113,correct
27,AB,0.2690121016342361,correct
28,AB,0.12112541642654545,correct
29,AB,0.7534557363401124,correct
30,AB,0.21377894728161695,correct
31,AB,0.5997751181385742,correct
32,AB,-0.5115346682119691,correct
33,AB,-0.44672574024951206,correct
34,AB,-0.765782562461673,correct
35,AB,0.9880140438657885,correct
36,AB,-0.6127068317871184,correct
37,AB,1.397050898742438,correct
38,AB,-0.15525608956103237,correct
39,AB,-1.13454249634563,correct
40,AB,1.5527446427415816,correct
41,AB,-0.4865667391115165,correct
42,AB,-0.13584193122792831,correct
43,AB,-0.08261534483880086,correct
44,AB,-0.02974628794609528,correct
45,AB,0.9158095796053478,correct
46,AB,-0.46371540701444985,correct
47,AB,1.0400930002508828,correct
48,AB,-0.16304850341080532,correct
49,AB,-0.022931238348846212,correct
50,AB,-0.5080596707814325,correct
51,AB,0.08992999667064706,correct
52,AB,-0.6786309890748631,correct
53,AB,-2.3019428346163906,correct
54,AB,0.47483891415020607,correct
55,AB,0.4234368705608907,correct
56,AB,1.1429137223397385,correct
57,AB,-0.42651540394144993,correct
58,AB,-0.9495975576877539,correct
59,AB,1.052041621681572,correct
60,AB,-0.02145864923616914,correct
61,AB,0.7920306749660421,correct
62,AB,0.6930958479957926,correct
63,AB,-0.16717732495139034,correct
64,AB,0.7654460907148777,correct
65,AB,-0.5787958743753755,correct
66,AB,0.2892767863982766,correct
67,AB,0.33251946638859514,correct
68,AB,-0.9363490339134004,correct
69,AB,-1.41335639057127,correct
70,AB,0.1283851183437265,correct
71,AB,0.11876552140702447,correct
72,AB,-0.08010349558168949,correct
73,AB,-0.06860581565638348,correct
74,AB,-0.30584956346043435,correct
75,AB,-1.1127111854062834,correct
76,AB,-1.0824586632794375,correct
77,AB,-1.3358124659847335,correct
78,AB,-0.5571118412432894,correct
79,AC,0.44702680055317484,correct
80,AC,-1.1527780352865005,correct
81,AC,-1.4546732772462942,correct
82,AC,-0.5106412929064059,correct
83,AC,0.0072282415802482625,correct
84,AC,0.7826105047661945,correct
85,AC,0.03683806564597727,correct
86,AC,-0.6479582122457839,correct
87,AC,-0.4982250034138772,correct
88,AC,0.6230516587615468,correct
89,AC,-0.01716045163447199,correct
90,AC,1.283302899980021,correct
91,AC,0.4085900343658604,correct
92,AC,-0.08895772181592945,correct
93,AC,0.37068166362940985,correct
94,AC,0.025019869273983603,correct
95,AC,-0.22297189837190334,correct
96,AC,0.5567499801260531,correct
97,AC,0.9924437645755418,correct
98,AC,2.0680389950799896,correct
99,AC,-0.5378968752004014,correct
100,AC,-0.5307923664894821,correct
101,AC,0.6422127188623754,correct
102,AC,0.2507694112688177,correct
103,AC,-0.11705455642522117,correct
104,AC,0.4015648543530533,correct
105,AC,1.2313684560835652,correct
106,AC,-1.348855180407908,correct
107,AC,0.3047397314859772,correct
108,AC,0.7479972241519912,correct
109,AC,0.9089768188461272,correct
110,AC,0.6548850921555083,correct
111,AC,-0.3485800542623677,correct
112,AC,0.14682052593371936,correct
113,AC,1.6609753078809018,correct
114,AC,-1.0417000455123302,correct
115,AC,0.04932797543930083,correct
116,AC,-0.23247826507055014,correct
117,AC,-0.4936394996004256,correct
118,AC,-0.40897064919670617,correct
119,AC,0.7336408968204294,correct
120,AC,-1.0415165034048213,correct
121,AC,-0.24727297092454545,correct
122,AC,2.2960377151314875,correct
123,AC,-2.334773757948957,correct
124,AC,0.7323938361606817,correct
125,AC,0.1807511446482319,correct
126,AC,-0.3583793476393167,correct
127,AC,-0.7574211305857377,correct
128,AC,-0.12004237790020712,correct
129,AC,1.4550613395907988,correct
130,AC,0.0021424611695273705,correct
131,AC,1.177498623511129,correct
132,AC,1.1935094349563113,correct
133,AC,-1.5067279360916555,correct
134,AC,-0.36413046481315287,correct
135,AC,-0.08559801522259922,correct
136,AC,0.3865331456379737,correct
137,AC,-0.6499074177732364,correct
138,AC,1.2367971201549997,correct
