,Sub,pupil,type
0,AB,0.1542430110856137,correct
1,AB,0.05061115596448088,correct
2,AB,-0.10821539258857711,correct
3,AB,0.17070309398147537,correct
4,AB,-0.01848200236687516,correct
5,AB,0.024480701846208895,correct
6,AB,0.0267900758967595,correct
7,AB,-0.10709075016472583,correct
8,AB,-0.05881517879010682,correct
9,AB,0.0686618422469366,correct
10,AB,0.016383959234103976,correct
11,AB,-0.052128478482837096,correct
12,AB,-0.20100631363614968,correct
13,AB,-0.04187838453878252,correct
14,AB,-0.13929783496726791,correct
15,AB,0.020700600137280055,correct
16,AB,-0.1038720558002974,correct
17,AB,0.09847510383998204,correct
18,AB,-0.1716040322369745,correct
19,AB,-0.1942962234907392,correct
20,AB,0.019390037087284633,correct
21,AB,0.06312176104130567,correct
22,AB,-0.03175321905492804,correct
23,AB,-0.005082117373238741,correct
24,AB,0.07700558637125876,correct
25,AB,0.059363256803767854,correct
26,AB,0.10095704934511114,correct
27,AB,-0.044650948983816136,correct
28,AB,-0.1188433304024908,correct
29,AB,0.057292974121426754,correct
30,AB,0.10187157812610488,correct
31,AB,0.022525494681582166,correct
32,AB,-0.08977555645960744,correct
33,AB,0.14640234199259095,correct
34,AB,-0.16536151587247408,correct
35,AB,-0.0544689878927974,correct
36,AB,0.09216797732239167,correct
37,AB,-0.1881216537204054,correct
38,AB,-0.21429748846967478,correct
39,AB,-0.12214127181695426,correct
40,AB,0.026533794801875305,correct
41,AB,-0.01489237289131054,correct
42,AB,-0.033304643436440816,correct
43,AB,0.06651550355685816,correct
44,AB,-0.04632501864896324,correct
45,AB,0.1447196800358821,correct
46,AB,-0.05855053126302699,correct
47,AB,0.04593669769163843,correct
48,AB,-0.012759076699796588,correct
49,AB,0.1781210089717359,correct
50,AB,-0.007423358031713362,correct
51,AB,0.028192606469915175,correct
52,AB,-0.07455391392696549,correct
53,AB,-0.021768494925467428,correct
54,AB,0.1847016569501572,correct
55,AB,0.10244566740292789,correct
56,AB,0.17157668309710608,correct
57,AB,0.05013020212179022,correct
58,AB,0.06599468184471584,correct
59,AB,-0.0400333395831414,correct
60,AB,-0.03473386553782099,correct
61,AB,-0.07956491327861497,correct
62,AB,-0.08464806506487056,correct
63,AB,-0.049291752592900334,correct
64,AB,-0.020276851214774815,correct
65,AB,-0.07179592297680946,correct
66,AB,0.025701605547038358,correct
67,AB,-0.026776790755872686,correct
68,AB,-0.06566764062702159,correct
69,AB,-0.0766391851909066,correct
70,AB,0.006635998990499312,correct
71,AB,0.05687760524525743,correct
72,AB,0.03095389307537559,correct
73,AB,0.029244607942084465,correct
