,Sub,pupil,type
0,AB,1.1959231457335944,correct
1,AB,-0.19410108219418565,correct
2,AB,0.5346321948224528,correct
3,AB,0.0887591517344542,correct
4,AB,-1.4105545723800894,correct
5,AB,-0.7551640236165301,correct
6,AB,-0.9559828215936059,correct
7,AB,0.6598437359193634,correct
8,AB,-0.6167185531955002,correct
9,AB,0.14994403426355268,correct
10,AB,-0.6828968495109777,correct
11,AB,0.09600108600587194,correct
12,AB,1.6448061417779292,correct
13,AB,-2.145869746273968,correct
14,AB,-0.6205686609927895,correct
15,AB,-0.06324000127972738,correct
16,AB,-0.743705318922643,correct
17,AB,-0.6935508105129453,correct
18,AB,0.4940627744641362,correct
19,AB,0.14559310187882,correct
20,AB,-0.64531506191319,correct
21,AB,-0.9811058756465187,correct
22,AB,-1.2156009691207874,correct
23,AB,-0.3496156676748488,correct
24,AB,0.7814959371836843,correct
25,AB,-1.3868978956877447,correct
26,AB,-0.944186216433998,correct
27,AB,0.5695956834076159,correct
28,AB,-0.5859485182147822,correct
29,AB,0.3099732670558894,correct
30,AB,-0.08747105777229582,correct
31,AB,0.4403104387354284,correct
32,AB,-0.6549442067741243,correct
33,AB,-0.47447439651803847,correct
34,AB,-0.9387108513633761,correct
35,AB,0.5252755657963881,correct
36,AB,-0.8612072580236325,correct
37,AB,1.81090704981045,correct
38,AB,0.3220904648856681,correct
39,AB,-0.9239460509682447,correct
40,AB,1.7234021154817911,correct
41,AB,-0.5522858304046887,correct
42,AB,-0.028524231678827557,correct
43,AB,0.091604902411295,correct
44,AB,-0.4498735214884097,correct
45,AB,0.9130975893695,correct
46,AB,-0.7082835670454054,correct
47,AB,1.1976610412262783,correct
48,AB,-0.3615653120399397,correct
49,AB,0.12900412025178848,correct
50,AB,-0.6714744556346485,correct
51,AB,-0.3651317891379082,correct
52,AB,-0.46923027126785655,correct
53,AB,-3.164755734294558,correct
54,AB,-0.024082970481349004,correct
55,AB,0.1003036262199326,correct
56,AB,1.1832586312438713,correct
57,AB,-1.5807878247466596,correct
58,AB,-1.11763943893459,correct
59,AB,0.40190198918787473,correct
60,AB,-0.4439491845276265,correct
61,AB,0.7344902710484189,correct
62,AB,0.3501408775309378,correct
63,AB,-0.09238010873596057,correct
64,AB,0.5909333332444122,correct
65,AB,-0.5562217571868429,correct
66,AB,0.1547249021257835,correct
67,AB,0.8726849361092737,correct
68,AB,-1.7022740464205164,correct
69,AB,-2.2849386245005183,correct
70,AB,0.17013131041822183,correct
71,AB,-0.6041586270817944,correct
72,AB,-0.27150810034676054,correct
73,AB,-0.5288071892684042,correct
74,AB,-0.23684428272198313,correct
75,AB,-1.2464977538442343,correct
76,AB,-2.239499328522813,correct
77,AB,-1.9628743783453113,correct
78,AB,-1.1606422860781707,correct
79,AC,-0.16683658198083634,correct
80,AC,-1.415477362063475,correct
81,AC,-1.31503252000932,correct
82,AC,-0.7856416015220596,correct
83,AC,-0.5869022982060474,correct
84,AC,0.8468989946540992,correct
85,AC,-0.040544112114959584,correct
86,AC,-0.9312674133936223,correct
87,AC,-0.6690936944574553,correct
88,AC,-0.8325237565084463,correct
89,AC,-0.12907932524563492,correct
90,AC,0.4117721482827018,correct
91,AC,-0.21551705645262254,correct
92,AC,-0.11301139251073428,correct
93,AC,0.3757876538543793,correct
94,AC,-0.8099724785063108,correct
95,AC,-0.1775919936193049,correct
96,AC,0.8420367147537374,correct
97,AC,0.4768813870470208,correct
98,AC,2.4229350785853376,correct
99,AC,-0.6101224288773601,correct
100,AC,-0.31462143475817306,correct
101,AC,0.6640483933384695,correct
102,AC,1.4392382034595321,correct
103,AC,-0.6622659333669418,correct
104,AC,-0.2068525497467635,correct
105,AC,1.205174414428163,correct
106,AC,-1.807141451866344,correct
107,AC,0.22559081420063465,correct
108,AC,1.133486151475983,correct
109,AC,0.8591930688889127,correct
110,AC,0.36650230193438227,correct
111,AC,-0.5373815921291724,correct
112,AC,0.24270107438869767,correct
113,AC,1.9732683003214737,correct
114,AC,-1.5605285301548677,correct
115,AC,-0.17174550348505718,correct
116,AC,-0.9154415381703043,correct
117,AC,-0.7847175379240722,correct
118,AC,-0.6507810921839691,correct
119,AC,0.005461479261056297,correct
120,AC,-1.6014288997154709,correct
121,AC,-0.5564121286717472,correct
122,AC,2.220459788488521,correct
123,AC,-2.47949732034393,correct
124,AC,1.255353216452799,correct
125,AC,0.2742942732112562,correct
126,AC,-0.9104473780062514,correct
127,AC,-0.8835725481253313,correct
128,AC,-0.40749332312629394,correct
129,AC,0.911136404217999,correct
130,AC,-0.3332136979235526,correct
131,AC,0.6481900694891536,correct
132,AC,0.8507963825075001,correct
133,AC,-2.0670452595085873,correct
134,AC,-0.6151258831993771,correct
135,AC,-0.3421143641162301,correct
136,AC,0.8707843760836048,correct
137,AC,-0.8255977896294476,correct
138,AC,1.0981513120229367,correct
139,AC,0.36994310907860295,correct
140,AC,-0.9536156146927495,correct
141,AC,-1.0826796102684175,correct
142,AC,0.3959626192625771,correct
143,AC,-0.6900908113723998,correct
144,AC,0.4228896239126695,correct
145,AC,0.6187312510101151,correct
146,AC,-0.754868854656839,correct
147,AC,1.9278155540053294,correct
148,AC,-0.0009788261946941184,correct
149,AC,1.2074803289898812,correct
150,AC,0.09195015443760479,correct
151,AC,-0.4145759167065411,correct
152,AC,-0.39208451653178644,correct
153,AF,0.295602022941736,correct
154,AF,0.2406295992323302,correct
155,AF,-0.16825991298773743,correct
156,AF,-0.2473243758010556,correct
157,AF,-0.9273073332821639,correct
158,AF,0.8603908988946989,correct
159,AF,-0.09596406125541868,correct
160,AF,0.18322944704189315,correct
161,AF,0.19761741613133627,correct
162,AF,-2.4137211449952756,correct
163,AF,-1.9139487225071348,correct
164,AF,-0.6614290334259643,correct
165,AF,-1.2974935817514983,correct
166,AF,-2.8048130842087144,correct
167,AF,-3.211981084750434,correct
168,AF,-1.3575154774355684,correct
169,AF,-3.613185244914447,correct
170,AF,-2.574699558297607,correct
171,AF,0.3158885817106124,correct
172,AF,-1.0416226874820615,correct
173,AF,0.15794503893673614,correct
174,AF,-0.703684403687979,correct
175,AF,0.42046226738757436,correct
176,AF,-0.41703596529710457,correct
177,AF,-0.9092705465262934,correct
178,AF,0.17727333782913943,correct
179,AF,-3.1720393486799443,correct
180,AF,-2.879056811752466,correct
181,AF,-1.076961611459159,correct
182,AF,0.18470670377854126,correct
183,AF,-1.8897997732215548,correct
184,AF,-0.07471869797663068,correct
185,AF,-1.547690410194917,correct
186,AF,-2.4428010995760827,correct
187,AF,-1.1419711468672655,correct
188,AF,-0.2652437994007246,correct
189,AF,1.571898978550218,correct
190,AF,-2.1565331333594315,correct
191,AF,-0.9220187437053557,correct
192,AF,-1.121456751249299,correct
193,AF,-0.38860808851363526,correct
194,AF,-1.990805636789657,correct
195,AF,-0.1710078911423775,correct
196,AF,-0.6451637831558554,correct
197,AF,-1.730576495103946,correct
198,AF,-0.8026806970774013,correct
199,AF,-1.1747235573752604,correct
200,AF,-1.2733827732869658,correct
201,AF,-1.3317134066766698,correct
202,AF,-1.5146228667140271,correct
203,AF,-0.3403107556343761,correct
204,AF,0.7569440970032313,correct
205,AF,-0.2658031916003214,correct
206,AF,0.11582265324706104,correct
207,AF,-1.759603165180062,correct
208,AF,-2.3938530865397745,correct
209,AF,0.4770581713413784,correct
210,AF,0.8877615990834845,correct
211,AF,-2.3671527280741462,correct
212,AF,0.553323680559665,correct
213,AF,-0.45311565403829723,correct
