,Sub,pupil,type
0,AB,1.0789230982511544,correct
1,AB,1.0115344762713032,correct
2,AB,2.115101775979658,correct
3,AB,0.5093403253979701,correct
4,AB,-1.5729865921885953,correct
5,AB,0.640865169095155,correct
6,AB,0.7488618778761382,correct
7,AB,1.2622562284372432,correct
8,AB,-0.3997205222198995,correct
9,AB,0.06216228448453513,correct
10,AB,-0.5028060688974021,correct
11,AB,0.720583677069786,correct
12,AB,3.630026742964437,correct
13,AB,-1.213249268622521,correct
14,AB,0.6453304919016144,correct
15,AB,-0.3264276143606422,correct
16,AB,-0.4208910436401312,correct
17,AB,0.9988908382331547,correct
18,AB,1.028255126753038,correct
19,AB,1.6572761850892792,correct
20,AB,-0.08946704059919561,correct
21,AB,-0.40698129902253966,correct
22,AB,-0.3716609403485829,correct
23,AB,1.0846503519258228,correct
24,AB,0.2621568723767539,correct
25,AB,1.0121010547329297,correct
26,AB,1.5098801275888065,correct
27,AB,2.338874092472074,correct
28,AB,0.38406120261590315,correct
29,AB,0.8091476476520052,correct
30,AB,0.1904039345564676,correct
31,AB,1.5824277110306895,correct
32,AB,0.9723600723707498,correct
33,AB,-0.8137643985406001,correct
34,AB,-0.24212298296022802,correct
35,AB,0.36749843287229783,correct
36,AB,-0.9403844686290973,correct
37,AB,4.1371408641731735,correct
38,AB,2.2286010804243173,correct
39,AB,0.375990968948858,correct
40,AB,2.0703667000384844,correct
41,AB,-0.8620329983420119,correct
42,AB,0.17469240560264382,correct
43,AB,0.7590130411418553,correct
44,AB,0.14717894536175175,correct
45,AB,1.6595571968738891,correct
46,AB,0.20505338349457342,correct
47,AB,2.1899325598240265,correct
48,AB,0.005782085904950605,correct
49,AB,0.8733734641211819,correct
50,AB,-2.2881078040089977,correct
51,AB,-0.2918163827484146,correct
52,AB,-0.6401888799495022,correct
53,AB,-2.7963723111248777,correct
54,AB,-0.48235278362156364,correct
55,AB,0.07666726954479343,correct
56,AB,1.6972585660509751,correct
57,AB,-1.1551097470448948,correct
58,AB,0.3190364609341723,correct
59,AB,2.147495863120461,correct
60,AB,-0.7591047269815041,correct
61,AB,1.704532803974115,correct
62,AB,1.2108639525722946,correct
63,AB,0.25045751839013936,correct
64,AB,1.0723882732537178,correct
65,AB,-0.5691282223055905,correct
66,AB,0.020983804091428877,correct
67,AB,3.030786784810613,correct
68,AB,-0.8698882363139258,correct
69,AB,-1.0829645223038948,correct
70,AB,0.14778782909300642,correct
71,AB,-1.0770847020290382,correct
72,AB,1.2766941432257202,correct
73,AB,0.5441325796436675,correct
74,AB,-0.40578866257387386,correct
75,AB,-0.6672544209637866,correct
76,AB,-1.9033405920244542,correct
77,AB,-0.5928412348053741,correct
78,AB,-0.25255152489725236,correct
79,AC,-0.6317727725149851,correct
80,AC,-0.8963834230315308,correct
81,AC,0.9106734785291282,correct
82,AC,0.28026732896363243,correct
83,AC,-0.6483663545969032,correct
84,AC,0.7626765174424501,correct
85,AC,1.5469135978598443,correct
86,AC,0.5481634717086002,correct
87,AC,0.2899061426822463,correct
88,AC,-0.8593945716948952,correct
89,AC,1.529093195882347,correct
90,AC,2.532951758181204,correct
91,AC,0.2222917643257202,correct
92,AC,-0.17346257416754668,correct
93,AC,1.5953682088572618,correct
94,AC,-1.3949677244142298,correct
95,AC,-0.7129847443020076,correct
96,AC,2.0593979538713745,correct
97,AC,-0.16179280446195637,correct
98,AC,1.9369666949288016,correct
99,AC,-0.9054228405136089,correct
100,AC,2.332433885167574,correct
101,AC,-1.0491954237889871,correct
102,AC,1.4523685830167121,correct
103,AC,-0.04975342966712218,correct
104,AC,-0.7647384541984849,correct
105,AC,2.550120629042273,correct
106,AC,-2.5769558000868544,correct
107,AC,1.2675431149202097,correct
108,AC,2.84081804629982,correct
109,AC,1.7550729711886879,correct
110,AC,0.5194096393620032,correct
111,AC,0.03986125954012397,correct
112,AC,-0.2210674940815682,correct
113,AC,2.9724420183042577,correct
114,AC,0.8101262836671415,correct
115,AC,1.7856998045427281,correct
116,AC,-1.8648180240815846,correct
117,AC,-0.37924655359515874,correct
118,AC,1.2536075597455145,correct
119,AC,-1.1256084091830787,correct
120,AC,-1.1500078376605036,correct
121,AC,-1.199118697265469,correct
122,AC,3.7868606431032417,correct
123,AC,0.21495158535272402,correct
124,AC,1.259659706920098,correct
125,AC,1.5863497169046787,correct
126,AC,-0.6409924406406893,correct
127,AC,0.45430962308783535,correct
128,AC,1.3720000120766853,correct
129,AC,0.6081999322459553,correct
130,AC,-0.711209745037229,correct
131,AC,2.1690834536430987,correct
132,AC,1.7558374843044815,correct
133,AC,0.8873148320745583,correct
134,AC,-0.48545102103919424,correct
135,AC,-0.08812556163781679,correct
136,AC,1.4644493581059634,correct
137,AC,1.580034627255444,correct
138,AC,-0.15782985179276673,correct
139,AC,1.1930482768065125,correct
140,AC,1.155398617982223,correct
141,AC,1.5010005206507198,correct
142,AC,3.2654170548473944,correct
143,AC,2.0087796580417874,correct
144,AC,0.5154908493286581,correct
145,AC,1.8547870282553731,correct
146,AC,0.013313890100558489,correct
147,AC,2.1422207564442477,correct
148,AC,0.19379553949897735,correct
149,AC,3.5924165784883115,correct
150,AC,1.7182158190858317,correct
151,AC,1.503438755625579,correct
152,AC,2.05614116088329,correct
153,AF,1.416832599330951,correct
154,AF,0.2372968711561657,correct
155,AF,0.10092115124789619,correct
156,AF,1.4837061108401364,correct
157,AF,-0.8586531873565295,correct
158,AF,1.2175498415101902,correct
159,AF,1.0241326076296962,correct
160,AF,2.7134320474100186,correct
161,AF,-0.2452379558811569,correct
162,AF,-0.25328109909380725,correct
163,AF,-1.1489504773888757,correct
164,AF,-0.5643906224961786,correct
165,AF,-2.478741008868446,correct
166,AF,0.3450525096063583,correct
167,AF,-2.040900482135991,correct
168,AF,-1.0407779237347101,correct
169,AF,-4.707552959504835,correct
170,AF,-1.2363303986334317,correct
171,AF,1.7665791598673013,correct
172,AF,0.26526024737172527,correct
173,AF,-0.6131082032571624,correct
174,AF,0.7292700983371987,correct
175,AF,0.875214008623821,correct
176,AF,0.9019101593823123,correct
177,AF,2.085607250233201,correct
178,AF,0.44396937381895546,correct
179,AF,-2.442961694663685,correct
180,AF,-0.6560218858735403,correct
181,AF,2.3009743861077157,correct
182,AF,2.3299237568129554,correct
183,AF,0.5503890561031302,correct
184,AF,1.7662346419374186,correct
185,AF,-0.5659372302574632,correct
186,AF,0.6735997900676454,correct
187,AF,1.12711980394122,correct
188,AF,0.6406111102193939,correct
189,AF,1.2704289371297801,correct
190,AF,-1.9175009715528923,correct
191,AF,0.27950098040694715,correct
192,AF,-0.15361583794155007,correct
193,AF,-1.0444202286011224,correct
194,AF,0.5630315232435283,correct
195,AF,0.4442486232401949,correct
196,AF,-0.2687801551198723,correct
197,AF,0.3759215266785949,correct
198,AF,0.739113787770246,correct
199,AF,-0.8599986157459273,correct
200,AF,-0.31512775747860233,correct
201,AF,0.30093623766497696,correct
202,AF,-0.27859476128033117,correct
203,AF,1.3637544751148551,correct
204,AF,1.6475583229977866,correct
205,AF,0.17822994007073423,correct
206,AF,1.8662695261111155,correct
207,AF,-0.517233368826733,correct
208,AF,-0.8300708951332001,correct
209,AF,1.7478322522887955,correct
210,AF,1.7208422359752997,correct
211,AF,-0.7254481659440359,correct
212,AF,0.04340248044206181,correct
213,AF,1.6339554935659715,correct
214,AF,-0.5695015903286145,correct
215,AF,0.7711648915111824,correct
216,AF,1.561307755580595,correct
217,AF,1.7913911739442365,correct
218,AF,0.5707680798793932,correct
219,AF,0.48912031390851674,correct
220,AF,0.6819939138892571,correct
221,AF,-0.5350518539088464,correct
222,AF,1.5367641685712523,correct
223,AF,0.6879026580474986,correct
224,AF,1.193285108647305,correct
