,Sub,pupil,type
0,AB,1.4637429488133504,correct
1,AB,0.052704709658876775,correct
2,AB,1.0547668294077825,correct
3,AB,-0.1265677368043899,correct
4,AB,-1.8183633517172888,correct
5,AB,-0.2463365541451111,correct
6,AB,-0.6325325902402569,correct
7,AB,0.7817615532817355,correct
8,AB,-0.3103075416569945,correct
9,AB,0.06021092162178997,correct
10,AB,-0.9381887316941112,correct
11,AB,0.9240010692940512,correct
12,AB,3.061820107412679,correct
13,AB,-2.0957158249823857,correct
14,AB,0.24909379317865343,correct
15,AB,0.22028511479615343,correct
16,AB,-0.23979271876578012,correct
17,AB,0.3344128261766635,correct
18,AB,1.0341837855833378,correct
19,AB,0.8423144648495668,correct
20,AB,-0.3659722525631047,correct
21,AB,-0.9511752552479922,correct
22,AB,-1.165647007931434,correct
23,AB,0.3141014692353436,correct
24,AB,0.8855755404440686,correct
25,AB,-0.36776933533160716,correct
26,AB,0.19818551850763927,correct
27,AB,1.238586476702174,correct
28,AB,-0.48937637070616374,correct
29,AB,0.5282239191035774,correct
30,AB,0.2108831447056984,correct
31,AB,1.1151041464287237,correct
32,AB,0.3662908688408539,correct
33,AB,-0.4237987499829671,correct
34,AB,-0.6551144863451654,correct
35,AB,0.25038072123226657,correct
36,AB,-0.8650038678063812,correct
37,AB,2.6237909083222672,correct
38,AB,1.4574183144804127,correct
39,AB,-0.08253350538156697,correct
40,AB,1.8420811118086808,correct
41,AB,-0.598556593405435,correct
42,AB,0.3512265032340208,correct
43,AB,0.6196417935925488,correct
44,AB,-0.6630643860908267,correct
45,AB,1.1074638556204461,correct
46,AB,-0.43509289802527185,correct
47,AB,1.7443091907099897,correct
48,AB,0.33532794737103827,correct
49,AB,0.7374196236030411,correct
50,AB,-0.8505543386719623,correct
51,AB,-0.6177662571971783,correct
52,AB,-0.4476315151104917,correct
53,AB,-3.0847519076331196,correct
54,AB,0.35454017712566316,correct
55,AB,0.13411894169558206,correct
56,AB,1.3065309807453869,correct
57,AB,-1.7589845240775948,correct
58,AB,-0.2659814441121025,correct
