,Sub,pupil,type
0,AB,1.3810909623024512,correct
1,AB,0.07599896369097071,correct
2,AB,1.146681357978295,correct
3,AB,-0.06651060603491005,correct
4,AB,-1.7901335354148935,correct
5,AB,-0.10589093018398665,correct
6,AB,-0.6417582972935181,correct
7,AB,0.7894003764245976,correct
8,AB,-0.317997431349354,correct
9,AB,-0.04523287528850402,correct
10,AB,-0.9446744456664361,correct
11,AB,0.9595259212474511,correct
12,AB,3.1889282047315954,correct
13,AB,-1.9284586834020612,correct
14,AB,0.4245710721795467,correct
15,AB,0.28917426812294766,correct
16,AB,-0.3692230200353394,correct
17,AB,0.48436947525986895,correct
18,AB,1.038810215633272,correct
19,AB,0.999555293634367,correct
20,AB,-0.26438257747432736,correct
21,AB,-0.9854965927397352,correct
22,AB,-1.1974532073429003,correct
23,AB,0.4530537683024277,correct
24,AB,0.7204064714929868,correct
25,AB,-0.1869763358174525,correct
26,AB,0.4970766659996704,correct
27,AB,1.4172839239124002,correct
28,AB,-0.44730272238603724,correct
29,AB,0.5625584764856136,correct
30,AB,0.26048355859223143,correct
31,AB,1.2862925972512116,correct
32,AB,0.5463593124681384,correct
33,AB,-0.46063245253318685,correct
34,AB,-0.4223371821269742,correct
35,AB,0.3301453056359487,correct
36,AB,-0.8339469833407213,correct
37,AB,2.8889787239593963,correct
38,AB,1.671726760053403,correct
39,AB,0.03993236545038091,correct
40,AB,1.6945741086059911,correct
41,AB,-0.7895911050123618,correct
42,AB,0.45226235727175235,correct
43,AB,0.8582165546377986,correct
44,AB,-0.5366825967636133,correct
45,AB,1.1946806159677588,correct
46,AB,-0.3130690816311203,correct
47,AB,1.8937500491858594,correct
48,AB,0.5219386547434101,correct
49,AB,0.9899605041589704,correct
50,AB,-0.9020956691271345,correct
51,AB,-0.5384224409599031,correct
52,AB,-0.47142570642237636,correct
53,AB,-2.923097425577277,correct
54,AB,0.4753024268955719,correct
55,AB,0.19959731898899,correct
56,AB,1.352960082841149,correct
57,AB,-1.6895142026496826,correct
58,AB,-0.02990430026164017,correct
59,AB,0.7255532301110208,correct
60,AB,-0.6316487290029792,correct
61,AB,1.2181739877362305,correct
62,AB,0.7212667403736139,correct
63,AB,0.18158582813992388,correct
64,AB,0.8523394149634623,correct
65,AB,-0.20187778596776668,correct
66,AB,0.10296219091410398,correct
67,AB,1.8771201203673586,correct
68,AB,-1.6495007685857637,correct
69,AB,-1.780442541174401,correct
70,AB,0.2141590023689881,correct
71,AB,-0.6863035417014001,correct
72,AB,0.4784105364768769,correct
73,AB,-0.23456282434347578,correct
74,AB,-0.6757318987231533,correct
75,AB,-1.029826810552651,correct
76,AB,-2.087138757028764,correct
77,AB,-1.5636508627524883,correct
78,AB,-0.8346268455712057,correct
79,AC,-0.3791327008486888,correct
80,AC,-1.2330791066897342,correct
81,AC,0.4537589627137891,correct
82,AC,-0.9039096555924029,correct
83,AC,-0.6974246476805669,correct
84,AC,0.8931756396468613,correct
85,AC,0.8456493922614281,correct
86,AC,0.050238783243829035,correct
87,AC,-0.1575255343131694,correct
88,AC,-1.6066599387615348,correct
89,AC,0.6483517736433193,correct
90,AC,1.5264502154552584,correct
91,AC,0.13664993847263665,correct
92,AC,-0.1522140960518242,correct
93,AC,0.45716802967561754,correct
94,AC,-1.4242868053032516,correct
95,AC,0.0032954834398592724,correct
96,AC,1.8529503738695363,correct
97,AC,-0.5153107585382588,correct
98,AC,2.9364219958577262,correct
99,AC,-0.42965258730181927,correct
100,AC,1.0232344141129568,correct
101,AC,-0.07114903274678107,correct
102,AC,1.965322397682309,correct
103,AC,-0.554935250940005,correct
104,AC,-0.6079444412947439,correct
105,AC,2.376541484982014,correct
106,AC,-2.7107625816796723,correct
107,AC,1.2931812987360802,correct
108,AC,2.2330065807564585,correct
109,AC,1.5090443085918006,correct
110,AC,0.7564984576750668,correct
111,AC,0.7830478509076189,correct
112,AC,0.9115445969359683,correct
113,AC,2.489084829172044,correct
114,AC,-0.13757720291791672,correct
115,AC,1.2850438249307903,correct
116,AC,-1.3613794155059373,correct
117,AC,-0.4020080947599176,correct
118,AC,1.0314045479018612,correct
119,AC,0.04620242434369025,correct
120,AC,-1.7483334383267148,correct
121,AC,-0.9125820536054132,correct
122,AC,2.618817250316191,correct
123,AC,-1.1548372041430797,correct
124,AC,2.3433265801341467,correct
125,AC,1.524987808695388,correct
126,AC,-0.7076786908314234,correct
