,Sub,pupil,type
0,AB,-0.811462201168708,correct
1,AB,-0.06471287246797117,correct
2,AB,0.327043884826696,correct
3,AB,-0.8999764904804981,correct
4,AB,-0.24308219993153132,correct
5,AB,-0.2785566064316861,correct
6,AB,0.23339004238056693,correct
7,AB,0.0823255208917103,correct
8,AB,0.6137321038099431,correct
9,AB,-0.591189041039601,correct
10,AB,-0.1053383335453538,correct
11,AB,-0.24977183157182303,correct
12,AB,1.2440631868049898,correct
13,AB,0.3063486781853459,correct
14,AB,0.683209610342908,correct
15,AB,-0.5990767054030848,correct
16,AB,0.5281086213755658,correct
17,AB,-0.37574561176000465,correct
18,AB,0.26479409617997773,correct
19,AB,1.0519117098155353,correct
20,AB,0.08727452793998114,correct
21,AB,-0.49857714641216555,correct
22,AB,0.10068042561157461,correct
23,AB,-0.12483820702204709,correct
24,AB,-0.40856172611338065,correct
25,AB,0.042095472196361186,correct
26,AB,-0.07973539274400301,correct
27,AB,-0.010451999604323916,correct
28,AB,0.44404500192983276,correct
29,AB,0.33638465313405813,correct
30,AB,-0.027502471584154073,correct
31,AB,-0.04222273556385225,correct
32,AB,0.6494846581107432,correct
33,AB,-0.3392669836115036,correct
34,AB,1.1582015003394193,correct
35,AB,0.0439300653463318,correct
36,AB,-0.29952273338782864,correct
37,AB,2.5140085898693294,correct
38,AB,2.4305698025142735,correct
39,AB,0.5841973086835216,correct
40,AB,-0.03740044642121218,correct
41,AB,-0.11398893745936124,correct
42,AB,0.43446452347932096,correct
43,AB,-0.07295681595489734,correct
44,AB,0.3452992331287708,correct
45,AB,-1.057767437039102,correct
46,AB,0.8134857284842576,correct
47,AB,-0.7219988809182399,correct
48,AB,0.0002783679680484693,correct
49,AB,-0.43691562729170713,correct
50,AB,0.1295341720591908,correct
51,AB,-0.5008012575574063,correct
52,AB,0.3150793778597974,correct
53,AB,0.15732974813278097,correct
54,AB,-0.9115688988392198,correct
55,AB,-0.8602374768888608,correct
56,AB,-0.6167534728332187,correct
57,AB,-0.6017387438392249,correct
58,AB,-0.12379406947354571,correct
59,AB,-0.2978649735529617,correct
60,AB,-0.2415087701510671,correct
61,AB,0.2928718299028274,correct
62,AB,0.49629879482043476,correct
