,PredError,Sub,TI,TR,TaskRel,pupil,type
0,0,AB,0,0,0,0.5800402543005727,correct
1,1,AB,1,0,0,0.6937958475264268,correct
2,1,AB,0,1,1,0.6190378637813548,correct
3,1,AB,1,1,1,0.2864008207804346,correct
4,0,AC,0,0,0,0.6809893198595895,correct
5,1,AC,1,0,0,0.49608701804649946,correct
6,1,AC,0,1,1,0.3927595769881088,correct
7,1,AC,1,1,1,0.9053729495761991,correct
8,0,AF,0,0,0,0.1501261506417947,correct
9,1,AF,1,0,0,-0.09070493897046651,correct
10,1,AF,0,1,1,0.268164023892548,correct
11,1,AF,1,1,1,0.01778742202996398,correct
12,0,AH,0,0,0,0.47262348500102896,correct
13,1,AH,1,0,0,0.7634951777902435,correct
14,1,AH,0,1,1,0.25571638315526724,correct
15,1,AH,1,1,1,0.5605557393408095,correct
16,0,AI,0,0,0,0.0784922448385139,correct
17,1,AI,1,0,0,0.030099325148014774,correct
18,1,AI,0,1,1,0.06734636729638754,correct
19,1,AI,1,1,1,0.09371632244280267,correct
20,0,AJ,0,0,0,0.3637769107230513,correct
21,1,AJ,1,0,0,0.5994786124365163,correct
22,1,AJ,0,1,1,0.7392046358203497,correct
23,1,AJ,1,1,1,0.6083432942536605,correct
24,0,AK,0,0,0,-0.23156464892602047,correct
25,1,AK,1,0,0,0.07369222938846022,correct
26,1,AK,0,1,1,-0.1532992199029116,correct
27,1,AK,1,1,1,0.15621149010133292,correct
28,0,AL,0,0,0,0.31771461767228404,correct
29,1,AL,1,0,0,0.23192553042838226,correct
30,1,AL,0,1,1,0.33474099536195095,correct
31,1,AL,1,1,1,0.2158829640448878,correct
32,0,AM,0,0,0,0.33958124208949814,correct
33,1,AM,1,0,0,0.3061583050005189,correct
34,1,AM,0,1,1,0.13737187962107492,correct
35,1,AM,1,1,1,0.39854973304394825,correct
36,0,AN,0,0,0,0.17553553439976693,correct
37,1,AN,1,0,0,0.49424163263705756,correct
38,1,AN,0,1,1,0.3976377355912991,correct
39,1,AN,1,1,1,0.14507995096406298,correct
40,0,AO,0,0,0,0.7170508871852642,correct
41,1,AO,1,0,0,0.543017613059766,correct
42,1,AO,0,1,1,0.7565774521741935,correct
43,1,AO,1,1,1,0.6266888283391703,correct
44,0,AP,0,0,0,0.2488685980928424,correct
45,1,AP,1,0,0,0.05958184600304858,correct
46,1,AP,0,1,1,0.10308407136827023,correct
47,1,AP,1,1,1,0.10098283146450725,correct
48,0,AQ,0,0,0,0.5271271435044455,correct
49,1,AQ,1,0,0,0.46024071052279264,correct
50,1,AQ,0,1,1,0.41200261890682555,correct
